present_state,next_state_0,next_state_1
S567,S310/0,S234/0
S138,S494/0,S131/0
S498,S392/0,S282/0
S29,S485/0,S89/0
S542,S255/0,S47/0
S118,S92/0,S81/0
S89,S494/0,S173/0
S47,S392/0,S89/0
S468,S392/0,S131/0
S173,S371/0,S173/0
S591,S273/0,S6/0
S34,S445/0,S432/0
S234,S392/0,S65/0
S251,S273/0,S591/0
S6,S319/0,S383/0
S107,S260/0,S234/0
S43,S18/0,S459/0
S81,S310/0,S468/0
S432,S487/0,S48/0
S459,S92/0,S29/0
S131,S271/0,S89/0
S294,S445/0,S131/0
S282,S316/0,S173/0
S133,S316/0,S354/0
S48,S233/0,S65/0
S422,S485/0,S459/0
S65,S233/0,S29/0
S354,S316/0,S459/0
S288,S316/0,S591/0
S383,S319/0,S118/0
S112,S260/0,S234/0
S533,S102/0,S138/1
S255,S338/0,S468/1
S233,S580/0,S34/1
S570,S31/0,S498/1
S392,S270/0,S567/1
S187,S221/0,S288/1
S371,S572/0,S89/1
S445,S425/0,S383/1
S316,S425/0,S133/1
S273,S572/0,S6/1
S319,S425/0,S65/1
S92,S484/0,S294/1
S18,S346/0,S29/1
S310,S296/0,S591/1
S96,S346/0,S34/1
S192,S572/0,S47/1
S271,S83/0,S89/1
S260,S540/0,S47/1
S480,S580/0,S47/1
S420,S580/0,S65/1
S528,S270/0,S107/1
S487,S83/0,S118/1
S45,S484/0,S432/1
S494,S350/0,S43/1
S485,S425/0,S251/1
S426,S92/1,S296/0
S403,S487/1,S350/0
S66,S420/1,S270/0
S327,S92/1,S296/0
S400,S92/1,S83/0
S471,S570/1,S102/0
S526,S485/1,S175/0
S137,S316/1,S425/0
S521,S18/1,S338/0
S16,S18/1,S572/0
S74,S533/1,S221/0
S73,S485/1,S270/0
S499,S233/1,S31/0
S218,S485/1,S270/0
S317,S92/1,S525/0
S262,S18/1,S270/0
S135,S371/1,S296/0
S94,S255/1,S572/0
S442,S316/1,S175/0
S479,S392/1,S425/0
S453,S260/1,S221/0
S151,S92/1,S221/0
S230,S273/1,S346/0
S235,S187/1,S31/0
S559,S570/1,S270/0
S83,S131/1,S288/1
S31,S459/1,S48/1
S580,S89/1,S65/1
S484,S118/1,S138/1
S572,S47/1,S112/1
S270,S29/1,S288/1
S350,S81/1,S131/1
S221,S48/1,S354/1
S525,S468/1,S112/1
S296,S282/1,S81/1
S338,S591/1,S354/1
S102,S173/1,S468/1
S346,S47/1,S48/1
S425,S294/1,S498/1
S175,S173/1,S459/1
S540,S47/1,S591/1
S409,S534/0,S51/0
S436,S433/0,S434/1
S136,S578/0,S258/0
S295,S590/1,S500/0
S490,S110/0,S534/0
S314,S325/0,S120/0
S450,S404/1,S462/0
S589,S20/0,S258/0
S493,S454/0,S264/0
S206,S290/1,S125/1
S300,S305/1,S349/0
S170,S443/1,S341/0
S24,S348/0,S455/1
S489,S466/0,S259/0
S199,S511/1,S416/0
S376,S413/1,S509/1
S239,S211/0,S185/0
S381,S464/1,S582/0
S128,S174/1,S292/1
S87,S206/0,S514/0
S421,S143/0,S150/0
S318,S215/1,S529/0
S134,S236/0,S195/0
S527,S407/0,S373/0
S85,S27/1,S261/1
S305,S303/0,S231/0
S349,S232/0,S19/0
S374,S481/0,S419/1
S165,S320/1,S59/0
S382,S358/0,S26/1
S285,S366/0,S384/0
S355,S154/0,S536/1
S407,S127/0,S180/1
S257,S446/0,S377/0
S64,S79/1,S219/1
S130,S561/1,S178/0
S306,S408/0,S473/0
S405,S447/0,S115/1
S511,S42/1,S3/1
S505,S331/0,S101/1
S486,S433/0,S101/1
S558,S564/0,S532/1
S532,S293/0,S506/0
S439,S331/0,S280/1
S132,S71/1,S211/1
S38,S246/0,S75/1
S308,S274/0,S257/1
S53,S588/0,S360/0
S276,S297/0,S126/0
S182,S527/1,S52/1
S469,S329/0,S0/0
S328,S263/1,S322/0
S5,S121/1,S204/1
S438,S184/1,S99/1
S158,S306/0,S427/0
S150,S23/1,S560/0
S204,S418/0,S205/0
S191,S38/1,S571/0
S537,S227/1,S448/1
S246,S373/1,S359/1
S481,S390/0,S134/0
S174,S79/1,S408/0
S266,S202/0,S458/1
S12,S15/0,S82/1
S232,S248/0,S462/1
S7,S182/0,S177/0
S344,S104/0,S395/0
S35,S126/1,S370/1
S145,S464/0,S558/0
S418,S475/0,S208/0
S283,S90/0,S206/0
S141,S246/0,S193/0
S474,S156/1,S119/1
S334,S546/1,S197/0
S228,S334/1,S55/0
S563,S368/1,S49/0
S365,S491/0,S56/1
S372,S530/1,S80/1
S252,S244/1,S17/0
S329,S125/0,S191/0
S90,S583/1,S88/1
S57,S546/1,S248/1
S216,S563/0,S241/1
S11,S291/0,S464/0
S377,S20/1,S136/0
S177,S125/1,S44/1
