present_state,next_state_0,next_state_1
S9,S115/0,S191/1
S161,S57/1,S71/0
S99,S177/1,S241/1
S4,S232/0,S71/1
S42,S170/1,S25/1
S205,S151/1,S243/0
S223,S42/0,S75/0
S93,S78/0,S157/1
S186,S30/0,S219/0
S129,S77/1,S29/1
S192,S149/1,S58/0
S164,S185/1,S76/1
S67,S154/1,S28/0
S232,S141/0,S32/0
S73,S16/1,S144/0
S116,S176/0,S150/1
S168,S189/0,S117/0
S111,S111/1,S155/0
S26,S252/1,S245/0
S252,S235/0,S187/1
S72,S203/0,S242/0
S187,S245/0,S55/1
S23,S88/1,S175/1
S97,S194/0,S148/0
S243,S233/0,S32/1
S182,S168/0,S195/1
S239,S248/1,S146/1
S124,S91/1,S158/1
S45,S139/1,S229/1
S176,S60/0,S104/1
S259,S92/1,S52/0
S219,S42/1,S130/0
S236,S236/1,S110/1
S220,S142/1,S161/0
S218,S132/1,S79/1
S22,S113/0,S251/1
S58,S40/1,S26/1
S8,S10/1,S231/1
S142,S15/1,S14/0
S12,S201/0,S51/0
S108,S89/0,S21/1
S49,S133/0,S241/0
S163,S211/1,S24/1
S5,S5/0,S218/1
S107,S136/1,S95/1
S75,S10/0,S149/0
S201,S13/0,S81/0
S30,S149/0,S122/0
S209,S223/1,S243/1
S136,S48/0,S65/1
S178,S73/0,S224/0
S147,S190/0,S161/0
S235,S220/1,S35/1
S139,S23/0,S170/1
S191,S248/1,S68/1
S213,S196/0,S223/0
S15,S219/1,S213/0
S215,S56/0,S243/0
S110,S0/0,S76/0
S245,S257/1,S238/1
S237,S177/1,S227/1
S177,S237/1,S101/1
S248,S137/1,S110/1
S91,S236/1,S46/1
S260,S172/0,S92/0
S82,S33/1,S69/1
S130,S159/0,S142/1
S101,S67/0,S110/0
S198,S138/0,S2/1
S121,S201/1,S202/1
S184,S184/1,S178/1
S255,S248/1,S84/1
S181,S26/1,S259/0
S230,S198/0,S27/1
S66,S145/0,S229/1
S70,S237/1,S19/1
S98,S123/0,S240/1
S39,S195/1,S80/1
S0,S203/1,S199/0
S53,S125/1,S233/1
S28,S230/0,S27/1
S74,S134/0,S225/0
S69,S213/0,S231/0
S52,S102/1,S63/0
S233,S145/1,S252/0
S92,S120/0,S140/0
S195,S18/0,S217/1
S113,S54/0,S100/1
S212,S246/0,S66/1
S197,S16/1,S115/0
S16,S0/1,S155/0
S103,S71/1,S142/1
S71,S209/1,S240/0
S46,S193/0,S29/0
S14,S190/1,S223/0
S25,S183/1,S172/0
S112,S57/0,S183/1
S38,S73/1,S87/0
S89,S209/1,S66/1
S162,S189/1,S187/1
S148,S133/0,S29/0
S172,S201/0,S170/1
S203,S193/1,S176/0
S224,S16/0,S68/0
S24,S52/1,S8/0
S194,S111/1,S87/0
S122,S123/0,S243/1
S167,S62/1,S96/1
S228,S133/0,S148/0
S60,S126/0,S86/1
S1,S41/1,S202/1
S229,S13/1,S85/0
S257,S157/0,S61/1
S140,S95/1,S205/1
S78,S246/0,S64/0
S80,S231/0,S112/0
S242,S193/0,S106/0
S244,S39/0,S172/1
S227,S111/0,S225/0
S133,S203/1,S87/0
S234,S87/0,S118/1
S6,S73/0,S43/0
S134,S73/1,S176/0
S145,S58/1,S188/0
S155,S9/0,S185/1
S221,S13/1,S123/0
S225,S203/0,S76/0
S34,S45/0,S122/0
S132,S70/1,S228/1
S27,S37/1,S101/1
S175,S82/0,S41/0
S188,S41/0,S51/1
S185,S239/1,S106/1
S44,S5/0,S239/1
S160,S154/0,S43/0
S62,S163/0,S244/0
S109,S236/1,S76/1
S104,S218/1,S6/1
S150,S191/1,S242/1
S253,S67/1,S199/0
S125,S95/0,S179/1
S55,S120/1,S247/0
S153,S23/1,S221/0
S143,S119/1,S43/1
S84,S194/0,S227/0
S158,S171/0,S178/0
S144,S9/0,S118/1
S222,S119/1,S241/1
S61,S216/0,S21/1
S151,S210/1,S247/1
S21,S215/0,S55/1
S3,S16/0,S208/0
S211,S58/0,S123/0
S29,S171/0,S160/0
S202,S64/0,S47/1
S102,S213/1,S21/0
S119,S129/1,S110/1
S231,S107/1,S14/1
S100,S55/0,S258/0
S249,S195/1,S92/1
S238,S221/1,S131/0
S56,S210/0,S229/0
S126,S144/0,S218/1
S32,S196/1,S189/0
S114,S204/1,S52/1
S115,S176/0,S27/1
S170,S22/1,S136/0
S216,S52/0,S11/1
S165,S38/0,S79/0
S50,S161/1,S63/0
S204,S26/0,S142/0
S251,S256/0,S55/0
S88,S195/1,S159/0
S210,S25/0,S88/1
S208,S67/0,S152/0
S196,S12/1,S149/0
S10,S31/1,S39/1
S189,S117/1,S33/0
S54,S141/0,S34/1
S258,S125/1,S82/1
S200,S133/1,S198/0
S41,S205/1,S80/1
S18,S190/1,S172/1
S131,S1/0,S201/0
S33,S83/1,S85/0
S106,S193/0,S224/0
S146,S67/0,S225/0
S47,S41/1,S219/0
S206,S251/1,S209/0
S94,S36/1,S30/0
S35,S61/1,S41/1
S17,S64/0,S15/1
S51,S69/1,S34/0
S7,S9/0,S137/1
S96,S23/1,S39/0
S120,S18/0,S22/0
S241,S73/0,S227/0
S59,S62/0,S173/1
S48,S142/1,S183/0
S156,S75/0,S78/1
S159,S71/1,S35/1
S118,S248/1,S29/1
S199,S176/0,S164/1
S193,S200/1,S128/0
S127,S73/1,S176/0
S36,S259/0,S85/0
S37,S237/1,S227/1
S207,S38/0,S227/0
S68,S133/0,S228/0
S217,S210/0,S233/0
S256,S33/1,S69/1
S86,S185/1,S79/1
S179,S170/1,S4/1
S20,S154/0,S110/0
S85,S35/0,S98/1
S77,S237/1,S43/1
S135,S199/0,S70/1
S81,S36/0,S233/1
S226,S127/0,S3/0
S166,S163/1,S11/1
S65,S117/1,S1/0
S31,S61/1,S123/0
S254,S131/1,S24/0
S43,S154/0,S79/0
S154,S134/1,S9/0
S117,S229/0,S123/0
S183,S90/0,S81/0
S171,S67/1,S128/0
S123,S206/1,S216/1
S13,S250/0,S31/1
S149,S83/0,S1/1
S214,S17/1,S96/1
