present_state,next_state_0,next_state_1
S30,S104/0,S390/0
S213,S70/0,S332/0
S122,S231/0,S79/0
S6,S351/0,S349/0
S109,S225/0,S381/0
S269,S60/0,S301/0
S332,S351/0,S349/0
S349,S60/0,S67/0
S381,S251/0,S301/0
S390,S73/0,S213/0
S79,S351/0,S79/0
S228,S231/0,S269/0
S301,S168/0,S30/0
S67,S351/0,S269/0
S355,S94/0,S390/0
S268,S225/0,S6/0
S362,S223/0,S236/1
S169,S199/0,S191/1
S118,S101/0,S166/1
S335,S350/0,S191/1
S220,S169/0,S191/1
S101,S169/0,S52/1
S282,S344/0,S96/1
S232,S209/0,S113/1
S243,S336/0,S191/1
S344,S93/0,S174/1
S377,S344/0,S236/1
S77,S118/0,S113/1
S223,S344/0,S214/1
S2,S118/0,S141/1
S336,S350/0,S113/1
S302,S101/0,S329/1
S93,S316/0,S214/1
S350,S101/0,S236/1
S316,S77/0,S52/1
S209,S220/0,S96/1
S199,S362/0,S96/1
S277,S377/0,S113/1
S137,S101/0,S111/1
S36,S223/0,S329/1
S175,S109/1,S34/0
S34,S67/1,S73/0
S168,S268/1,S374/0
S231,S30/1,S210/0
S342,S6/1,S210/0
S251,S390/1,S70/0
S60,S122/1,S168/0
S70,S332/1,S60/0
S210,S79/1,S342/0
S104,S381/1,S34/0
S225,S67/1,S374/0
S374,S268/1,S225/0
S94,S268/1,S251/0
S73,S228/1,S34/0
S351,S122/1,S60/0
S111,S101/1,S109/1
S166,S220/1,S122/1
S113,S137/1,S268/1
S329,S336/1,S122/1
S52,S377/1,S109/1
S135,S220/1,S79/1
S236,S282/1,S355/1
S214,S36/1,S390/1
S170,S302/1,S122/1
S388,S77/1,S390/1
S96,S277/1,S30/1
S174,S335/1,S268/1
S141,S282/1,S122/1
S191,S209/1,S6/1
S257,S127/0,S91/0
S364,S279/1,S156/0
S347,S262/0,S279/0
S14,S8/1,S182/1
S315,S275/0,S178/0
S99,S20/1,S304/1
S260,S241/1,S120/1
S265,S248/1,S276/1
S221,S356/0,S306/1
S346,S334/0,S119/1
S142,S262/1,S206/0
S182,S92/0,S15/1
S145,S61/0,S116/0
S387,S59/1,S289/1
S50,S311/1,S140/0
S193,S160/0,S276/0
S286,S248/0,S346/1
S130,S356/0,S5/0
S280,S364/1,S193/1
S226,S204/0,S42/1
S124,S256/0,S294/0
S273,S178/1,S330/0
S230,S145/0,S264/0
S45,S366/1,S87/0
S1,S260/1,S192/0
S255,S347/1,S254/1
S338,S326/0,S198/1
S238,S86/1,S389/1
S46,S224/1,S89/1
S23,S75/1,S49/0
S110,S123/1,S9/1
S391,S140/1,S376/0
S125,S373/1,S40/0
S155,S249/1,S16/1
S339,S249/1,S212/0
S313,S8/1,S392/1
S144,S294/0,S41/0
S309,S320/1,S128/1
S140,S105/0,S21/0
S323,S91/0,S152/0
S345,S254/0,S158/1
S43,S320/1,S356/0
S201,S284/1,S164/0
S385,S202/0,S234/1
S26,S234/1,S249/1
S373,S198/0,S296/0
S299,S76/0,S382/0
S4,S378/1,S68/1
S343,S9/0,S116/0
S352,S46/0,S217/1
S320,S260/0,S62/1
S132,S324/0,S345/0
S59,S378/0,S229/1
S298,S271/0,S179/1
S331,S195/0,S157/1
S293,S274/0,S0/0
S246,S291/1,S181/1
S160,S376/0,S11/0
S327,S84/0,S222/1
S308,S133/0,S270/0
S240,S354/1,S317/0
S370,S155/0,S294/1
S72,S103/0,S364/1
S164,S74/0,S81/1
S393,S380/0,S10/0
S152,S340/1,S184/1
S20,S194/1,S246/0
S148,S395/0,S317/1
S380,S129/0,S188/1
S229,S64/1,S16/1
S275,S197/0,S78/0
S378,S337/0,S284/1
S305,S289/1,S321/1
S337,S317/1,S340/1
S13,S208/0,S64/1
S133,S116/1,S87/0
S158,S51/0,S297/1
S307,S241/1,S63/0
S252,S63/1,S222/0
S359,S157/0,S293/1
S195,S179/0,S337/0
S134,S330/0,S326/0
S171,S324/0,S385/0
S102,S202/1,S206/1
S9,S249/1,S249/0
S149,S32/1,S152/0
S367,S72/0,S389/1
S291,S147/1,S279/0
S85,S119/1,S280/0
S64,S325/0,S318/0
S38,S124/1,S13/0
S389,S129/0,S171/0
S297,S105/0,S229/1
S88,S121/1,S319/1
S361,S263/1,S207/1
S254,S27/1,S130/0
S74,S128/1,S384/0
S263,S53/1,S273/1
S57,S59/1,S201/1
S192,S252/1,S330/0
S19,S162/0,S117/0
S324,S375/1,S299/1
S121,S37/0,S229/0
S215,S134/0,S317/0
S376,S246/1,S13/1
S27,S112/1,S234/0
S249,S15/1,S393/1
S245,S360/1,S290/1
S42,S61/1,S71/0
S90,S254/1,S347/1
S136,S215/1,S37/1
S32,S185/0,S256/1
S5,S234/1,S221/1
S83,S1/0,S179/0
S203,S51/1,S81/1
S178,S281/1,S182/1
S202,S296/1,S303/1
S17,S121/1,S158/1
S356,S105/0,S233/0
S326,S167/1,S47/1
S78,S285/0,S138/0
S278,S165/0,S320/0
S21,S25/0,S324/1
S147,S185/1,S348/1
S58,S219/1,S88/0
S227,S164/1,S343/0
S47,S341/1,S110/0
S341,S307/1,S59/0
S267,S391/1,S257/0
S386,S348/1,S71/0
S363,S74/1,S379/1
S108,S182/0,S365/0
S146,S139/1,S327/0
S258,S186/0,S54/0
S194,S387/0,S107/0
S205,S88/0,S334/0
S312,S321/1,S278/1
S281,S371/0,S200/1
S184,S289/1,S307/1
S51,S314/0,S117/1
S189,S14/1,S361/0
S126,S176/1,S358/0
S92,S127/1,S303/0
S86,S348/1,S106/1
S216,S57/1,S40/0
S15,S153/1,S171/0
S150,S143/0,S376/0
S288,S265/1,S80/1
S143,S211/1,S29/0
S333,S276/1,S140/0
S80,S98/0,S221/1
S314,S359/0,S90/0
S7,S312/0,S255/1
S37,S296/0,S126/1
S241,S186/0,S206/1
S112,S87/1,S244/0
S41,S237/0,S246/1
S272,S45/1,S360/1
S276,S167/1,S87/1
S285,S205/1,S233/1
S106,S90/0,S81/1
S306,S299/0,S227/0
S253,S257/1,S265/0
S153,S244/0,S193/0
S242,S54/0,S125/1
S294,S142/1,S364/1
S35,S262/1,S74/1
S330,S363/0,S287/0
S325,S110/0,S263/1
S156,S105/0,S3/1
S16,S32/0,S37/1
S161,S204/1,S129/0
S89,S140/0,S363/0
S218,S201/1,S184/1
S357,S318/1,S310/1
S292,S44/0,S253/1
S31,S262/1,S279/0
S295,S98/1,S46/0
S340,S207/1,S66/1
S289,S90/1,S75/0
S197,S42/1,S299/0
S322,S126/1,S357/1
S177,S71/1,S26/0
S237,S376/1,S248/0
S259,S124/1,S128/1
S76,S99/1,S171/1
S208,S352/1,S261/1
S247,S389/0,S338/0
S18,S102/1,S204/0
S131,S75/1,S103/1
S234,S271/1,S82/1
S212,S325/0,S62/0
S97,S304/1,S270/1
S266,S206/1,S146/1
S82,S327/0,S165/1
S54,S131/1,S292/0
S303,S239/1,S66/0
S103,S202/1,S71/0
S68,S224/1,S356/0
S290,S312/1,S280/0
S321,S308/0,S310/0
S233,S62/1,S180/0
S310,S331/0,S249/0
S163,S117/1,S81/0
S39,S357/0,S134/0
S319,S126/0,S143/0
S63,S204/1,S256/1
S100,S320/1,S15/1
S87,S239/1,S206/0
S256,S100/1,S262/1
S379,S279/1,S219/1
S284,S309/0,S286/1
S186,S229/0,S87/0
S222,S376/1,S244/1
S157,S235/0,S148/1
S84,S179/0,S234/0
S264,S315/0,S133/0
S69,S303/0,S263/0
S279,S89/0,S234/1
S55,S181/1,S338/0
S11,S183/1,S218/0
S176,S41/0,S132/1
S120,S11/1,S58/0
S66,S258/1,S5/1
S117,S238/0,S384/1
S366,S234/0,S56/0
S274,S76/1,S61/0
S127,S365/1,S9/0
S0,S382/0,S43/0
S10,S241/1,S321/1
S3,S211/0,S360/0
S384,S309/0,S226/1
S22,S194/0,S341/1
S24,S160/0,S84/1
S162,S238/0,S86/0
S224,S8/1,S238/1
S139,S348/1,S245/0
S183,S179/0,S339/1
S283,S187/1,S192/1
S382,S186/1,S284/0
S173,S383/1,S116/0
S318,S173/1,S242/1
S95,S181/1,S121/1
S159,S244/0,S26/1
S181,S237/1,S64/0
S180,S183/1,S361/0
S271,S66/0,S203/1
S44,S27/0,S321/1
S115,S262/0,S296/0
S354,S106/1,S198/1
S219,S240/0,S218/1
S105,S146/0,S81/1
S244,S76/1,S24/1
S62,S196/1,S35/0
S300,S184/1,S188/1
S371,S348/0,S270/1
S368,S47/1,S8/0
S372,S265/1,S24/0
S53,S293/1,S367/1
S365,S74/1,S120/1
S154,S250/0,S162/0
S353,S294/0,S313/1
S40,S218/1,S86/1
S207,S117/1,S196/0
S217,S58/0,S102/0
S151,S384/0,S218/1
S65,S181/1,S179/1
S375,S318/1,S288/1
S61,S207/0,S244/1
S56,S197/0,S95/0
S71,S161/0,S154/0
S394,S114/1,S314/0
S49,S382/0,S163/1
S348,S294/0,S119/0
S8,S68/0,S13/0
S188,S3/1,S85/1
S287,S157/0,S92/1
S334,S62/0,S167/1
S128,S26/1,S129/0
S200,S279/1,S125/1
S392,S215/1,S8/0
S311,S373/1,S256/0
S204,S204/0,S138/1
S261,S248/1,S326/1
S185,S49/0,S167/1
S262,S186/1,S92/1
S29,S287/1,S195/1
S358,S42/1,S171/1
S395,S300/0,S208/1
S138,S45/0,S190/0
S107,S176/1,S318/1
S328,S215/0,S193/1
S167,S27/1,S346/1
S250,S74/0,S208/0
S116,S105/0,S346/0
S119,S296/0,S258/0
S383,S23/1,S248/1
S235,S275/1,S17/0
S98,S148/1,S327/0
S179,S155/1,S297/0
S33,S229/1,S85/1
S12,S218/1,S120/1
S25,S370/1,S291/1
S28,S278/0,S354/0
S317,S352/1,S43/1
S211,S14/1,S61/1
S91,S32/1,S267/1
S296,S343/0,S90/1
S196,S337/0,S382/0
S172,S229/1,S150/0
S187,S364/1,S63/1
S165,S190/1,S195/0
S198,S177/0,S157/0
S190,S283/0,S86/1
S248,S275/0,S370/1
S114,S304/1,S131/1
S369,S263/0,S331/1
S270,S21/0,S379/1
S304,S31/0,S31/1
S75,S311/1,S5/1
S206,S272/0,S187/1
S123,S212/1,S294/1
S81,S148/1,S274/0
S129,S75/0,S110/1
S360,S120/0,S41/1
S48,S92/1,S22/0
S239,S254/1,S292/1
