present_state,next_state_0,next_state_1
S486,S342/0,S51/0
S780,S82/0,S19/0
S559,S135/1,S182/0
S774,S418/0,S216/0
S243,S442/0,S268/1
S610,S114/1,S190/0
S359,S562/0,S333/1
S355,S805/0,S345/0
S6,S574/0,S353/1
S569,S48/1,S666/0
S789,S262/0,S256/0
S347,S209/1,S220/0
S473,S573/1,S469/0
S25,S149/0,S565/1
S67,S39/1,S350/0
S674,S188/1,S239/1
S561,S818/0,S166/0
S236,S536/0,S384/0
S757,S758/0,S416/0
S290,S493/1,S666/0
S267,S607/1,S64/1
S570,S149/0,S565/1
S758,S346/0,S601/0
S323,S128/0,S94/1
S107,S78/1,S662/0
S99,S36/0,S446/1
S78,S211/1,S132/0
S474,S264/1,S212/0
S283,S42/1,S720/0
S511,S42/0,S463/0
S535,S707/1,S55/0
S279,S213/1,S594/1
S605,S230/1,S9/0
S196,S264/0,S19/0
S237,S667/0,S198/1
S479,S140/1,S827/0
S640,S745/1,S547/0
S450,S303/1,S417/1
S632,S248/1,S828/1
S454,S344/0,S549/0
S62,S522/0,S705/1
S746,S695/0,S342/1
S266,S544/1,S390/0
S221,S483/0,S565/1
S343,S713/0,S790/1
S169,S374/1,S291/1
S357,S498/0,S357/0
S438,S685/1,S228/0
S677,S633/1,S251/1
S389,S14/0,S397/0
S457,S41/0,S311/0
S800,S104/0,S176/1
S7,S650/1,S354/0
S351,S613/0,S584/1
S223,S107/0,S365/1
S543,S584/1,S423/0
S621,S55/1,S417/0
S720,S798/0,S211/0
S278,S375/0,S230/0
S174,S538/1,S172/0
S528,S319/1,S709/1
S672,S707/1,S28/0
S407,S130/1,S352/0
S109,S812/0,S133/1
S39,S732/0,S567/0
S362,S693/0,S264/1
S163,S808/0,S142/1
S739,S97/0,S657/0
S143,S317/1,S139/0
S555,S561/0,S395/0
S641,S288/1,S453/0
S299,S300/0,S484/1
S727,S650/0,S133/0
S153,S795/1,S785/0
S434,S771/0,S577/1
S704,S44/1,S756/1
S156,S673/0,S643/0
S207,S80/1,S770/0
S227,S454/1,S760/0
S755,S753/0,S176/0
S8,S393/0,S170/0
S495,S809/1,S103/1
S40,S602/1,S331/0
S558,S59/0,S90/1
S600,S829/0,S88/1
S650,S86/0,S435/0
S12,S803/0,S154/1
S70,S570/0,S475/1
S655,S805/0,S386/0
S811,S651/0,S175/1
S157,S139/1,S141/1
S604,S164/1,S666/0
S678,S705/1,S662/1
S787,S663/0,S565/1
S84,S379/0,S725/0
S302,S281/0,S381/1
S261,S638/0,S616/0
S476,S622/1,S117/0
S452,S3/0,S753/0
S764,S36/1,S499/0
S714,S228/1,S830/1
S498,S790/0,S234/0
S475,S818/0,S501/0
S125,S651/0,S48/1
S810,S162/1,S489/0
S628,S430/0,S135/1
S164,S206/0,S210/0
S709,S735/1,S413/1
S363,S58/1,S770/0
S529,S620/1,S568/1
S375,S19/0,S725/0
S326,S586/0,S599/1
S121,S53/1,S151/0
S659,S51/0,S745/0
S106,S135/0,S79/0
S581,S786/0,S706/1
S415,S658/1,S703/0
S574,S128/0,S48/1
S230,S538/0,S82/0
S808,S37/0,S650/1
S799,S323/0,S342/1
S798,S359/1,S698/1
S544,S827/0,S823/0
S747,S137/1,S580/0
S201,S48/0,S721/0
S304,S618/1,S425/1
S282,S530/0,S710/0
S813,S720/1,S197/0
S103,S563/1,S512/0
S296,S214/1,S624/1
S706,S602/0,S753/0
S246,S498/0,S433/0
S3,S148/0,S688/0
S582,S393/1,S272/0
S819,S84/0,S627/0
S72,S112/1,S117/0
S806,S322/0,S777/0
S447,S246/0,S51/0
S19,S447/0,S516/0
S108,S145/1,S98/1
S281,S300/0,S751/1
S124,S160/1,S709/0
S399,S189/1,S816/1
S671,S394/0,S358/0
S365,S809/1,S308/1
S622,S757/0,S379/0
S772,S246/1,S91/0
S514,S712/1,S816/1
S335,S815/1,S700/0
S729,S499/0,S129/0
S623,S452/1,S785/0
S277,S553/1,S618/0
S269,S676/1,S626/0
S580,S485/1,S120/1
S749,S228/1,S324/1
S492,S395/1,S714/0
S330,S630/0,S733/1
S77,S129/0,S662/1
S409,S741/0,S413/0
S496,S209/0,S19/0
S119,S1/0,S341/0
S374,S703/1,S171/1
S421,S33/1,S784/0
S38,S133/0,S81/0
S538,S297/0,S679/0
S216,S133/0,S215/0
S431,S97/1,S481/0
S319,S562/1,S404/1
S232,S780/1,S336/0
S713,S309/0,S447/1
S71,S10/1,S614/1
S820,S254/0,S621/0
S132,S396/0,S399/0
S818,S164/0,S475/0
S370,S307/1,S131/0
S28,S253/1,S572/0
S287,S580/1,S165/1
S260,S260/0,S657/1
S597,S99/0,S674/1
S738,S493/0,S500/0
S777,S76/0,S156/0
S158,S287/1,S98/1
S349,S360/0,S86/1
S822,S505/0,S557/1
S683,S577/0,S658/0
S731,S261/1,S580/0
S616,S806/0,S268/0
S318,S47/0,S488/1
S707,S77/1,S723/0
S472,S330/0,S649/1
S273,S706/0,S24/0
S577,S262/0,S133/0
S262,S555/0,S805/0
S788,S812/0,S503/1
S502,S486/0,S496/0
S165,S774/1,S155/0
S809,S589/1,S711/0
S592,S750/1,S287/0
S691,S696/0,S596/1
S168,S367/0,S452/1
S372,S720/1,S471/1
S339,S351/0,S612/1
S4,S702/1,S759/0
S284,S327/0,S420/1
S442,S128/0,S45/1
S626,S642/1,S579/1
S208,S4/0,S78/0
S710,S751/0,S82/0
S631,S132/0,S471/0
S583,S462/1,S642/0
S161,S155/1,S229/1
S786,S260/0,S111/1
S625,S88/1,S451/0
S247,S243/0,S45/1
S86,S138/0,S201/0
S92,S515/0,S264/1
S566,S78/1,S665/0
S292,S805/0,S176/0
S468,S140/0,S219/1
S609,S36/1,S514/1
S601,S549/0,S200/0
S515,S556/0,S119/1
S586,S728/1,S576/0
S332,S762/1,S145/0
S338,S382/0,S721/0
S760,S773/1,S391/1
S387,S225/0,S778/0
S726,S81/1,S74/0
S47,S531/0,S19/1
S315,S114/0,S659/0
S603,S454/0,S732/0
S313,S817/1,S286/0
S309,S299/0,S634/1
S301,S264/1,S350/0
S234,S345/0,S738/0
S37,S436/0,S138/1
S635,S200/0,S655/0
S249,S551/0,S815/0
S79,S601/0,S725/0
S662,S311/1,S571/0
S209,S727/0,S615/0
S696,S180/0,S818/1
S448,S11/1,S132/1
S303,S93/0,S208/0
S238,S545/0,S380/1
S334,S345/1,S374/0
S214,S539/1,S559/1
S823,S723/1,S132/0
S46,S477/0,S435/0
S65,S433/0,S225/0
S61,S343/0,S655/1
S212,S244/1,S7/1
S660,S672/1,S286/1
S385,S284/1,S571/1
S0,S554/1,S312/1
S218,S52/0,S650/1
S722,S88/1,S481/0
S371,S376/1,S403/0
S715,S24/1,S172/0
S412,S346/1,S730/0
S817,S523/1,S759/0
S721,S215/0,S216/0
S753,S114/0,S584/0
S830,S527/1,S336/0
S668,S831/0,S758/1
S797,S129/0,S399/0
S224,S484/1,S354/0
S646,S574/0,S135/1
S50,S280/0,S683/0
S211,S385/1,S333/0
S17,S545/0,S21/1
S384,S198/0,S210/0
S348,S815/0,S471/0
