present_state,next_state_0,next_state_1
S48,S72/0,S16/0
S98,S89/0,S38/0
S8,S19/0,S72/0
S22,S49/0,S94/0
S84,S24/0,S39/0
S111,S18/0,S38/0
S90,S24/0,S1/0
S44,S39/0,S19/0
S88,S49/0,S94/0
S51,S115/0,S113/0
S81,S94/0,S89/0
S50,S19/0,S91/0
S34,S91/0,S18/0
S107,S19/0,S115/0
S47,S115/0,S18/0
S55,S115/0,S39/0
S61,S91/0,S39/0
S3,S1/0,S17/0
S60,S24/0,S17/0
S103,S1/0,S17/0
S11,S91/0,S89/0
S99,S89/0,S94/0
S92,S94/0,S91/0
S75,S91/0,S17/0
S116,S18/0,S115/0
S35,S64/0,S98/1
S109,S27/0,S61/1
S76,S25/0,S11/1
S53,S85/0,S50/1
S27,S100/0,S61/1
S40,S27/0,S44/1
S112,S27/0,S48/1
S25,S57/0,S34/1
S100,S57/0,S50/1
S64,S64/0,S88/1
S32,S25/0,S61/1
S114,S27/0,S90/1
S5,S64/0,S92/1
S10,S109/0,S50/1
S79,S40/0,S116/1
S85,S10/0,S116/1
S57,S57/0,S44/1
S96,S109/0,S107/1
S97,S64/0,S99/1
S43,S32/0,S11/1
S6,S35/0,S103/1
S69,S76/0,S75/1
S121,S5/1,S53/0
S126,S57/1,S76/0
S21,S85/1,S109/0
S0,S100/1,S109/0
S7,S96/1,S96/0
S87,S6/1,S85/0
S117,S25/1,S43/0
S4,S85/1,S43/0
S20,S40/1,S79/0
S42,S5/1,S43/0
S56,S57/1,S53/0
S80,S76/1,S76/0
S124,S57/1,S10/0
S13,S109/1,S79/0
S70,S85/1,S97/0
S17,S50/1,S21/1
S115,S61/1,S13/1
S72,S98/1,S21/1
S38,S61/1,S56/1
S18,S103/1,S21/1
S123,S88/1,S124/1
S16,S51/1,S126/1
S1,S60/1,S7/1
S49,S88/1,S56/1
S91,S103/1,S13/1
S39,S55/1,S7/1
S24,S44/1,S121/1
S113,S44/1,S7/1
S94,S98/1,S42/1
S19,S11/1,S56/1
S89,S3/1,S70/1
S45,S2/0,S54/0
S118,S33/0,S118/0
S77,S45/1,S58/0
S62,S23/0,S119/1
S102,S62/1,S74/1
S46,S78/0,S37/0
S30,S105/1,S104/1
S31,S119/0,S83/0
S28,S65/0,S65/0
S41,S65/0,S74/0
S105,S120/0,S68/1
S36,S31/1,S95/1
S101,S12/1,S122/0
S54,S73/1,S28/1
S119,S37/1,S54/1
S82,S78/0,S122/1
S86,S30/1,S26/0
S15,S54/1,S9/0
S68,S33/0,S71/1
S26,S119/0,S9/0
S33,S15/1,S66/1
S122,S12/1,S108/1
S120,S73/1,S86/1
S63,S66/1,S36/1
S59,S14/1,S12/1
S108,S54/0,S120/1
S95,S45/1,S73/0
S93,S120/0,S37/1
S9,S23/1,S37/0
S23,S26/0,S59/0
S110,S33/1,S2/0
S106,S66/0,S110/1
S37,S2/0,S2/0
S29,S105/0,S45/0
S2,S58/0,S93/0
S74,S30/1,S66/0
S12,S93/1,S46/0
S65,S120/0,S54/1
S58,S36/0,S26/1
S104,S59/0,S23/1
S125,S54/1,S105/1
S67,S110/1,S119/1
S66,S119/0,S62/0
S78,S120/0,S86/0
S73,S28/0,S104/0
S83,S41/1,S33/1
S71,S26/1,S73/0
S52,S41/1,S29/0
S14,S119/0,S62/0
