present_state,next_state_0,next_state_1
S575,S54/0,S432/1
S376,S527/0,S534/0
S321,S429/1,S385/1
S569,S490/1,S618/1
S450,S270/0,S12/0
S552,S159/1,S649/0
S485,S183/1,S561/1
S216,S656/1,S387/1
S661,S90/1,S88/1
S258,S222/0,S136/0
S209,S543/1,S477/0
S153,S365/1,S430/1
S108,S49/1,S202/1
S276,S380/0,S530/0
S653,S286/1,S31/1
S170,S586/0,S227/0
S65,S592/0,S45/1
S141,S513/1,S383/0
S195,S16/1,S278/0
S74,S575/1,S176/1
S462,S0/1,S255/1
S305,S519/1,S184/1
S82,S31/1,S654/1
S333,S527/0,S484/0
S359,S95/1,S444/1
S171,S492/1,S90/1
S207,S585/0,S229/1
S602,S624/1,S34/0
S556,S38/1,S201/0
S631,S561/0,S119/0
S298,S326/1,S253/1
S539,S288/0,S364/1
S20,S69/0,S290/0
S191,S81/0,S441/0
S101,S212/0,S3/0
S334,S238/1,S167/1
S367,S476/0,S325/1
S481,S232/0,S327/1
S25,S94/1,S29/1
S253,S81/0,S144/1
S444,S93/1,S292/1
S618,S414/0,S44/0
S626,S525/0,S446/0
S41,S206/0,S353/0
S395,S373/1,S14/1
S591,S22/1,S585/0
S350,S208/0,S54/0
S393,S323/1,S570/1
S60,S322/1,S548/0
S50,S382/0,S61/1
S36,S554/0,S575/1
S40,S380/0,S372/0
S640,S45/0,S584/1
S68,S240/1,S386/1
S268,S145/1,S579/1
S517,S536/1,S471/1
S16,S77/1,S606/1
S426,S344/1,S237/1
S624,S90/1,S555/1
S557,S255/1,S272/0
S372,S560/0,S514/0
S339,S291/1,S0/1
S583,S19/0,S62/0
S233,S71/0,S275/1
S142,S441/0,S364/0
S408,S450/1,S162/1
S457,S333/0,S130/1
S417,S79/1,S640/1
S565,S262/1,S383/0
S445,S601/0,S398/1
S215,S178/0,S204/1
S633,S234/1,S239/1
S365,S468/0,S270/0
S532,S88/1,S487/1
S398,S207/1,S308/0
S22,S155/0,S212/0
S52,S447/0,S162/0
S558,S518/1,S48/0
S324,S655/0,S370/1
S590,S202/0,S419/1
S156,S129/0,S120/0
S543,S29/1,S492/1
S476,S40/0,S265/0
S330,S64/0,S113/0
S88,S40/0,S293/1
S163,S566/0,S586/0
S19,S95/0,S241/1
S586,S142/0,S527/0
S469,S56/1,S320/0
S155,S58/1,S552/1
S544,S582/0,S265/0
S447,S56/1,S434/1
S630,S561/1,S561/1
S627,S297/0,S515/0
S123,S276/0,S527/0
S328,S232/0,S325/0
S23,S468/1,S355/1
S448,S487/1,S14/1
S597,S325/0,S634/1
S178,S454/0,S0/1
S202,S622/1,S95/1
S230,S23/1,S222/1
S496,S159/1,S258/1
S165,S225/1,S522/1
S212,S206/0,S430/0
S605,S390/0,S85/1
S329,S662/1,S187/0
S98,S637/1,S361/0
S275,S627/0,S297/0
S144,S276/0,S45/0
S570,S331/0,S566/1
S105,S81/0,S592/0
S133,S554/0,S258/0
S623,S301/0,S398/0
S464,S165/0,S194/0
S502,S520/0,S301/1
S291,S301/1,S340/0
S507,S441/0,S484/1
S542,S16/1,S572/0
S227,S163/0,S45/0
S414,S421/1,S291/0
S381,S563/1,S91/1
S9,S504/1,S439/0
S326,S123/0,S87/1
S78,S400/1,S411/1
S167,S261/0,S6/1
S322,S533/1,S568/1
S562,S240/0,S350/1
S360,S615/1,S489/1
S277,S117/0,S582/1
