present_state,next_state_0,next_state_1
S2,S87/0,S10/1
S84,S101/0,S42/0
S101,S29/0,S90/0
S91,S80/1,S90/1
S74,S79/1,S34/1
S18,S60/1,S100/0
S54,S1/1,S97/0
S92,S18/0,S93/0
S0,S87/0,S61/1
S37,S82/0,S30/0
S50,S49/0,S56/1
S89,S94/0,S92/1
S6,S103/0,S30/0
S85,S62/0,S29/1
S31,S57/1,S4/1
S9,S1/0,S48/0
S29,S11/1,S95/0
S15,S13/1,S84/1
S10,S8/1,S71/1
S64,S83/0,S51/1
S57,S60/0,S100/1
S12,S40/0,S56/0
S59,S24/1,S74/0
S77,S1/1,S69/0
S68,S84/0,S35/1
S80,S76/1,S78/0
S26,S27/1,S81/1
S47,S102/1,S102/0
S20,S94/1,S11/0
S55,S76/0,S58/0
S98,S16/1,S31/0
S87,S1/1,S69/0
S13,S4/0,S86/1
S76,S30/0,S18/0
S94,S72/1,S65/1
S46,S24/0,S44/1
S35,S74/1,S3/1
S53,S68/0,S78/0
S45,S55/1,S60/1
S11,S50/0,S95/0
S27,S18/1,S45/1
S83,S17/1,S64/0
S52,S21/0,S61/1
S63,S62/1,S18/1
S7,S1/1,S0/0
S36,S9/1,S97/0
S69,S48/0,S61/1
S79,S14/0,S22/1
S58,S28/1,S84/1
S5,S57/1,S49/0
S14,S6/1,S30/0
S32,S84/0,S56/1
S43,S85/1,S3/0
S93,S84/1,S67/1
S56,S60/0,S74/1
S96,S64/1,S41/1
S75,S65/0,S101/0
S4,S45/0,S60/1
S49,S22/0,S67/0
S8,S21/0,S88/1
S28,S42/1,S76/1
S33,S45/1,S23/1
S66,S17/0,S83/0
S60,S45/0,S44/0
S71,S0/1,S51/1
S17,S19/0,S54/0
S62,S56/0,S58/1
S19,S99/0,S36/0
S40,S25/1,S56/1
S44,S91/1,S95/1
S86,S98/0,S98/0
S23,S40/1,S6/0
S34,S30/0,S46/0
S16,S12/0,S93/0
S95,S23/0,S101/0
S103,S34/0,S72/1
S67,S11/0,S26/1
S102,S13/0,S3/0
S73,S1/0,S21/0
S61,S8/1,S61/1
S38,S83/0,S51/1
S82,S101/0,S49/0
S65,S11/1,S5/0
S99,S99/0,S87/0
S78,S74/0,S93/0
S42,S62/0,S30/0
S90,S75/1,S45/0
S21,S9/1,S64/0
S48,S19/1,S64/0
S88,S39/1,S88/1
S51,S0/1,S41/1
S72,S15/1,S89/0
S25,S74/0,S44/1
S30,S60/0,S94/1
S24,S67/1,S62/1
S39,S48/0,S71/1
S3,S75/1,S102/0
S1,S1/0,S48/0
S97,S48/0,S51/1
S81,S94/1,S62/1
S100,S35/1,S26/1
S70,S29/1,S11/1
S41,S39/1,S41/1
S22,S46/0,S56/0
