present_state,next_state_0,next_state_1
S104,S442/0,S105/0
S341,S331/0,S361/0
S41,S504/0,S408/0
S150,S242/0,S361/0
S596,S504/0,S98/0
S522,S587/0,S263/0
S495,S80/0,S145/0
S298,S446/0,S448/0
S250,S13/0,S525/0
S538,S558/0,S221/0
S547,S373/0,S192/0
S586,S555/0,S525/0
S407,S26/0,S59/0
S471,S331/0,S573/0
S143,S504/0,S377/0
S93,S313/0,S531/0
S61,S540/0,S290/0
S234,S545/0,S573/0
S170,S523/0,S192/0
S296,S338/0,S163/0
S119,S262/0,S377/0
S308,S219/0,S258/0
S351,S555/0,S64/0
S301,S134/0,S443/0
S493,S526/0,S565/0
S329,S251/0,S230/0
S594,S5/0,S565/0
S453,S134/0,S200/0
S419,S144/0,S404/0
S88,S325/0,S345/0
S180,S446/0,S408/0
S610,S442/0,S443/0
S157,S515/0,S366/0
S336,S376/0,S443/0
S549,S57/0,S372/0
S428,S410/0,S401/0
S514,S188/0,S122/0
S213,S376/0,S122/0
S554,S7/0,S280/0
S348,S251/0,S122/0
S509,S5/0,S280/0
S267,S251/0,S531/0
S568,S584/0,S59/0
S431,S239/0,S553/0
S17,S144/0,S353/0
S253,S540/0,S132/0
S74,S219/0,S404/0
S278,S268/0,S64/0
S579,S144/0,S448/0
S486,S446/0,S136/0
S470,S366/0,S422/1
S539,S377/0,S600/1
S226,S280/0,S539/1
S411,S70/0,S423/1
S422,S487/0,S477/1
S600,S519/0,S447/1
S418,S105/0,S464/1
S508,S501/0,S374/1
S477,S156/0,S31/1
S31,S154/0,S582/1
S277,S266/0,S499/1
S447,S578/0,S395/1
S476,S525/0,S425/1
S201,S589/0,S532/1
S581,S319/0,S600/1
S402,S319/0,S201/1
S274,S403/0,S582/1
S438,S27/0,S508/1
S527,S266/0,S470/1
S483,S263/0,S201/1
S101,S319/0,S382/1
S556,S177/0,S577/1
S382,S505/0,S600/1
S464,S588/0,S595/1
S69,S518/0,S418/1
S193,S401/0,S94/1
S191,S215/0,S595/1
S149,S154/0,S202/1
S607,S404/0,S581/1
S599,S258/0,S556/1
S260,S132/0,S274/1
S532,S230/0,S202/1
S102,S519/0,S222/1
S585,S230/0,S600/1
S425,S519/0,S201/1
S421,S565/0,S402/1
S22,S319/0,S288/1
S287,S70/0,S599/1
S595,S215/0,S402/1
S94,S290/0,S577/1
S224,S77/0,S274/1
S222,S8/0,S599/1
S399,S32/0,S499/1
S96,S221/0,S600/1
S511,S196/0,S556/1
S288,S136/0,S22/1
S499,S531/0,S62/1
S352,S37/0,S476/1
S374,S156/0,S508/1
S577,S345/0,S382/1
S202,S589/0,S447/1
S423,S573/0,S224/1
S395,S404/0,S421/1
S405,S8/0,S202/1
S375,S501/0,S405/1
S582,S223/0,S422/1
S432,S443/0,S202/1
S25,S345/0,S476/1
S162,S588/0,S405/1
S62,S132/0,S556/1
S415,S37/0,S260/1
S497,S145/0,S260/1
S140,S244/1,S438/0
S567,S156/1,S287/0
S268,S199/1,S432/0
S545,S280/1,S191/0
S555,S401/1,S22/0
S331,S59/1,S432/0
S7,S8/1,S260/0
S219,S63/1,S532/0
S376,S266/1,S556/0
S178,S230/1,S470/0
S251,S98/1,S94/0
S235,S565/1,S497/0
S551,S408/1,S287/0
S442,S132/1,S62/0
S242,S385/1,S201/0
S13,S244/1,S577/0
S79,S385/1,S464/0
S50,S120/1,S582/0
S218,S588/1,S447/0
S80,S221/1,S382/0
S446,S385/1,S374/0
S558,S263/1,S162/0
S564,S132/1,S415/0
S516,S32/1,S497/0
S540,S319/1,S352/0
S325,S70/1,S25/0
S134,S132/1,S422/0
S373,S280/1,S162/0
S20,S573/1,S274/0
S370,S408/1,S382/0
S276,S203/1,S149/0
S4,S589/1,S411/0
S424,S525/1,S415/0
S144,S63/1,S527/0
S179,S525/1,S25/0
S5,S263/1,S162/0
S396,S263/1,S277/0
S126,S15/1,S201/0
S109,S266/1,S69/0
S523,S573/1,S94/0
S452,S32/1,S191/0
S188,S505/1,S222/0
S584,S200/1,S556/0
S504,S249/1,S411/0
S306,S518/1,S527/0
S231,S203/1,S556/0
S262,S39/1,S69/0
S410,S203/1,S162/0
S327,S403/1,S477/0
S338,S192/1,S201/0
S313,S223/1,S202/0
S587,S221/1,S395/0
S479,S156/1,S415/0
S239,S578/1,S191/0
S57,S221/1,S556/0
S46,S319/1,S96/0
S515,S223/1,S395/0
S26,S573/1,S411/0
S602,S565/1,S511/0
S526,S353/1,S425/0
S319,S61/1,S448/1
S519,S547/1,S221/1
S70,S493/1,S565/1
S215,S180/1,S199/1
S177,S336/1,S70/1
S196,S610/1,S404/1
S443,S431/1,S249/1
S353,S104/1,S366/1
S290,S493/1,S244/1
S266,S549/1,S258/1
S487,S351/1,S15/1
S32,S586/1,S244/1
S409,S341/1,S215/1
S280,S579/1,S290/1
S63,S547/1,S163/1
S249,S514/1,S120/1
S573,S538/1,S361/1
S203,S329/1,S163/1
S200,S596/1,S401/1
S408,S180/1,S120/1
S401,S170/1,S32/1
S77,S419/1,S319/1
S403,S150/1,S177/1
S199,S348/1,S70/1
S192,S348/1,S518/1
S589,S431/1,S525/1
S2,S538/1,S120/1
S588,S150/1,S290/1
S404,S336/1,S156/1
S105,S93/1,S249/1
S505,S234/1,S177/1
S501,S157/1,S120/1
S345,S253/1,S401/1
S377,S296/1,S8/1
S145,S278/1,S199/1
S263,S143/1,S132/1
S27,S267/1,S70/1
S372,S509/1,S8/1
S531,S74/1,S263/1
S3,S41/1,S385/1
S122,S17/1,S136/1
S223,S610/1,S37/1
S448,S547/1,S553/1
S553,S549/1,S32/1
S221,S278/1,S77/1
S385,S407/1,S290/1
S15,S341/1,S37/1
S39,S267/1,S249/1
S8,S509/1,S280/1
S132,S74/1,S409/1
S120,S301/1,S199/1
S361,S495/1,S501/1
S518,S180/1,S290/1
S156,S301/1,S3/1
S59,S150/1,S578/1
S163,S329/1,S258/1
S366,S514/1,S32/1
S136,S549/1,S366/1
S244,S586/1,S132/1
S64,S341/1,S377/1
S578,S143/1,S361/1
S258,S407/1,S263/1
S37,S301/1,S589/1
S525,S486/1,S27/1
S98,S329/1,S409/1
S154,S594/1,S372/1
S565,S341/1,S177/1
S230,S301/1,S63/1
S121,S605/1,S609/0
S570,S473/0,S23/0
S169,S320/0,S211/0
S534,S356/0,S243/0
S241,S47/0,S10/1
S16,S47/0,S124/1
S367,S84/1,S254/1
S420,S186/1,S381/1
S187,S500/0,S259/1
S434,S299/0,S533/1
S384,S566/0,S427/0
S561,S414/0,S138/0
S281,S367/1,S48/1
S537,S583/0,S362/1
S400,S117/1,S173/1
S392,S311/1,S106/1
S228,S210/0,S190/1
S328,S68/1,S347/0
S349,S146/0,S161/0
S138,S51/0,S297/1
S254,S232/1,S321/0
S397,S363/1,S111/0
S185,S36/0,S172/0
S75,S6/1,S110/1
S167,S393/0,S381/0
S575,S416/0,S362/1
S139,S205/0,S310/1
S66,S128/1,S55/1
S315,S413/0,S147/1
S521,S502/0,S254/1
S368,S100/1,S259/0
S45,S165/0,S24/1
S429,S236/1,S21/1
S512,S67/0,S302/1
S580,S597/0,S601/1
S309,S559/1,S153/0
S142,S400/0,S371/1
S115,S593/1,S131/1
S460,S68/0,S560/1
S458,S576/0,S491/1
S128,S354/1,S328/1
S445,S28/0,S575/1
S383,S534/1,S414/0
S117,S205/0,S55/0
S297,S455/1,S371/1
S604,S571/0,S326/0
S388,S583/1,S435/0
S217,S344/0,S332/0
S164,S33/1,S590/0
S100,S9/0,S142/0
S473,S229/0,S480/0
S598,S318/0,S0/1
S30,S369/0,S164/0
S165,S243/0,S56/0
S0,S73/0,S172/1
S123,S45/1,S397/0
S356,S416/1,S165/0
S82,S440/1,S99/0
S310,S461/0,S475/0
S543,S506/1,S384/1
S605,S598/1,S571/0
S12,S255/0,S38/0
S168,S133/1,S507/0
S174,S111/0,S583/0
S456,S603/1,S371/0
S398,S108/1,S394/0
S43,S294/1,S14/0
S166,S347/1,S238/0
S158,S10/1,S444/1
S51,S78/1,S161/0
S583,S521/0,S541/0
S334,S391/1,S335/0
S413,S269/0,S175/0
S302,S92/1,S473/0
S457,S304/0,S232/0
S606,S322/1,S164/0
S417,S305/1,S247/1
S364,S113/0,S211/0
S147,S113/1,S117/0
S208,S566/0,S524/1
S498,S461/1,S275/0
S47,S81/0,S16/1
S390,S238/1,S346/0
S40,S16/1,S47/0
S312,S14/1,S86/0
S175,S16/1,S474/0
S437,S294/0,S566/0
S14,S23/1,S309/0
S285,S24/1,S164/1
S546,S533/1,S593/0
S34,S367/0,S393/0
S216,S473/0,S254/0
S592,S247/0,S91/0
S19,S445/0,S484/1
S416,S510/0,S488/0
S137,S480/0,S293/1
S1,S474/1,S11/1
S206,S127/1,S381/0
S116,S521/0,S371/1
S89,S321/0,S169/0
S560,S389/1,S168/1
S461,S233/0,S54/0
S155,S185/0,S204/1
S365,S161/0,S110/0
S304,S371/1,S197/1
S317,S204/0,S112/0
S97,S176/0,S1/1
S303,S225/1,S550/1
S529,S19/0,S236/0
S459,S604/1,S76/1
S255,S148/0,S293/0
S593,S611/0,S58/0
S55,S346/0,S335/1
S426,S460/1,S58/1
S141,S227/0,S517/1
S386,S362/1,S225/0
S293,S570/1,S97/0
S378,S412/0,S130/1
S106,S185/0,S206/0
S591,S49/1,S44/0
S544,S217/0,S236/1
S559,S488/0,S56/0
S243,S161/1,S369/1
S210,S181/1,S414/0
S494,S52/1,S111/1
S198,S597/0,S379/1
S381,S318/1,S81/1
S23,S111/1,S38/1
S152,S381/0,S566/1
S284,S115/0,S0/0
S9,S66/1,S381/1
S480,S609/1,S363/0
S441,S535/0,S185/0
S282,S318/0,S194/1
S181,S117/0,S175/1
S332,S217/0,S111/0
S44,S360/1,S238/0
S99,S434/1,S111/0
S590,S85/0,S387/1
S207,S261/0,S139/0
S171,S463/0,S462/1
S362,S356/1,S317/0
S127,S517/0,S99/0
S450,S297/0,S116/1
S496,S309/0,S381/1
S114,S465/1,S14/1
S467,S392/0,S550/1
S91,S117/1,S321/0
S299,S344/0,S114/0
S346,S400/1,S110/1
S463,S332/0,S435/0
S232,S248/0,S576/1
S85,S141/0,S118/1
S186,S261/1,S363/1
S248,S87/0,S279/0
S279,S559/1,S158/1
S340,S389/0,S322/0
S391,S324/1,S205/1
S380,S576/1,S295/1
S273,S265/0,S469/1
S449,S131/0,S461/1
S355,S255/1,S43/0
S148,S322/0,S121/0
S84,S243/0,S52/1
S350,S510/1,S107/1
S571,S520/0,S83/0
S548,S386/0,S303/1
S412,S550/0,S456/0
S270,S166/0,S467/0
S184,S369/0,S72/0
S430,S488/0,S245/1
S439,S158/1,S100/0
S360,S51/0,S14/1
S229,S459/1,S232/1
S107,S29/1,S413/1
S257,S197/0,S488/0
S68,S16/0,S164/1
S462,S127/0,S281/0
S133,S114/0,S142/1
S29,S58/1,S108/1
S500,S172/0,S326/0
S48,S282/1,S384/1
S204,S33/1,S318/1
S474,S467/0,S368/0
S58,S12/0,S165/0
S466,S100/1,S271/0
S56,S460/1,S562/0
S108,S273/1,S454/0
S609,S359/1,S183/0
S110,S49/0,S225/0
S300,S279/1,S195/1
S71,S114/1,S339/1
S357,S47/0,S611/1
S86,S598/1,S38/1
S427,S148/0,S165/0
S326,S19/0,S368/1
S611,S400/0,S28/0
S11,S259/1,S30/1
S38,S441/1,S451/1
S469,S130/1,S261/1
S125,S194/1,S206/1
S197,S507/0,S324/0
S146,S492/0,S233/0
S131,S358/0,S550/0
S347,S571/1,S494/0
