present_state,next_state_0,next_state_1
S305,S496/1,S615/1
S451,S375/0,S634/0
S11,S146/1,S470/0
S337,S354/1,S86/1
S493,S222/0,S430/0
S232,S476/1,S84/1
S526,S647/0,S173/0
S54,S244/0,S642/1
S427,S545/1,S526/1
S283,S158/1,S375/1
S581,S120/0,S503/1
S330,S217/1,S443/1
S250,S179/1,S147/0
S175,S293/1,S201/0
S557,S157/0,S134/1
S21,S25/1,S516/0
S335,S149/0,S591/0
S522,S499/1,S58/1
S538,S321/0,S196/0
S324,S465/1,S86/1
S474,S616/0,S233/1
S182,S233/1,S161/0
S397,S181/0,S379/0
S317,S140/1,S40/1
S507,S95/0,S255/0
S565,S454/1,S194/0
S510,S505/1,S568/1
S489,S567/0,S279/1
S498,S133/0,S439/0
S111,S261/1,S313/1
S437,S502/0,S592/0
S12,S21/1,S39/0
S597,S410/0,S440/1
S154,S57/1,S559/1
S37,S360/0,S596/1
S43,S37/0,S145/1
S299,S66/1,S219/1
S333,S315/0,S432/1
S303,S288/0,S461/1
S241,S205/1,S145/0
S415,S320/1,S221/0
S224,S129/1,S566/1
S534,S59/1,S251/0
S226,S284/0,S12/1
S28,S409/1,S468/1
S183,S378/0,S281/0
S51,S529/1,S51/1
S227,S597/1,S211/1
S492,S110/0,S142/0
S439,S228/0,S528/1
S342,S44/0,S330/1
S414,S113/1,S104/0
S460,S121/0,S250/1
S204,S124/0,S57/0
S471,S502/0,S359/0
S521,S226/0,S60/0
S554,S648/1,S573/0
S189,S317/1,S316/0
S496,S369/0,S223/1
S108,S534/1,S637/0
S607,S339/1,S264/1
S129,S86/0,S528/1
S450,S39/0,S535/0
S355,S648/1,S326/1
S134,S612/1,S201/0
S39,S526/0,S341/0
S25,S349/0,S156/0
S369,S158/1,S387/1
S443,S543/1,S156/1
S109,S545/0,S353/1
S477,S50/0,S267/0
S197,S155/0,S65/0
S57,S224/0,S182/1
S174,S279/0,S128/1
S389,S623/0,S612/1
S268,S322/0,S59/1
S497,S55/0,S240/1
S583,S133/0,S402/0
S219,S217/1,S6/1
S590,S469/1,S571/1
S74,S339/1,S570/1
S148,S159/1,S570/0
S341,S348/1,S213/0
S627,S621/1,S312/0
S45,S336/0,S495/0
S536,S213/0,S648/1
S506,S359/0,S315/0
S549,S520/0,S332/0
S15,S200/0,S144/0
S484,S387/0,S613/1
S285,S447/1,S456/0
S425,S184/0,S528/1
S566,S456/1,S171/1
S246,S607/0,S14/0
S606,S576/1,S97/1
S541,S79/1,S34/1
S78,S402/1,S119/1
S578,S42/1,S261/0
S490,S125/1,S292/1
S192,S325/0,S40/1
S615,S581/1,S305/1
S483,S342/1,S531/0
S310,S638/0,S147/0
S411,S427/0,S317/1
S382,S55/0,S462/1
S491,S226/1,S597/1
S245,S88/0,S432/1
S272,S194/1,S391/1
S222,S49/1,S378/1
S26,S522/0,S307/1
S429,S510/0,S588/1
S609,S230/1,S69/1
S30,S448/1,S18/0
S266,S58/0,S233/1
S349,S92/1,S572/0
S362,S444/1,S2/1
S476,S112/1,S593/1
S410,S267/0,S37/0
S370,S542/0,S223/1
S121,S26/1,S394/1
S225,S213/1,S611/0
S614,S188/0,S534/1
S117,S542/0,S42/1
S343,S419/0,S438/0
S351,S33/1,S521/1
S540,S152/0,S75/0
S434,S28/0,S75/0
S320,S31/1,S456/0
S307,S328/1,S472/0
S319,S419/0,S390/0
S269,S233/1,S329/0
S85,S133/0,S465/0
S271,S222/0,S5/1
S469,S362/0,S108/1
S584,S234/0,S219/1
S445,S495/1,S316/0
S637,S110/0,S5/1
S345,S185/1,S648/1
S591,S43/1,S537/1
S165,S200/0,S81/1
S611,S191/1,S10/1
S123,S619/0,S293/1
S405,S40/0,S390/1
S276,S265/0,S309/0
S381,S420/1,S389/0
S620,S66/0,S416/1
S239,S349/0,S547/0
S353,S603/1,S235/1
S144,S322/0,S233/1
S388,S616/0,S196/0
S291,S282/1,S558/1
S574,S324/0,S271/0
S58,S147/1,S645/1
S301,S88/0,S548/1
S587,S322/0,S504/0
S69,S53/1,S394/1
S377,S290/1,S79/0
S539,S231/0,S429/0
S478,S9/1,S281/0
S279,S143/0,S561/1
S164,S252/0,S406/1
S509,S305/0,S588/1
S402,S61/0,S374/1
S424,S144/1,S171/1
S531,S341/0,S506/0
S636,S387/0,S422/0
S358,S339/0,S363/1
S527,S163/1,S33/1
S70,S88/0,S549/1
S374,S478/1,S161/0
S582,S392/0,S480/0
S486,S457/0,S83/0
S100,S130/0,S334/1
S19,S300/0,S549/1
S593,S413/0,S507/1
S27,S390/1,S512/1
S181,S358/1,S141/1
S80,S108/1,S329/0
S115,S605/0,S83/0
S446,S393/0,S437/1
S454,S578/1,S499/0
S467,S55/0,S340/0
S55,S165/1,S522/1
S533,S490/1,S315/0
S622,S69/0,S11/1
S157,S57/1,S122/1
S14,S410/0,S351/1
S207,S61/0,S251/0
S524,S307/1,S429/0
S379,S533/0,S319/1
S325,S431/0,S419/0
S277,S606/0,S307/1
S6,S423/1,S348/1
S514,S530/0,S504/0
S24,S630/1,S284/0
S375,S382/1,S558/1
S304,S345/1,S232/0
S114,S437/0,S567/1
S40,S413/0,S507/1
S87,S124/0,S253/0
S495,S601/0,S506/1
S176,S633/1,S214/1
S118,S468/0,S499/0
S315,S411/1,S336/0
S332,S445/0,S596/1
S31,S293/1,S398/0
S461,S11/1,S277/0
S418,S321/0,S328/1
S249,S483/1,S521/0
S616,S581/1,S186/1
S542,S367/1,S228/1
S630,S176/0,S12/1
S398,S426/0,S233/1
S260,S625/1,S77/0
S256,S438/0,S442/1
S407,S465/1,S579/1
S125,S419/1,S66/0
S261,S313/0,S108/1
S528,S243/1,S340/0
S273,S453/1,S342/0
S247,S363/1,S563/0
S350,S559/0,S374/1
S146,S447/1,S439/0
S120,S456/1,S546/1
S464,S387/0,S243/1
S112,S273/0,S299/1
S228,S473/1,S386/1
S230,S86/0,S59/1
S152,S54/1,S616/1
S525,S589/1,S360/0
S403,S76/0,S474/0
S406,S565/1,S465/0
S428,S165/1,S76/1
S436,S51/0,S31/1
S517,S579/0,S634/0
S368,S35/1,S273/0
S572,S603/1,S477/1
S185,S494/1,S226/0
S248,S487/0,S418/0
S318,S104/0,S443/1
S139,S28/0,S400/1
S116,S157/0,S251/0
S481,S114/1,S227/0
S359,S631/1,S245/1
S617,S61/0,S147/0
S22,S600/1,S156/0
S361,S184/0,S576/0
S63,S543/1,S216/1
S556,S505/1,S394/1
S1,S337/0,S80/1
S400,S233/1,S340/0
S244,S472/1,S152/1
S347,S184/0,S565/1
S395,S34/1,S644/0
S147,S172/0,S250/1
S119,S289/1,S61/1
S640,S50/1,S74/0
S208,S428/0,S77/0
S235,S611/1,S162/1
S133,S505/1,S568/1
S417,S528/1,S484/0
S158,S288/0,S420/1
S546,S329/1,S546/1
S529,S407/0,S307/1
S173,S150/1,S319/0
S168,S631/1,S43/0
S367,S356/0,S482/1
S401,S106/0,S8/1
S77,S252/0,S534/1
S605,S373/1,S58/1
S262,S184/0,S5/1
S36,S305/0,S65/0
S462,S447/1,S230/0
S101,S542/0,S396/0
S589,S150/0,S643/0
S178,S321/0,S201/0
S396,S571/0,S524/1
S561,S113/1,S21/1
