present_state,next_state_0,next_state_1
S180,S187/0,S29/0
S177,S159/0,S29/0
S191,S88/0,S23/0
S8,S115/0,S59/0
S127,S183/0,S50/0
S105,S13/0,S130/0
S73,S100/0,S193/0
S56,S14/0,S193/0
S122,S146/0,S138/0
S140,S166/0,S156/0
S134,S98/0,S136/0
S90,S71/0,S132/0
S11,S70/0,S130/0
S120,S71/0,S50/0
S55,S115/0,S156/0
S67,S167/0,S156/0
S151,S167/0,S50/0
S36,S162/0,S34/0
S186,S169/0,S136/0
S99,S104/0,S40/0
S173,S103/0,S59/0
S78,S13/0,S9/0
S164,S13/0,S23/0
S109,S167/0,S138/0
S174,S96/0,S50/0
S106,S146/0,S156/0
S118,S115/0,S156/0
S0,S159/0,S136/0
S41,S104/0,S181/0
S62,S88/0,S34/0
S176,S171/0,S117/0
S89,S59/0,S94/1
S28,S7/0,S162/1
S48,S50/0,S94/1
S17,S130/0,S115/1
S143,S23/0,S96/1
S25,S117/0,S162/1
S49,S29/0,S183/1
S197,S23/0,S13/1
S16,S117/0,S168/1
S163,S34/0,S171/1
S153,S50/0,S185/1
S137,S132/0,S171/1
S58,S9/0,S15/1
S84,S23/0,S98/1
S66,S110/0,S167/1
S172,S77/0,S159/1
S199,S117/0,S185/1
S108,S181/0,S167/1
S69,S117/0,S166/1
S188,S181/0,S115/1
S26,S156/0,S71/1
S107,S110/0,S187/1
S72,S40/0,S44/1
S4,S156/0,S168/1
S102,S59/0,S54/1
S43,S50/0,S169/1
S183,S105/1,S136/0
S54,S140/1,S156/0
S162,S177/1,S136/0
S152,S118/1,S117/0
S167,S177/1,S9/0
S60,S36/1,S40/0
S44,S99/1,S110/0
S166,S134/1,S181/0
S146,S73/1,S193/0
S187,S118/1,S117/0
S71,S180/1,S34/0
S103,S177/1,S181/0
S185,S174/1,S181/0
S159,S0/1,S181/0
S96,S180/1,S193/0
S14,S11/1,S110/0
S100,S99/1,S117/0
S169,S99/1,S138/0
S168,S174/1,S138/0
S104,S106/1,S34/0
S15,S180/1,S156/0
S94,S120/1,S132/0
S70,S67/1,S77/0
S115,S127/1,S29/0
S13,S173/1,S40/0
S88,S151/1,S9/0
S3,S151/1,S138/0
S98,S176/1,S110/0
S148,S173/1,S138/0
S171,S67/1,S193/0
S156,S127/1,S41/1
S7,S186/1,S106/1
S40,S177/1,S109/1
S59,S127/1,S0/1
S29,S8/1,S105/1
S50,S106/1,S180/1
S193,S8/1,S151/1
S138,S62/1,S78/1
S136,S8/1,S176/1
S132,S186/1,S174/1
S77,S134/1,S11/1
S34,S122/1,S191/1
S23,S176/1,S106/1
S9,S62/1,S67/1
S181,S90/1,S73/1
S130,S62/1,S55/1
S110,S99/1,S99/1
S117,S62/1,S118/1
S195,S12/1,S93/1
S124,S195/0,S93/1
S45,S149/0,S64/0
S80,S190/0,S85/0
S196,S18/1,S30/1
S141,S113/0,S147/0
S121,S147/0,S165/0
S149,S2/0,S119/1
S126,S170/1,S74/0
S10,S182/0,S22/0
S33,S87/0,S190/1
S61,S93/1,S27/1
S178,S113/1,S92/0
S63,S142/0,S22/0
S92,S86/1,S195/1
S57,S52/1,S86/0
S82,S145/0,S154/0
S12,S37/1,S195/0
S198,S20/1,S128/1
S129,S128/0,S27/1
S30,S129/0,S145/1
S114,S20/0,S125/1
S24,S170/1,S194/1
S125,S119/0,S86/0
S144,S38/0,S131/1
S38,S113/1,S155/1
S200,S161/0,S194/0
S150,S165/1,S131/0
S154,S175/0,S144/1
S1,S97/1,S27/1
S139,S125/0,S91/0
S112,S141/0,S95/0
S95,S31/0,S87/0
S5,S47/0,S31/0
S142,S80/0,S195/1
S194,S128/1,S24/0
S21,S19/0,S126/1
S97,S79/0,S184/0
S155,S198/1,S179/1
S18,S39/0,S145/1
S91,S135/0,S195/0
S81,S76/1,S45/1
S85,S165/0,S57/1
S65,S80/1,S21/0
S128,S31/0,S30/0
S39,S149/1,S145/0
S75,S2/0,S198/0
S147,S192/1,S47/1
S131,S76/0,S142/0
S74,S31/0,S97/0
S101,S87/1,S158/0
S157,S95/1,S93/0
S79,S85/1,S21/1
S68,S165/0,S52/1
S37,S63/0,S37/1
S93,S18/0,S194/1
S27,S12/1,S82/1
S6,S19/0,S144/1
S119,S57/0,S158/0
S76,S91/1,S27/1
S161,S126/1,S93/1
S182,S116/0,S93/0
S2,S35/1,S189/1
S135,S27/1,S114/1
S86,S157/1,S170/0
S175,S149/0,S37/0
S111,S20/1,S46/0
S22,S189/0,S139/0
S190,S196/0,S170/1
S47,S182/1,S85/0
S160,S18/1,S123/0
S42,S147/0,S160/1
S31,S142/0,S22/0
S145,S170/1,S21/0
S123,S124/1,S33/0
S19,S21/0,S46/1
S83,S200/1,S22/0
S165,S24/1,S75/1
S184,S111/1,S175/1
S116,S126/0,S85/1
S35,S86/0,S149/0
S133,S190/0,S68/1
S20,S68/0,S145/0
S51,S123/0,S27/1
S32,S170/0,S33/1
S170,S182/0,S32/1
S52,S86/1,S157/0
S87,S111/1,S170/1
S158,S195/1,S97/0
S189,S182/0,S95/0
S53,S27/1,S189/0
S179,S33/1,S200/0
S64,S53/1,S123/0
S46,S184/0,S150/0
S192,S113/0,S80/1
S113,S45/0,S27/0
