present_state,next_state_0,next_state_1
S36,S64/0,S19/0
S19,S59/0,S54/0
S56,S59/0,S54/0
S54,S8/0,S54/0
S59,S42/0,S54/1
S16,S42/0,S54/1
S8,S69/0,S19/1
S64,S12/0,S36/1
S31,S19/1,S16/0
S68,S19/1,S59/0
S75,S54/1,S16/0
S22,S56/1,S16/0
S69,S68/1,S54/1
S42,S31/1,S36/1
S66,S75/1,S19/1
S12,S68/1,S19/1
S28,S70/1,S70/0
S43,S4/0,S18/1
S23,S44/1,S48/0
S70,S28/0,S48/0
S7,S76/0,S43/0
S21,S44/1,S3/1
S51,S2/0,S37/0
S18,S35/1,S43/1
S50,S52/1,S53/0
S26,S48/1,S10/0
S73,S55/1,S15/1
S52,S61/0,S14/0
S47,S20/1,S2/1
S62,S47/0,S67/1
S33,S58/1,S72/0
S6,S57/1,S44/0
S20,S29/1,S62/1
S45,S6/1,S49/0
S41,S62/1,S71/0
S32,S27/0,S4/1
S0,S25/0,S71/0
S5,S60/1,S0/0
S15,S73/1,S17/0
S27,S25/1,S73/1
S58,S2/0,S41/1
S49,S47/0,S72/1
S67,S15/0,S45/0
S25,S51/1,S35/0
S38,S6/1,S46/0
S46,S49/1,S23/1
S29,S9/0,S23/0
S53,S14/1,S44/0
S40,S28/0,S6/1
S57,S3/1,S25/1
S61,S57/1,S48/0
S48,S34/0,S65/1
S2,S74/0,S43/0
S17,S11/1,S20/1
S55,S46/1,S45/1
S35,S71/0,S61/1
S11,S15/0,S41/1
S9,S29/0,S25/1
S13,S63/1,S76/0
S60,S11/0,S67/0
S72,S74/1,S47/1
S30,S2/1,S47/1
S10,S52/0,S65/1
S37,S51/0,S4/0
S39,S0/1,S2/0
S71,S67/1,S3/1
S63,S65/1,S72/1
S24,S67/0,S14/1
S65,S51/1,S11/0
S76,S0/1,S17/1
S1,S0/1,S76/0
S4,S10/1,S39/1
S14,S63/0,S50/0
S44,S13/1,S35/0
S3,S33/1,S17/1
S34,S40/0,S52/0
S74,S52/1,S24/1
