present_state,next_state_0,next_state_1
S108,S676/0,S559/0
S754,S135/0,S22/0
S770,S770/0,S505/0
S258,S255/0,S615/0
S517,S486/0,S383/0
S828,S676/0,S449/0
S242,S132/0,S349/0
S486,S751/0,S214/0
S222,S732/0,S403/0
S688,S206/0,S214/0
S676,S108/0,S710/0
S255,S684/0,S635/0
S581,S276/0,S449/0
S423,S206/0,S615/0
S206,S135/0,S22/0
S135,S581/0,S349/0
S458,S423/0,S167/0
S751,S517/0,S681/0
S240,S137/0,S531/0
S766,S255/0,S383/0
S34,S517/0,S70/0
S42,S458/0,S22/0
S684,S423/0,S102/0
S732,S240/0,S805/0
S64,S42/0,S710/0
S743,S222/0,S341/0
S205,S276/0,S615/0
S213,S258/0,S710/0
S132,S766/0,S449/0
S336,S276/0,S505/0
S276,S581/0,S615/0
S137,S137/0,S341/0
S319,S342/0,S458/1
S727,S710/0,S222/1
S563,S710/0,S336/1
S750,S505/0,S754/1
S145,S167/0,S828/1
S523,S341/0,S517/1
S660,S210/0,S255/1
S53,S174/0,S828/1
S787,S617/0,S828/1
S83,S559/0,S581/1
S468,S210/0,S205/1
S487,S70/0,S135/1
S571,S214/0,S336/1
S348,S347/0,S676/1
S825,S710/0,S581/1
S671,S449/0,S64/1
S288,S403/0,S754/1
S57,S70/0,S458/1
S405,S383/0,S255/1
S550,S167/0,S766/1
S109,S635/0,S770/1
S598,S214/0,S222/1
S705,S210/0,S242/1
S363,S167/0,S42/1
S292,S403/0,S766/1
S610,S681/0,S276/1
S328,S347/0,S486/1
S324,S342/0,S137/1
S551,S70/0,S240/1
S45,S559/0,S688/1
S392,S559/0,S743/1
S556,S70/0,S242/1
S412,S347/0,S766/1
S842,S70/0,S486/1
S480,S347/0,S108/1
S251,S102/0,S732/1
S244,S167/0,S458/1
S403,S347/1,S716/0
S341,S174/1,S164/0
S615,S214/1,S838/0
S210,S635/1,S573/0
S70,S615/1,S573/0
S805,S617/1,S573/0
S559,S167/1,S371/0
S710,S214/1,S718/0
S347,S210/1,S164/0
S342,S383/1,S667/0
S449,S681/1,S838/0
S383,S505/1,S98/0
S167,S681/1,S573/0
S681,S403/1,S442/0
S531,S615/1,S333/0
S617,S342/1,S277/0
S635,S347/1,S759/0
S349,S449/1,S442/0
S102,S449/1,S266/0
S22,S210/1,S164/0
S174,S559/1,S98/0
S214,S174/1,S164/0
S505,S342/1,S72/0
S164,S270/1,S635/1
S270,S277/1,S449/1
S333,S718/1,S70/1
S573,S718/1,S615/1
S838,S72/1,S615/1
S718,S371/1,S505/1
S277,S266/1,S349/1
S298,S667/1,S167/1
S72,S667/1,S559/1
S228,S573/1,S635/1
S667,S98/1,S403/1
S371,S371/1,S505/1
S716,S667/1,S559/1
S98,S716/1,S70/1
S674,S72/1,S347/1
S721,S72/1,S710/1
S266,S721/1,S349/1
S442,S371/1,S615/1
S759,S667/1,S805/1
S51,S131/1,S358/0
S410,S234/0,S87/0
S508,S528/1,S197/1
S780,S666/0,S163/0
S574,S490/1,S613/0
S760,S350/1,S665/1
S352,S545/0,S430/0
S58,S262/0,S301/0
S227,S673/0,S498/1
S706,S295/1,S625/1
S295,S252/0,S507/0
S819,S195/0,S642/1
S2,S204/1,S202/1
S0,S508/1,S7/0
S566,S326/1,S616/0
S434,S592/1,S639/1
S678,S398/1,S704/0
S799,S733/1,S516/1
S375,S79/0,S433/0
S54,S389/0,S151/0
S217,S649/0,S532/1
S591,S650/0,S694/1
S498,S436/1,S37/1
S317,S308/1,S599/1
S117,S345/1,S148/0
S81,S740/0,S286/0
S198,S225/1,S532/0
S796,S126/1,S735/0
S544,S260/0,S711/0
S243,S163/0,S622/1
S518,S813/0,S218/0
S833,S11/1,S407/1
S711,S769/1,S175/1
S736,S63/0,S455/1
S431,S683/1,S15/1
S175,S698/0,S741/1
S519,S447/0,S607/1
S801,S198/0,S473/0
S25,S482/1,S463/0
S463,S52/0,S312/0
S653,S131/1,S737/1
S602,S491/1,S626/0
S361,S528/0,S9/1
S3,S315/1,S601/1
S567,S247/0,S709/0
S275,S717/0,S417/0
S522,S142/0,S107/1
S26,S114/0,S393/0
S224,S398/0,S507/0
S811,S13/1,S445/1
S365,S490/1,S93/0
S304,S476/0,S31/1
S636,S20/1,S203/1
S594,S714/0,S806/1
S599,S515/0,S114/0
S178,S619/1,S234/1
S182,S524/1,S384/1
S414,S252/1,S351/1
S841,S141/1,S827/0
S325,S35/0,S631/1
S712,S290/1,S356/0
S537,S407/1,S467/0
S231,S535/1,S623/0
S329,S285/1,S8/1
S407,S237/0,S816/0
S171,S11/1,S816/1
S439,S321/0,S462/1
S462,S27/1,S322/1
S538,S499/1,S640/0
S672,S80/0,S304/1
S511,S821/1,S224/0
S372,S472/0,S462/1
S709,S402/0,S129/1
S717,S745/0,S408/1
S662,S475/1,S453/0
S595,S78/1,S29/0
S726,S830/1,S178/1
S755,S454/0,S223/0
S649,S127/0,S386/0
S180,S362/1,S680/1
S351,S273/0,S532/0
S725,S385/0,S591/1
S730,S473/0,S141/0
S144,S89/0,S199/0
S203,S521/1,S196/0
S139,S51/0,S757/1
S101,S133/0,S698/0
S429,S226/0,S584/0
S492,S40/0,S178/0
S237,S318/1,S191/0
S593,S211/1,S286/1
S455,S536/0,S552/1
S723,S122/1,S706/1
S149,S668/1,S816/1
S747,S369/0,S409/0
S432,S771/0,S497/1
S68,S130/0,S658/0
S491,S810/0,S645/0
S274,S564/1,S482/1
S769,S445/0,S128/1
S344,S404/0,S778/0
S120,S65/1,S731/0
S155,S519/1,S88/1
S682,S494/0,S594/0
S441,S782/0,S623/0
S173,S604/0,S605/0
S309,S1/0,S818/0
S627,S562/0,S630/1
S495,S230/1,S627/1
S44,S654/0,S343/1
S268,S485/1,S296/1
S267,S389/0,S176/1
S479,S249/1,S669/1
S387,S530/0,S533/0
