present_state,next_state_0,next_state_1
S52,S112/0,S63/0
S0,S67/0,S5/0
S62,S16/0,S5/0
S50,S112/0,S2/0
S26,S10/0,S74/0
S19,S106/0,S76/0
S56,S94/0,S100/0
S11,S106/0,S76/0
S28,S78/0,S100/0
S104,S94/0,S86/0
S44,S106/0,S39/0
S32,S39/0,S104/1
S27,S39/0,S56/1
S33,S86/0,S104/1
S34,S74/0,S0/1
S90,S74/0,S28/1
S59,S61/0,S0/1
S87,S39/0,S52/1
S97,S86/0,S11/1
S30,S84/0,S26/1
S65,S74/0,S50/1
S71,S84/0,S11/1
S17,S4/0,S52/1
S41,S50/1,S86/0
S4,S19/1,S61/0
S21,S19/1,S21/0
S61,S44/1,S4/0
S2,S0/1,S39/0
S39,S19/1,S86/0
S86,S19/1,S2/0
S5,S50/1,S5/0
S74,S19/1,S4/0
S100,S28/1,S4/0
S76,S62/1,S74/0
S84,S19/1,S84/0
S63,S50/1,S100/0
S107,S106/1,S91/1
S16,S78/1,S23/1
S23,S89/1,S23/1
S89,S10/1,S37/1
S94,S112/1,S94/1
S112,S40/1,S16/1
S92,S37/1,S89/1
S91,S51/1,S16/1
S51,S23/1,S37/1
S10,S23/1,S67/1
S106,S40/1,S106/1
S78,S107/1,S16/1
S40,S40/1,S107/1
S37,S94/1,S78/1
S67,S51/1,S92/1
S82,S112/1,S89/1
S58,S25/1,S77/1
S42,S66/0,S57/0
S69,S75/0,S9/1
S29,S93/0,S70/1
S1,S35/1,S108/0
S60,S22/1,S83/1
S88,S46/1,S108/1
S81,S42/0,S6/1
S75,S79/1,S54/1
S7,S22/0,S55/0
S38,S96/1,S38/0
S66,S80/1,S101/0
S46,S49/1,S12/1
S73,S68/0,S73/1
S45,S105/0,S111/0
S43,S101/0,S20/1
S93,S83/0,S103/1
S68,S68/0,S8/0
S98,S81/0,S43/0
S108,S109/0,S108/1
S18,S22/1,S93/0
S85,S43/0,S58/0
S79,S60/0,S85/1
S48,S53/1,S109/1
S77,S57/0,S3/0
S80,S96/0,S6/0
S111,S35/0,S8/1
S36,S80/1,S42/0
S6,S25/0,S83/0
S109,S110/1,S24/0
S14,S31/1,S64/0
S25,S38/0,S12/0
S57,S105/1,S57/1
S47,S110/0,S60/0
S110,S79/1,S58/0
S105,S6/0,S6/1
S96,S72/0,S58/1
S101,S102/1,S108/0
S24,S77/1,S3/0
S12,S88/0,S1/1
S102,S64/0,S73/0
S95,S109/1,S68/0
S35,S83/0,S68/0
S15,S3/0,S18/1
S53,S58/0,S110/1
S99,S81/0,S95/1
S55,S77/1,S12/0
S83,S29/1,S105/1
S8,S9/1,S85/0
S9,S72/0,S111/0
S54,S108/1,S49/0
S22,S53/0,S55/1
S20,S24/1,S42/0
S13,S46/1,S83/0
S49,S95/1,S18/1
S72,S9/0,S7/1
S70,S77/1,S13/1
S64,S101/1,S108/0
S3,S12/0,S98/0
S103,S53/0,S54/0
S31,S68/0,S24/1
