present_state,next_state_0,next_state_1
S976,S1617/0,S1626/0
S1769,S144/1,S733/1
S1563,S505/0,S907/1
S1509,S1226/0,S1744/1
S1489,S485/1,S400/0
S436,S1589/1,S1854/0
S1094,S1228/0,S135/0
S575,S581/0,S130/1
S884,S635/0,S995/1
S1511,S1454/1,S816/0
S1068,S1394/0,S295/0
S1491,S1435/0,S145/1
S1248,S68/0,S417/1
S1558,S299/0,S1792/1
S1899,S42/1,S1388/0
S624,S841/1,S1171/0
S309,S1297/1,S1100/0
S220,S572/1,S763/0
S34,S306/0,S1905/1
S780,S604/1,S138/1
S985,S207/1,S630/1
S735,S1763/1,S716/0
S1878,S1218/0,S252/0
S1217,S1328/1,S906/1
S282,S1609/1,S1660/1
S1606,S376/0,S284/1
S1681,S532/0,S1777/0
S972,S783/1,S349/0
S899,S1659/0,S1438/1
S625,S1301/1,S1238/0
S24,S1356/1,S355/0
S1522,S891/1,S1639/0
S474,S414/0,S1532/1
S1866,S676/0,S1245/0
S1487,S193/0,S1336/0
S1856,S1255/1,S1783/1
S1141,S1853/0,S912/1
S1863,S527/1,S1893/1
S599,S1817/1,S731/0
S1134,S1229/0,S703/1
S375,S705/1,S705/1
S837,S1167/1,S557/0
S650,S1641/0,S902/1
S1391,S1854/1,S1702/1
S333,S1646/0,S1532/1
S1843,S1502/0,S528/1
S854,S1253/0,S862/1
S1318,S1789/1,S1280/1
S1421,S719/1,S174/0
S1546,S1782/0,S1180/0
S760,S518/1,S1265/0
S1782,S170/0,S1350/0
S1198,S603/1,S1732/0
S1730,S1111/0,S55/0
S323,S532/0,S1380/0
S1814,S537/1,S689/1
S1537,S1702/1,S1262/0
S595,S1608/0,S226/1
S581,S700/1,S1043/0
S1409,S1894/1,S1725/0
S1295,S130/1,S801/1
S1289,S363/1,S1625/1
S191,S485/1,S1138/0
S1445,S1244/1,S1014/1
S965,S582/1,S500/0
S961,S793/0,S1186/0
S534,S1237/1,S591/0
S41,S614/1,S182/0
S1505,S1356/1,S1839/0
S367,S134/1,S1746/1
S1380,S228/1,S256/0
S322,S1398/1,S1070/0
S540,S671/0,S1585/1
S1201,S267/0,S531/1
S1200,S778/1,S1505/0
S1229,S542/1,S209/1
S292,S162/0,S956/0
S844,S1681/1,S1377/0
S1140,S374/0,S424/0
S434,S643/0,S123/1
S1598,S501/1,S564/0
S1554,S269/1,S1409/1
S144,S771/0,S493/1
S1296,S1397/0,S579/1
S980,S1439/1,S88/1
S1549,S768/1,S101/0
S789,S718/0,S1106/1
S1516,S68/0,S893/0
S430,S1596/0,S1302/0
S538,S1094/0,S1220/0
S785,S598/0,S596/1
S729,S60/1,S808/1
S555,S309/0,S387/1
S1635,S189/0,S539/0
S1114,S1377/0,S550/1
S338,S1465/0,S1561/0
S1206,S1174/1,S1814/0
S325,S669/0,S1783/1
S756,S1464/0,S1532/1
S1500,S417/1,S29/0
S163,S863/1,S1556/0
S966,S1372/0,S1902/1
S1058,S594/0,S60/1
S440,S1380/0,S91/1
S910,S1204/1,S511/0
S310,S1784/1,S860/0
S1663,S1501/1,S581/0
S773,S501/1,S299/0
S1096,S846/0,S1196/1
S1164,S366/0,S201/0
S1807,S1744/0,S1579/0
S1877,S1898/1,S59/1
S1085,S1400/1,S1282/1
S1271,S514/0,S1475/0
S777,S9/1,S673/0
S1122,S436/0,S1497/1
S1716,S1119/1,S1180/0
S164,S370/0,S1783/1
