present_state,next_state_0,next_state_1
S253,S232/0,S214/0
S225,S225/0,S46/0
S150,S148/0,S66/0
S155,S204/0,S142/0
S127,S238/0,S257/0
S153,S88/0,S199/0
S37,S288/0,S66/0
S156,S95/0,S66/0
S205,S284/0,S114/0
S95,S250/0,S142/0
S42,S148/0,S214/0
S53,S10/0,S199/0
S10,S225/0,S199/0
S0,S10/0,S74/0
S17,S238/0,S38/0
S215,S232/0,S257/0
S148,S88/0,S129/0
S238,S155/0,S271/0
S173,S148/0,S271/0
S182,S288/0,S46/0
S124,S232/0,S159/0
S170,S238/0,S66/0
S288,S205/0,S199/0
S204,S173/0,S142/0
S284,S7/0,S129/0
S232,S238/0,S38/0
S88,S18/0,S257/0
S18,S7/0,S66/0
S252,S156/0,S257/0
S7,S205/0,S218/0
S250,S10/0,S142/0
S21,S182/0,S257/1
S211,S10/0,S129/1
S93,S170/0,S233/1
S282,S88/0,S271/1
S29,S42/0,S214/1
S197,S205/0,S214/1
S112,S88/0,S142/1
S92,S88/0,S199/1
S121,S250/0,S233/1
S77,S288/0,S66/1
S203,S17/0,S114/1
S43,S127/0,S101/1
S190,S288/0,S218/1
S31,S17/0,S271/1
S194,S173/0,S233/1
S196,S252/0,S111/1
S6,S170/0,S159/1
S180,S232/0,S129/1
S91,S232/0,S111/1
S174,S225/0,S58/1
S164,S284/0,S114/1
S64,S37/0,S271/1
S135,S250/0,S199/1
S201,S232/0,S257/1
S41,S204/0,S74/1
S39,S18/0,S101/1
S149,S288/0,S159/1
S162,S124/0,S38/1
S2,S0/1,S48/0
S221,S7/1,S214/0
S113,S53/1,S111/0
S83,S88/1,S159/0
S262,S150/1,S38/0
S275,S215/1,S142/0
S103,S156/1,S214/0
S16,S124/1,S159/0
S115,S225/1,S218/0
S98,S10/1,S218/0
S237,S7/1,S101/0
S130,S232/1,S46/0
S285,S284/1,S218/0
S89,S42/1,S159/0
S206,S0/1,S257/0
S30,S95/1,S101/0
S165,S10/1,S58/0
S244,S155/1,S214/0
S231,S156/1,S233/0
S139,S88/1,S66/0
S233,S46/1,S98/1
S111,S66/1,S244/1
S114,S111/1,S244/1
S38,S199/1,S262/1
S46,S46/1,S206/1
S218,S218/1,S113/1
S199,S199/1,S30/1
S257,S218/1,S115/1
S214,S142/1,S139/1
S66,S233/1,S244/1
S48,S114/1,S130/1
S74,S48/1,S115/1
S101,S142/1,S115/1
S129,S101/1,S98/1
S58,S159/1,S262/1
S142,S257/1,S244/1
S271,S111/1,S98/1
S159,S48/1,S237/1
S82,S22/0,S134/0
S12,S68/1,S116/0
S76,S72/1,S132/0
S79,S50/0,S241/0
S160,S22/1,S263/1
S163,S230/1,S97/0
S228,S133/1,S168/1
S59,S80/0,S94/0
S248,S234/1,S171/1
S117,S54/0,S219/1
S68,S187/1,S19/1
S5,S147/0,S68/0
S152,S102/0,S266/1
S270,S33/1,S270/0
S97,S270/0,S258/1
S80,S118/1,S243/0
S11,S222/1,S264/0
S247,S178/1,S136/1
S172,S5/0,S8/1
S207,S249/0,S167/1
S216,S116/0,S15/0
S223,S4/1,S123/0
S71,S63/0,S223/0
S249,S192/1,S120/0
S134,S191/0,S234/1
S222,S249/1,S32/0
S268,S234/1,S188/1
S171,S85/1,S9/1
S186,S8/1,S99/0
S145,S281/0,S193/1
S50,S146/0,S22/0
S195,S34/0,S187/1
S1,S141/1,S94/0
S289,S137/0,S249/0
S123,S287/1,S120/0
S4,S100/1,S27/1
S119,S163/0,S280/1
S138,S234/0,S210/0
S85,S141/1,S73/0
S26,S72/1,S195/1
S147,S280/1,S104/0
S175,S32/1,S279/1
S9,S260/0,S13/0
S189,S97/0,S11/1
S229,S207/0,S119/0
S60,S188/0,S178/0
S69,S141/1,S223/1
