present_state,next_state_0,next_state_1
S350,S440/0,S501/0
S491,S1/0,S468/1
S297,S39/1,S587/1
S179,S343/0,S52/0
S587,S166/1,S145/0
S166,S385/0,S577/0
S588,S246/1,S556/1
S188,S296/1,S139/1
S233,S414/0,S108/1
S51,S606/0,S37/1
S603,S345/1,S286/0
S206,S131/0,S445/0
S148,S175/1,S451/0
S185,S333/1,S584/0
S313,S564/0,S355/0
S570,S248/1,S248/1
S62,S126/0,S186/0
S283,S45/1,S414/1
S128,S203/1,S447/1
S513,S502/1,S508/0
S18,S303/1,S251/1
S112,S262/0,S328/0
S115,S232/0,S509/0
S78,S529/0,S204/1
S236,S26/1,S512/1
S228,S209/1,S352/0
S169,S389/0,S171/1
S76,S215/1,S518/1
S514,S120/1,S26/0
S337,S270/0,S272/1
S237,S456/0,S524/1
S6,S355/0,S85/1
S14,S61/0,S273/1
S585,S456/1,S480/0
S352,S491/1,S78/1
S556,S407/0,S50/0
S523,S434/1,S461/0
S1,S54/1,S184/1
S227,S339/1,S316/0
S488,S160/0,S509/0
S324,S586/1,S170/0
S117,S307/1,S194/0
S509,S478/0,S309/1
S431,S506/1,S430/1
S511,S597/1,S287/1
S183,S183/1,S369/1
S383,S41/0,S370/1
S574,S525/1,S333/0
S106,S54/1,S411/1
S95,S519/1,S473/1
S164,S87/1,S159/1
S340,S492/1,S496/1
S576,S291/1,S14/0
S272,S277/0,S35/0
S63,S386/1,S600/0
S74,S299/0,S323/1
S521,S491/1,S544/1
S144,S427/1,S456/1
S476,S124/0,S617/1
S545,S92/0,S144/1
S450,S571/1,S509/1
S435,S28/1,S87/0
S209,S252/0,S404/0
S291,S3/0,S333/0
S432,S239/0,S324/1
S110,S367/0,S523/1
S100,S251/1,S433/0
S32,S195/1,S399/0
S532,S99/1,S195/1
S105,S170/0,S354/1
S67,S552/0,S259/1
S204,S520/1,S494/0
S473,S206/1,S57/1
S572,S515/1,S358/1
S286,S518/1,S206/1
S357,S71/0,S491/0
S457,S93/1,S420/0
S483,S377/0,S59/1
S154,S335/0,S353/0
S502,S345/0,S475/1
S618,S375/1,S314/1
S220,S365/0,S313/0
S23,S259/1,S591/0
S282,S380/1,S177/0
S428,S77/0,S58/1
S462,S519/1,S545/0
S68,S458/0,S127/0
S520,S341/0,S0/0
S601,S490/0,S535/0
S292,S353/0,S45/1
S24,S398/1,S127/1
S454,S382/0,S127/0
S155,S470/0,S321/0
S434,S178/0,S413/0
S464,S281/0,S517/0
S102,S273/0,S376/0
S176,S236/0,S196/0
S7,S466/0,S166/1
S72,S135/0,S426/1
S270,S597/1,S43/1
S510,S563/0,S376/1
S512,S384/1,S379/1
S412,S401/1,S422/1
S396,S611/0,S517/1
S84,S357/1,S340/0
S130,S101/1,S442/0
S85,S259/1,S41/0
S71,S163/1,S529/0
S374,S327/1,S131/0
S245,S167/1,S233/1
S310,S349/0,S270/0
S328,S444/1,S278/1
S364,S323/0,S250/0
S617,S400/0,S130/0
S221,S273/0,S237/1
S262,S143/0,S539/1
S484,S150/0,S575/0
S390,S513/0,S129/1
S65,S283/0,S414/1
S241,S196/0,S312/1
S593,S430/1,S353/1
S195,S519/0,S2/0
S8,S199/0,S512/0
S503,S595/1,S352/0
S500,S134/0,S564/1
S349,S443/1,S405/0
S224,S431/1,S493/0
S263,S180/0,S550/1
S426,S361/0,S95/0
S410,S543/1,S384/1
S369,S348/1,S286/0
S254,S219/1,S524/0
S131,S128/0,S524/1
S553,S102/0,S38/1
S136,S595/1,S461/0
S252,S90/1,S106/0
S276,S196/1,S495/1
S30,S74/0,S610/0
S441,S341/0,S105/0
S365,S211/1,S501/1
S294,S521/0,S91/1
S622,S449/0,S456/1
S360,S364/0,S602/0
