present_state,next_state_0,next_state_1
S35,S8/0,S34/0
S3,S64/0,S45/0
S28,S41/0,S53/0
S6,S29/0,S31/0
S23,S64/0,S11/0
S57,S41/0,S51/0
S79,S68/0,S53/0
S50,S73/0,S0/0
S19,S30/0,S45/0
S65,S38/0,S31/0
S63,S12/0,S11/0
S32,S38/0,S11/0
S46,S2/0,S8/1
S53,S59/0,S73/1
S51,S2/0,S4/1
S31,S9/0,S64/1
S34,S39/0,S41/1
S10,S25/0,S12/1
S45,S71/0,S33/1
S74,S24/0,S67/1
S11,S54/0,S80/1
S18,S72/0,S4/1
S0,S25/0,S67/1
S42,S40/0,S22/1
S36,S2/0,S64/1
S8,S36/1,S42/0
S13,S51/1,S36/0
S29,S74/1,S53/0
S30,S31/1,S74/0
S77,S10/1,S46/0
S67,S11/1,S10/0
S16,S11/1,S42/0
S62,S11/1,S10/0
S41,S0/1,S53/0
S38,S11/1,S10/0
S22,S53/1,S42/0
S4,S18/1,S18/0
S44,S11/1,S0/0
S73,S11/1,S18/0
S33,S36/1,S46/0
S80,S18/1,S36/0
S12,S11/1,S18/0
S64,S42/1,S42/0
S68,S45/1,S18/0
S25,S73/1,S36/1
S59,S29/1,S36/1
S2,S30/1,S0/1
S40,S73/1,S53/1
S39,S68/1,S34/1
S47,S4/1,S42/1
S54,S8/1,S10/1
S76,S38/1,S36/1
S72,S13/1,S51/1
S24,S67/1,S10/1
S43,S4/1,S34/1
S69,S12/1,S11/1
S9,S77/1,S74/1
S71,S62/1,S53/1
S61,S70/1,S56/1
S70,S49/0,S60/0
S26,S60/0,S37/1
S60,S27/1,S48/0
S15,S58/0,S75/1
S56,S61/0,S1/1
S78,S78/0,S49/1
S17,S37/1,S37/0
S52,S75/1,S48/1
S27,S70/1,S56/1
S1,S56/0,S61/0
S21,S56/1,S49/0
S58,S21/0,S26/1
S66,S70/0,S66/1
S7,S14/0,S21/0
S37,S66/0,S7/1
S20,S70/1,S37/0
S14,S7/1,S52/0
S48,S75/1,S7/1
S55,S66/0,S1/1
S5,S27/0,S5/1
S49,S5/0,S20/0
S75,S58/0,S48/1
