present_state,next_state_0,next_state_1
S190,S793/0,S378/0
S235,S580/0,S761/0
S396,S226/0,S609/0
S669,S339/0,S153/0
S56,S537/0,S651/0
S510,S620/0,S353/0
S816,S414/0,S474/0
S325,S414/0,S247/0
S692,S170/0,S613/0
S227,S562/0,S717/0
S320,S252/0,S395/0
S388,S496/0,S583/0
S695,S456/0,S696/0
S807,S523/0,S174/0
S502,S95/0,S492/0
S805,S545/0,S371/0
S468,S600/0,S34/0
S778,S537/0,S79/0
S456,S744/0,S108/0
S575,S442/0,S395/0
S562,S575/0,S326/0
S525,S364/0,S526/0
S126,S41/0,S390/0
S88,S266/0,S385/0
S61,S368/0,S153/0
S208,S198/0,S359/0
S658,S170/0,S153/0
S698,S592/0,S50/0
S25,S409/0,S150/0
S406,S553/0,S166/0
S228,S757/0,S596/0
S41,S807/0,S596/0
S38,S636/0,S512/0
S419,S654/0,S194/0
S485,S41/0,S385/0
S252,S156/0,S275/0
S212,S406/0,S292/0
S109,S510/0,S651/0
S744,S779/0,S551/0
S564,S57/0,S716/0
S330,S494/0,S143/0
S182,S556/0,S769/0
S734,S693/0,S583/0
S186,S778/0,S796/0
S442,S262/0,S512/0
S667,S515/0,S104/0
S683,S456/0,S436/0
S820,S515/0,S804/0
S556,S683/0,S519/0
S279,S262/0,S87/0
S765,S38/0,S474/0
S553,S734/0,S145/0
S75,S523/0,S566/0
S443,S523/0,S619/0
S743,S412/0,S219/0
S156,S658/0,S367/0
S232,S580/0,S4/0
S797,S693/0,S331/0
S339,S779/0,S60/0
S308,S418/0,S161/0
S746,S478/0,S114/0
S147,S727/0,S66/0
S198,S779/0,S161/0
S152,S786/0,S239/0
S693,S364/0,S140/0
S757,S409/0,S211/0
S414,S456/0,S787/0
S636,S736/0,S352/0
S803,S793/0,S9/0
S742,S779/0,S426/0
S776,S515/0,S446/0
S264,S396/0,S608/0
S249,S368/0,S202/0
S537,S805/0,S541/0
S521,S683/0,S710/0
S324,S779/0,S514/0
S262,S695/0,S143/0
S719,S537/0,S609/0
S95,S636/0,S385/0
S644,S785/0,S380/0
S37,S502/0,S428/0
S779,S204/0,S519/0
S368,S816/0,S656/0
S469,S776/0,S239/0
S412,S443/0,S425/0
S640,S227/0,S390/0
S229,S658/0,S44/0
S139,S785/0,S624/0
S509,S368/0,S150/0
S654,S523/0,S652/0
S504,S485/0,S51/0
S747,S325/0,S87/0
S364,S262/0,S769/0
S515,S252/0,S484/0
S785,S318/0,S353/0
S493,S266/0,S425/0
S10,S61/0,S674/0
S727,S226/0,S676/0
S786,S736/0,S277/0
S600,S509/0,S423/0
S57,S198/0,S135/0
S170,S56/0,S240/0
S274,S443/0,S681/0
S130,S515/0,S526/0
S494,S525/0,S380/0
S573,S38/0,S217/0
S246,S797/0,S578/0
S694,S793/0,S313/0
S545,S75/0,S477/0
S266,S181/0,S9/0
S418,S719/0,S153/0
S136,S320/0,S606/0
S358,S765/0,S304/0
S226,S654/0,S733/0
S69,S580/0,S656/0
S580,S368/0,S633/0
S138,S409/0,S554/0
S204,S75/0,S211/0
S592,S620/0,S432/0
S793,S553/0,S378/0
S490,S469/0,S140/0
S496,S757/0,S288/0
S478,S807/0,S492/0
S181,S803/0,S606/0
S47,S330/0,S371/0
S536,S515/0,S362/0
S248,S139/0,S541/0
S736,S564/0,S127/0
S523,S136/0,S123/0
S409,S509/0,S380/0
S283,S283/0,S619/0
S180,S573/0,S611/0
S318,S130/0,S492/0
S620,S744/0,S263/0
S507,S698/0,S428/1
S153,S693/0,S50/1
S484,S279/0,S4/1
S291,S747/0,S362/1
S123,S139/0,S512/1
S18,S776/0,S286/1
S240,S266/0,S784/1
S121,S88/0,S206/1
S526,S266/0,S740/1
S362,S820/0,S774/1
S606,S170/0,S774/1
S726,S358/0,S726/1
S165,S509/0,S385/1
S51,S418/0,S766/1
S275,S575/0,S571/1
S439,S25/0,S507/1
S759,S264/0,S554/1
S587,S736/0,S66/1
S423,S37/0,S194/1
S804,S600/0,S12/1
S135,S274/0,S472/1
S273,S248/0,S268/1
S104,S658/0,S784/1
S203,S126/0,S215/1
S451,S805/0,S583/1
S405,S636/0,S804/1
S304,S324/0,S511/1
S255,S805/0,S32/1
S426,S57/0,S433/1
S583,S636/0,S347/1
S363,S308/0,S240/1
S206,S412/0,S222/1
S623,S235/0,S255/1
S619,S88/0,S143/1
S3,S502/0,S674/1
S676,S249/0,S206/1
S652,S235/0,S395/1
S691,S136/0,S676/1
S211,S156/0,S554/1
S432,S485/0,S395/1
S768,S266/0,S526/1
S334,S805/0,S587/1
S34,S412/0,S405/1
S150,S734/0,S769/1
S371,S138/0,S225/1
S202,S757/0,S80/1
S217,S757/0,S194/1
S140,S592/0,S363/1
S674,S95/0,S288/1
S86,S620/0,S331/1
S809,S274/0,S54/1
S446,S562/0,S292/1
S376,S502/0,S713/1
S239,S249/0,S174/1
S541,S778/0,S268/1
S219,S414/0,S583/1
S718,S746/0,S696/1
S710,S494/0,S50/1
S353,S109/0,S701/1
S145,S198/0,S800/1
S613,S592/0,S436/1
S492,S564/0,S169/1
S268,S743/0,S165/1
S380,S264/0,S696/1
S300,S536/0,S239/1
S740,S10/0,S132/1
S44,S683/0,S0/1
S66,S620/0,S367/1
S395,S109/0,S696/1
S84,S776/0,S219/1
S487,S805/0,S51/1
S5,S478/0,S84/1
S571,S698/0,S70/1
S166,S339/0,S27/1
S800,S600/0,S352/1
S292,S744/0,S809/1
S472,S727/0,S215/1
S474,S226/0,S217/1
S514,S816/0,S405/1
S453,S38/0,S206/1
S218,S170/0,S9/1
S450,S736/0,S471/1
S578,S279/0,S578/1
S0,S325/0,S410/1
S608,S744/0,S633/1
S87,S262/0,S633/1
S761,S443/0,S718/1
S625,S600/0,S326/1
S54,S227/0,S450/1
S207,S228/0,S717/1
S321,S805/0,S761/1
S225,S147/0,S796/1
S787,S573/0,S135/1
S482,S325/0,S583/1
S172,S138/0,S9/1
S796,S227/0,S815/1
S565,S807/0,S774/1
S247,S368/0,S718/1
S519,S235/0,S300/1
S79,S406/0,S161/1
S609,S493/0,S425/1
S367,S38/0,S583/1
S633,S496/0,S439/1
S410,S418/0,S651/1
S532,S493/0,S726/1
S527,S283/0,S784/1
S100,S785/0,S718/1
S717,S37/0,S202/1
S143,S667/0,S724/1
S701,S190/0,S70/1
S511,S412/0,S784/1
S428,S692/0,S44/1
S566,S181/0,S482/1
S385,S190/0,S714/1
S215,S683/0,S135/1
S713,S573/0,S716/1
S347,S494/0,S265/1
S780,S667/0,S263/1
S132,S252/0,S768/1
S108,S521/0,S87/1
S624,S318/0,S651/1
S688,S88/0,S3/1
S471,S521/0,S487/1
S774,S69/0,S624/1
S477,S556/0,S784/1
S769,S736/0,S800/1
S191,S545/0,S583/1
S383,S156/0,S161/1
S390,S182/0,S121/1
S741,S502/0,S688/1
S416,S198/0,S768/1
S656,S778/0,S713/1
S596,S37/0,S304/1
S238,S575/0,S514/1
S815,S181/0,S123/1
S60,S575/0,S347/1
S12,S418/0,S363/1
S277,S564/0,S487/1
S425,S564/0,S474/1
S378,S807/0,S150/1
S326,S515/0,S121/1
S174,S204/0,S353/1
S265,S204/0,S651/1
S81,S180/0,S135/1
S714,S592/0,S481/1
S70,S212/0,S432/1
S551,S37/0,S453/1
S646,S156/0,S425/1
S512,S325/0,S512/1
S289,S248/0,S701/1
S27,S786/0,S624/1
S194,S793/0,S300/1
S161,S820/0,S79/1
S436,S227/0,S215/1
S784,S509/0,S202/1
S2,S249/0,S532/1
S481,S262/0,S352/1
S766,S266/0,S169/1
S651,S229/0,S153/1
S724,S419/0,S87/1
S433,S669/0,S203/1
S316,S575/0,S674/1
S681,S180/0,S51/1
S331,S38/0,S492/1
S169,S496/0,S439/1
S611,S325/0,S263/1
S716,S180/0,S265/1
S127,S232/0,S514/1
S359,S412/0,S688/1
S263,S274/0,S121/1
S767,S147/0,S100/1
S601,S152/0,S583/1
S288,S640/0,S87/1
S114,S667/0,S206/1
S696,S504/0,S759/1
S222,S509/0,S796/1
S50,S414/0,S288/1
S733,S785/0,S291/1
S313,S785/0,S416/1
S32,S692/0,S450/1
S352,S358/0,S551/1
S554,S536/0,S353/1
S4,S325/0,S696/1
S286,S807/0,S492/1
S80,S208/0,S451/1
S9,S198/0,S527/1
S711,S332/1,S577/0
S401,S112/1,S1/0
S344,S340/1,S671/0
S242,S97/1,S579/0
S748,S29/1,S475/0
S154,S813/1,S758/0
S647,S483/1,S632/0
S397,S65/1,S821/0
S374,S711/1,S500/0
S661,S29/1,S124/0
S628,S177/1,S124/0
S332,S650/1,S199/0
S638,S65/1,S572/0
S771,S498/1,S411/0
S672,S72/1,S411/0
S750,S154/1,S762/0
S466,S112/1,S284/0
S311,S189/1,S581/0
S297,S770/1,S500/0
S195,S483/1,S721/0
S801,S242/1,S637/0
S82,S340/1,S704/0
S497,S569/1,S8/0
S641,S771/1,S94/0
S366,S529/1,S577/0
S794,S479/1,S721/0
S686,S707/1,S171/0
S97,S346/1,S128/0
S278,S813/1,S271/0
S705,S706/1,S284/0
S338,S278/1,S144/0
S85,S158/1,S704/0
S753,S157/1,S370/0
S445,S708/1,S548/0
S491,S287/1,S572/0
S340,S705/1,S671/0
S302,S290/1,S486/0
S193,S397/1,S795/0
S617,S82/1,S528/0
S254,S340/1,S680/0
S569,S483/1,S548/0
S708,S635/1,S441/0
S402,S344/1,S632/0
S543,S569/1,S653/0
S480,S700/1,S354/0
S369,S421/1,S637/0
S550,S645/1,S434/0
S393,S550/1,S653/0
S483,S480/1,S630/0
S770,S480/1,S171/0
S479,S177/1,S712/0
S563,S393/1,S185/0
S437,S242/1,S712/0
S570,S245/1,S449/0
S281,S560/1,S151/0
S707,S771/1,S582/0
S58,S707/1,S548/0
S112,S374/1,S354/0
S272,S753/1,S614/0
S189,S402/1,S712/0
S403,S149/1,S637/0
S356,S661/1,S581/0
S209,S272/1,S8/0
S700,S346/1,S354/0
S90,S728/1,S799/0
S201,S195/1,S415/0
S788,S242/1,S106/0
S24,S59/1,S256/0
S17,S483/1,S67/0
S65,S638/1,S530/0
S798,S480/1,S101/0
S561,S715/1,S629/0
S133,S59/1,S649/0
S560,S59/1,S83/0
S465,S635/1,S577/0
S386,S661/1,S102/0
S574,S393/1,S185/0
S116,S782/1,S821/0
S335,S707/1,S270/0
S549,S290/1,S128/0
S72,S374/1,S697/0
S346,S177/1,S333/0
S177,S272/1,S637/0
S178,S770/1,S762/0
S149,S728/1,S137/0
S157,S814/1,S730/0
S444,S335/1,S333/0
S529,S241/1,S704/0
S813,S466/1,S270/0
S305,S645/1,S712/0
S245,S356/1,S160/0
S715,S374/1,S411/0
S558,S82/1,S256/0
S791,S97/1,S46/0
S63,S254/1,S46/0
S576,S770/1,S632/0
S117,S788/1,S244/0
S287,S65/1,S142/0
S635,S427/1,S128/0
S241,S290/1,S102/0
S597,S686/1,S373/0
S585,S563/1,S762/0
S59,S615/1,S411/0
S62,S563/1,S630/0
S650,S366/1,S411/0
S782,S782/1,S270/0
S28,S6/1,S411/0
S498,S597/1,S184/0
S16,S558/1,S389/0
S379,S650/1,S192/0
S421,S63/1,S271/0
S706,S735/1,S632/0
S659,S635/1,S581/0
S71,S748/1,S745/0
S29,S302/1,S199/0
S699,S62/1,S730/0
S735,S195/1,S168/0
S427,S465/1,S464/0
S814,S466/1,S762/0
S645,S178/1,S795/0
S557,S628/1,S441/0
S728,S480/1,S411/0
S6,S340/1,S101/0
S615,S272/1,S333/0
S535,S700/1,S261/0
S158,S444/1,S101/0
S236,S491/1,S500/0
S290,S209/1,S333/0
S76,S82/1,S94/0
S539,S699/1,S434/0
S173,S791/1,S475/1
S144,S344/1,S630/1
S244,S782/1,S434/1
S1,S753/1,S173/1
S577,S794/1,S404/1
S671,S72/1,S137/1
S745,S82/1,S637/1
S579,S782/1,S762/1
S131,S483/1,S33/1
S434,S686/1,S461/1
S270,S178/1,S94/1
S119,S297/1,S434/1
S128,S659/1,S712/1
S590,S28/1,S614/1
S762,S813/1,S271/1
S101,S356/1,S548/1
S821,S576/1,S704/1
S102,S791/1,S704/1
S185,S29/1,S298/1
S329,S574/1,S475/1
S475,S699/1,S799/1
S582,S686/1,S370/1
S199,S290/1,S760/1
S261,S254/1,S434/1
S464,S801/1,S721/1
S758,S178/1,S284/1
S271,S539/1,S758/1
S415,S302/1,S760/1
S389,S557/1,S582/1
S354,S290/1,S184/1
S105,S574/1,S124/1
S33,S305/1,S55/1
S799,S117/1,S449/1
S167,S628/1,S354/1
S21,S403/1,S458/1
S614,S535/1,S151/1
S298,S254/1,S528/1
S151,S311/1,S411/1
S544,S563/1,S46/1
S760,S561/1,S102/1
S46,S332/1,S649/1
S134,S558/1,S712/1
S256,S149/1,S106/1
S486,S290/1,S105/1
S530,S117/1,S270/1
S171,S24/1,S577/1
S168,S201/1,S270/1
S721,S728/1,S67/1
S8,S728/1,S184/1
S55,S72/1,S712/1
S795,S157/1,S637/1
S83,S480/1,S102/1
S142,S24/1,S581/1
