present_state,next_state_0,next_state_1
S177,S86/0,S3/0
S190,S92/0,S74/0
S87,S198/0,S134/0
S2,S194/0,S111/0
S113,S112/0,S111/0
S237,S237/0,S3/0
S173,S37/0,S81/0
S50,S50/0,S19/0
S195,S50/0,S99/0
S86,S112/0,S134/0
S21,S161/0,S74/0
S141,S198/0,S74/0
S112,S141/0,S3/0
S179,S161/0,S81/0
S96,S198/0,S40/0
S198,S37/0,S40/0
S194,S50/0,S134/0
S30,S96/0,S3/0
S161,S2/0,S3/0
S37,S113/0,S13/0
S92,S141/0,S99/0
S180,S180/0,S19/1
S193,S210/0,S99/1
S80,S114/0,S3/1
S146,S126/0,S13/1
S207,S56/0,S111/1
S27,S163/0,S174/1
S171,S56/0,S40/1
S211,S27/0,S81/1
S73,S163/0,S74/1
S163,S210/0,S13/1
S110,S80/0,S40/1
S89,S89/0,S127/1
S114,S73/0,S74/1
S56,S193/0,S3/1
S126,S207/0,S13/1
S35,S89/0,S19/1
S210,S126/0,S134/1
S17,S80/0,S74/1
S200,S84/1,S112/0
S127,S119/1,S86/0
S111,S84/1,S179/0
S13,S234/1,S92/0
S3,S7/1,S179/0
S40,S51/1,S96/0
S19,S12/1,S177/0
S174,S183/1,S161/0
S134,S90/1,S198/0
S99,S234/1,S2/0
S74,S214/1,S50/0
S225,S91/1,S113/0
S81,S234/1,S161/0
S214,S199/1,S180/1
S51,S218/1,S80/1
S235,S43/1,S89/1
S119,S218/1,S207/1
S234,S107/1,S193/1
S213,S165/1,S110/1
S11,S107/1,S35/1
S218,S46/1,S27/1
S107,S235/1,S193/1
S84,S24/1,S110/1
S26,S117/1,S146/1
S20,S24/1,S27/1
S24,S183/1,S80/1
S7,S43/1,S56/1
S183,S20/1,S80/1
S46,S51/1,S171/1
S12,S165/1,S110/1
S91,S214/1,S126/1
S38,S84/1,S110/1
S90,S11/1,S56/1
S43,S117/1,S211/1
S165,S234/1,S110/1
S199,S90/1,S126/1
S117,S199/1,S146/1
S229,S46/1,S73/1
S191,S12/1,S17/1
S25,S201/0,S184/1
S216,S82/1,S128/1
S124,S25/1,S55/0
S116,S67/1,S55/0
S209,S219/0,S147/1
S109,S15/1,S95/0
S83,S239/0,S132/1
S6,S22/1,S230/0
S64,S97/1,S216/1
S197,S29/0,S102/1
S155,S93/0,S69/0
S132,S66/1,S94/0
S170,S6/0,S76/0
