present_state,next_state_0,next_state_1
S649,S428/0,S335/0
S1450,S966/0,S250/1
S1009,S1206/0,S649/0
S817,S820/0,S159/1
S840,S184/0,S840/0
S1632,S485/1,S1724/1
S915,S1322/0,S1755/1
S1361,S588/0,S1424/1
S84,S66/0,S881/0
S1063,S1417/0,S1095/1
S479,S585/0,S620/1
S1804,S681/1,S203/0
S1137,S85/1,S1422/0
S1373,S1101/0,S1319/0
S1109,S1073/1,S1636/1
S1201,S303/0,S1207/1
S718,S230/0,S1088/0
S1184,S1044/0,S1432/0
S1132,S1264/0,S477/0
S954,S1671/0,S227/0
S810,S1270/1,S1561/0
S1643,S1073/0,S1377/0
S1263,S151/1,S1090/1
S187,S1214/0,S233/1
S1266,S485/1,S397/1
S1493,S157/1,S1764/0
S83,S1307/0,S794/0
S832,S1094/1,S1440/1
S1577,S1163/1,S1714/1
S1225,S150/1,S163/0
S296,S342/1,S481/1
S864,S592/0,S825/0
S135,S988/1,S309/0
S1113,S1732/0,S1247/1
S500,S977/0,S741/1
S841,S1547/0,S1409/1
S1519,S1421/1,S34/0
S1042,S457/0,S45/1
S1569,S629/0,S450/1
S354,S1846/0,S179/1
S652,S29/0,S839/0
S64,S1581/0,S274/1
S860,S1671/0,S872/1
S80,S124/1,S604/1
S1809,S1211/1,S1838/0
S1406,S102/0,S1482/1
S1542,S120/0,S105/0
S1740,S1796/0,S1461/0
S1178,S1576/1,S1141/0
S1277,S1383/1,S1261/1
S1062,S59/0,S701/1
S345,S797/1,S65/0
S170,S1206/0,S1171/1
S323,S1809/0,S862/0
S1003,S1659/0,S1102/1
S603,S1723/1,S1015/1
S415,S1380/0,S1389/1
S1050,S1108/1,S1170/0
S62,S1362/0,S996/1
S1267,S1419/0,S518/0
S622,S1724/0,S1605/0
S937,S1691/0,S1111/0
S1342,S500/1,S30/0
S1046,S188/1,S1624/0
S1327,S40/1,S317/0
S875,S262/1,S630/1
S98,S709/0,S23/1
S819,S696/0,S1567/1
S1687,S273/1,S79/1
S309,S1827/1,S1320/1
S420,S216/0,S1330/1
S716,S283/0,S1305/0
S239,S237/1,S1060/0
S313,S1261/0,S209/0
S683,S1616/1,S1568/1
S1114,S1822/0,S1667/0
S1677,S736/0,S548/0
S1718,S156/1,S1227/0
S577,S1604/1,S472/0
S1688,S893/0,S1130/1
S948,S135/0,S1369/0
S282,S370/0,S447/0
S286,S482/0,S638/0
S321,S1822/1,S1839/1
S1100,S1137/1,S751/1
S951,S1548/1,S380/1
S1326,S1334/0,S916/1
S506,S412/0,S964/1
S1505,S1848/1,S1546/1
S1824,S1724/1,S1014/1
S334,S1014/1,S655/1
S1024,S703/0,S451/0
S895,S784/0,S109/0
S770,S705/1,S1185/1
S1869,S1659/0,S192/1
S1323,S194/0,S1862/1
S1806,S1774/0,S1409/1
S0,S318/1,S570/0
S997,S863/0,S1586/1
S1537,S23/1,S545/1
S1466,S1462/1,S54/0
S242,S777/0,S420/1
S773,S481/0,S1647/0
S1861,S1766/0,S233/1
S253,S1322/0,S1066/1
S1607,S1800/1,S1591/1
S1301,S1331/1,S1573/0
S1269,S322/1,S1546/1
S676,S582/1,S254/1
S1771,S1818/1,S1636/1
S1681,S304/1,S448/1
S1680,S953/0,S365/0
S1322,S679/1,S695/0
S1573,S383/1,S1785/1
S59,S210/1,S1790/0
S1441,S523/1,S1599/0
S1454,S735/0,S700/0
S812,S239/1,S626/1
S633,S575/0,S311/1
S993,S1582/1,S1421/0
S1828,S342/0,S363/0
S624,S1347/1,S1770/1
S1754,S1500/1,S1318/1
S1318,S1017/1,S1017/0
S396,S1804/1,S1245/0
S1182,S1591/1,S317/1
S606,S1507/1,S1622/0
S130,S679/1,S487/0
S1724,S149/1,S47/0
S1789,S583/0,S1511/1
S543,S1043/1,S953/1
S21,S1614/1,S103/0
S737,S1416/0,S378/1
S384,S1317/0,S501/1
S100,S1083/1,S393/1
S681,S107/1,S1524/0
S1587,S1400/0,S1812/1
S1588,S1087/1,S1020/1
S336,S393/1,S930/1
S177,S71/1,S566/1
S1842,S340/1,S1762/0
S522,S128/1,S1094/0
S871,S171/1,S679/0
S1566,S508/0,S1628/1
S1189,S481/1,S1724/1
S1138,S925/1,S991/0
S1617,S1043/1,S1546/1
S154,S1669/1,S1382/1
S1415,S110/0,S1393/0
S1762,S380/1,S934/1
S650,S575/0,S246/0
S163,S1792/1,S1568/1
S288,S276/0,S379/1
S678,S1833/1,S1255/1
S467,S1638/1,S1305/0
S340,S566/1,S1711/1
S639,S810/0,S1484/1
S566,S1254/1,S1663/0
S1523,S831/0,S1287/1
S190,S930/1,S1802/1
S1276,S1462/1,S958/0
S547,S871/1,S1585/1
S661,S70/0,S1708/0
S1633,S37/1,S630/1
S924,S1417/0,S548/0
S70,S1381/1,S190/0
S757,S435/0,S928/0
S30,S35/0,S870/0
S75,S777/1,S1261/1
S473,S1524/0,S617/1
S1860,S191/1,S503/1
S680,S914/1,S1441/1
S900,S277/1,S1669/1
S1172,S1016/1,S785/1
S1022,S975/1,S686/0
S1609,S1125/1,S183/0
S198,S102/0,S279/0
S1814,S1404/0,S477/0
S221,S777/1,S767/1
S1299,S1816/1,S69/0
S902,S428/0,S313/0
S1176,S743/1,S1766/1
S910,S1402/0,S155/0
S222,S1169/1,S329/0
S1278,S350/0,S1678/0
S835,S454/0,S1781/1
S261,S560/1,S286/1
S162,S1231/1,S1870/0
S556,S1214/1,S342/1
S1658,S743/0,S936/1
S1578,S632/1,S619/0
S442,S1023/0,S1434/1
S1295,S1020/1,S575/1
S1367,S1728/1,S651/0
S1671,S1577/1,S1147/0
S1460,S1205/1,S577/0
S7,S1083/1,S721/1
S648,S27/0,S1414/0
S760,S1382/0,S1011/1
S580,S1044/0,S1706/1
S421,S1383/0,S1655/1
S485,S334/1,S645/0
S724,S664/1,S993/0
S325,S166/1,S277/1
S551,S1859/0,S52/0
S1260,S1528/1,S1831/1
S1647,S1397/0,S687/0
S272,S1347/0,S694/0
S1329,S758/1,S597/0
S1127,S1124/0,S1081/0
S202,S422/0,S1483/1
S1089,S1566/0,S1518/1
S1079,S1173/1,S201/0
S999,S1399/0,S467/1
S324,S405/0,S1849/1
S1431,S1535/0,S1297/0
S1177,S453/0,S599/1
S332,S744/0,S138/1
S1280,S617/1,S264/0
S319,S1547/0,S981/0
S1386,S480/1,S766/0
S86,S1190/0,S1324/1
S1274,S929/0,S1323/1
S658,S1510/0,S91/0
S152,S166/0,S565/0
S1612,S953/0,S613/1
S1696,S1718/1,S1522/0
S670,S1597/0,S1033/1
S258,S1156/1,S229/1
S1572,S1178/1,S1659/1
S1788,S1856/1,S173/0
S283,S238/1,S33/1
S949,S1480/0,S484/1
S1181,S893/0,S885/1
S17,S405/0,S510/1
S552,S1776/0,S1757/0
S695,S1785/1,S1535/1
S364,S1400/0,S1053/0
S1344,S1048/0,S355/1
S1340,S1724/0,S538/0
S1486,S1857/1,S308/0
S539,S349/1,S48/0
S363,S722/0,S247/0
S811,S39/0,S491/0
S168,S1770/1,S380/1
S1142,S603/1,S211/0
S158,S1463/1,S1185/1
S596,S1751/0,S952/1
S112,S1163/1,S1793/1
S1694,S157/1,S1533/0
S1265,S0/1,S1142/1
S666,S204/1,S1510/1
S780,S369/1,S1439/1
S1602,S1782/1,S1016/1
S1525,S1417/0,S546/1
S390,S1528/1,S1327/1
S1628,S1205/1,S823/1
S362,S1827/0,S959/0
S71,S754/1,S1676/0
S11,S1636/0,S916/1
S1325,S953/0,S675/1
S109,S929/0,S1540/0
S560,S1779/1,S116/0
S1702,S485/1,S422/1
S1356,S1185/0,S981/0
S433,S721/0,S1165/1
S1161,S422/0,S546/1
S636,S1561/1,S683/0
S567,S509/0,S2/0
S1414,S1792/0,S971/0
S1215,S1618/0,S1621/1
S149,S1783/1,S884/1
S1510,S741/0,S1524/0
S267,S630/0,S674/1
S722,S1219/1,S1405/0
S931,S975/1,S1265/0
S145,S481/0,S895/0
S1597,S142/1,S1661/0
S1420,S765/0,S1483/1
S1241,S777/0,S1862/1
S720,S638/1,S117/0
S703,S1212/1,S77/0
S216,S523/1,S75/0
S494,S1124/1,S1273/1
S466,S1061/1,S1841/0
S1210,S566/1,S612/1
S171,S1439/1,S1782/1
S373,S704/1,S263/0
S1251,S107/0,S703/0
