present_state,next_state_0,next_state_1
S48,S34/0,S18/0
S44,S49/0,S18/0
S34,S28/0,S28/1
S3,S28/0,S18/1
S49,S28/0,S28/1
S32,S18/0,S28/1
S28,S33/1,S32/0
S18,S33/1,S32/0
S33,S44/1,S44/1
S9,S44/1,S48/1
S42,S14/0,S14/0
S0,S26/0,S12/0
S21,S24/0,S51/1
S19,S27/1,S46/1
S2,S2/0,S25/1
S26,S0/1,S52/1
S47,S19/0,S27/0
S8,S15/1,S15/1
S22,S23/1,S2/0
S5,S2/1,S52/0
S46,S17/0,S31/0
S52,S26/0,S36/1
S16,S47/0,S23/0
S43,S11/0,S51/0
S24,S17/0,S50/1
S12,S24/0,S50/1
S35,S35/0,S12/0
S10,S46/1,S13/1
S13,S12/0,S10/1
S25,S52/1,S14/1
S30,S23/1,S38/0
S6,S40/1,S13/0
S36,S30/0,S38/1
S41,S51/0,S25/0
S40,S31/1,S46/0
S20,S20/1,S50/0
S29,S0/1,S4/1
S31,S12/1,S35/1
S7,S22/0,S46/1
S39,S47/1,S38/0
S50,S6/0,S6/0
S17,S25/0,S0/1
S37,S21/0,S47/1
S15,S0/0,S42/0
S23,S10/0,S27/1
S38,S21/0,S16/0
S45,S46/0,S27/0
S27,S12/0,S37/1
S14,S37/0,S2/1
S51,S41/0,S1/0
S4,S50/1,S4/1
S11,S50/0,S21/1
S1,S10/0,S19/1
