present_state,next_state_0,next_state_1
S48,S156/0,S760/0
S413,S431/0,S212/0
S145,S35/0,S384/0
S267,S254/0,S753/0
S317,S163/0,S228/0
S818,S875/0,S303/0
S930,S402/0,S271/0
S252,S775/0,S171/0
S791,S397/0,S816/0
S69,S522/0,S378/0
S645,S798/0,S430/0
S394,S786/0,S937/0
S427,S311/0,S437/0
S180,S235/0,S552/0
S546,S162/0,S368/0
S861,S257/0,S41/0
S177,S92/0,S254/0
S249,S169/0,S104/0
S515,S228/0,S724/0
S562,S87/0,S854/0
S977,S569/0,S78/0
S50,S654/0,S132/0
S629,S488/0,S724/0
S422,S844/0,S592/0
S887,S297/0,S217/0
S862,S983/0,S856/0
S809,S798/0,S319/0
S334,S402/0,S981/0
S320,S225/0,S762/0
S668,S141/0,S729/0
S190,S796/0,S35/0
S988,S544/0,S217/0
S300,S594/0,S464/0
S455,S163/0,S228/0
S678,S781/0,S115/0
S63,S721/0,S217/0
S793,S227/0,S105/0
S876,S570/0,S903/0
S200,S831/0,S169/0
S935,S184/0,S303/0
S198,S968/0,S690/0
S21,S430/0,S752/0
S329,S242/0,S627/0
S975,S174/0,S159/0
S835,S859/0,S724/0
S852,S83/0,S272/0
S5,S244/0,S415/0
S418,S981/0,S639/0
S259,S474/0,S524/0
S685,S197/0,S104/0
S750,S710/0,S919/0
S186,S466/0,S162/0
S891,S271/0,S544/0
S643,S951/0,S638/0
S396,S212/0,S920/0
S82,S968/0,S35/0
S607,S843/0,S658/0
S445,S470/0,S121/0
S928,S311/0,S431/0
S810,S639/0,S141/0
S262,S637/0,S437/0
S860,S46/0,S569/0
S897,S242/0,S206/0
S226,S425/0,S592/0
S500,S42/0,S52/0
S116,S141/0,S635/0
S188,S105/0,S174/0
S874,S679/0,S242/0
S292,S859/0,S374/0
S331,S213/0,S132/0
S260,S654/0,S578/0
S905,S462/0,S765/0
S164,S733/0,S529/0
S563,S934/0,S920/0
S74,S920/0,S201/0
S404,S972/0,S801/0
S803,S921/0,S206/0
S738,S721/0,S816/0
S969,S968/0,S733/0
S138,S729/0,S319/0
S231,S206/0,S991/0
S246,S541/0,S722/0
S195,S815/0,S67/0
S126,S856/0,S371/0
S539,S789/0,S339/0
S440,S335/0,S856/0
S266,S564/0,S695/0
S290,S919/0,S43/0
S744,S212/0,S677/0
S978,S552/0,S355/0
S375,S592/0,S169/0
S727,S462/0,S706/0
S412,S698/0,S213/0
S366,S462/0,S2/0
S993,S488/0,S620/0
S941,S400/0,S524/0
S322,S743/0,S141/0
S772,S960/0,S635/0
S812,S42/0,S798/0
S286,S972/0,S55/0
S732,S227/0,S459/0
S443,S564/0,S773/0
S571,S789/0,S857/0
S949,S257/0,S67/0
S433,S470/0,S311/0
S237,S235/0,S235/0
S924,S802/0,S564/0
S468,S438/0,S217/0
S65,S735/0,S184/0
S683,S706/0,S544/0
S807,S193/0,S882/0
S644,S55/0,S529/0
S776,S197/0,S703/0
S309,S638/0,S955/0
S11,S392/0,S541/0
S80,S459/0,S552/0
S840,S415/0,S105/0
S649,S52/0,S578/0
S472,S795/0,S722/0
S694,S227/0,S163/0
S302,S934/0,S55/0
S97,S297/0,S802/0
S342,S462/0,S464/0
S386,S203/0,S752/0
S965,S132/0,S14/0
S580,S859/0,S981/0
S822,S742/0,S972/0
S708,S192/0,S197/0
S107,S227/0,S781/0
S463,S524/0,S428/0
S519,S193/0,S156/0
S289,S193/0,S374/0
S94,S885/0,S430/0
S383,S311/0,S174/0
S175,S371/0,S766/0
S486,S281/0,S460/0
S495,S753/0,S488/0
S128,S203/0,S765/0
S293,S228/0,S857/0
S49,S960/0,S586/0
S866,S351/0,S544/0
S957,S159/0,S690/0
S599,S831/0,S781/0
S240,S638/0,S635/0
S403,S552/0,S402/0
S889,S827/0,S368/0
S777,S947/0,S639/0
S931,S569/0,S773/0
S659,S542/0,S213/0
S131,S358/0,S966/0
S899,S991/0,S882/0
S605,S544/0,S673/0
S808,S368/0,S197/0
S632,S132/0,S104/0
S168,S464/0,S220/0
S327,S529/0,S789/0
S353,S710/0,S42/0
S120,S225/0,S947/0
S211,S594/0,S297/0
S458,S132/0,S762/0
S209,S339/0,S556/0
S560,S225/0,S474/0
S199,S570/0,S141/0
S256,S470/0,S802/0
S779,S303/0,S92/0
S982,S789/0,S594/0
S123,S724/0,S752/0
S453,S319/0,S225/0
S361,S960/0,S564/0
S587,S46/0,S488/0
S282,S271/0,S228/0
S27,S796/0,S235/0
S454,S474/0,S901/0
S886,S695/0,S244/0
S490,S871/0,S690/0
S716,S827/0,S384/0
S976,S875/0,S796/0
S526,S541/0,S14/0
S385,S460/0,S951/0
S170,S551/0,S648/0
S124,S217/0,S859/0
S429,S724/0,S522/0
S363,S856/0,S173/0
S77,S139/0,S437/0
S534,S592/0,S225/0
S841,S760/0,S816/0
S100,S104/0,S281/0
S759,S901/0,S494/0
S790,S709/0,S201/0
S38,S733/0,S95/0
S877,S871/0,S875/0
S559,S67/0,S319/0
S81,S677/0,S351/0
S736,S937/0,S639/0
S117,S415/0,S459/0
S103,S335/0,S635/0
S616,S402/0,S400/0
S536,S225/0,S173/0
S778,S724/0,S197/0
S312,S203/0,S721/0
S986,S675/0,S35/0
S593,S798/0,S827/0
S153,S658/0,S648/0
S274,S174/0,S169/0
S849,S281/0,S374/0
S337,S242/0,S139/0
S208,S594/0,S311/0
S70,S901/0,S789/0
S45,S456/0,S695/0
S826,S919/0,S765/0
S525,S132/0,S431/0
S110,S564/0,S798/0
S251,S753/0,S951/0
S787,S709/0,S217/0
S726,S753/0,S220/0
S914,S802/0,S831/0
S686,S802/0,S762/0
S258,S690/0,S955/0
S44,S827/0,S903/0
S723,S271/0,S947/0
S497,S95/0,S303/0
S273,S760/0,S592/0
S178,S654/0,S367/0
S888,S87/0,S438/0
S487,S217/0,S845/0
S328,S201/0,S371/0
S216,S184/0,S843/0
S747,S402/0,S242/0
S72,S127/0,S638/0
S354,S297/0,S735/0
S326,S42/0,S115/0
S310,S722/0,S171/0
S514,S765/0,S594/0
S917,S425/0,S52/0
S990,S710/0,S46/0
S558,S648/0,S174/0
S364,S638/0,S960/0
S909,S456/0,S494/0
S253,S570/0,S438/0
S360,S859/0,S425/0
S946,S947/0,S828/0
S134,S46/0,S474/0
S157,S193/0,S55/0
S711,S121/0,S709/0
S894,S934/0,S698/0
S730,S488/0,S437/0
S39,S854/0,S466/0
S346,S735/0,S206/0
S681,S903/0,S709/0
S682,S456/0,S960/0
S646,S620/0,S254/0
S824,S257/0,S470/0
S940,S26/0,S474/0
S498,S456/0,S815/0
S84,S882/0,S464/0
S729,S633/0,S68/1
S703,S892/0,S749/1
S161,S37/0,S439/1
S544,S900/0,S31/1
S921,S684/0,S248/1
S220,S54/0,S870/1
S706,S129/0,S341/1
S934,S137/0,S435/1
S695,S604/0,S234/1
S859,S754/0,S797/1
S174,S347/0,S770/1
S586,S504/0,S0/1
S648,S630/0,S579/1
S193,S942/0,S817/1
S639,S833/0,S24/1
S203,S927/0,S439/1
S415,S527/0,S912/1
S529,S493/0,S285/1
S105,S956/0,S61/1
S679,S582/0,S763/1
S67,S301/0,S618/1
S752,S833/0,S59/1
S781,S10/0,S696/1
S542,S633/0,S471/1
S577,S294/0,S939/1
S775,S739/0,S756/1
S397,S294/0,S806/1
S26,S633/0,S23/1
S104,S945/0,S109/1
S8,S970/0,S693/1
S35,S543/0,S109/1
S169,S325/0,S784/1
S206,S502/0,S842/1
S922,S612/0,S697/1
S171,S489/0,S179/1
S162,S945/0,S836/1
S901,S962/0,S424/1
