present_state,next_state_0,next_state_1
S64,S25/0,S56/1
S46,S70/1,S22/1
S73,S1/1,S37/0
S25,S64/0,S41/1
S10,S18/1,S31/0
S20,S19/0,S23/0
S8,S60/1,S19/1
S58,S40/0,S13/1
S15,S35/1,S70/0
S68,S44/0,S37/0
S37,S31/0,S59/0
S69,S56/0,S25/0
S54,S25/0,S56/0
S7,S41/1,S45/1
S47,S54/1,S67/0
S71,S4/1,S59/1
S13,S73/0,S60/0
S3,S73/1,S63/1
S16,S55/0,S55/0
S14,S67/0,S41/0
S11,S37/0,S55/0
S31,S60/1,S44/1
S62,S3/1,S20/1
S4,S48/0,S37/0
S63,S61/1,S58/0
S45,S56/1,S27/1
S70,S12/1,S55/1
S57,S9/0,S23/1
S41,S56/0,S41/1
S5,S68/0,S58/0
S36,S63/1,S23/0
S48,S31/1,S20/0
S2,S31/0,S40/1
S61,S40/0,S51/0
S38,S31/1,S6/0
S51,S20/0,S23/1
S43,S14/1,S67/0
S39,S26/0,S8/0
S55,S35/0,S33/0
S30,S14/1,S41/0
S49,S63/0,S58/1
S40,S55/1,S16/1
S72,S73/0,S12/0
S56,S56/0,S25/1
S29,S8/0,S44/1
S27,S56/1,S7/1
S17,S69/1,S25/0
S60,S29/0,S2/0
S12,S4/0,S73/1
S23,S36/1,S24/0
S1,S65/0,S71/0
S59,S32/0,S72/1
S24,S66/0,S50/0
S66,S50/0,S62/1
S18,S35/0,S58/1
S42,S69/1,S56/0
S0,S54/1,S67/0
S67,S41/0,S25/1
S44,S58/0,S46/1
S28,S12/1,S61/1
S26,S19/1,S6/1
S53,S67/1,S53/1
S33,S9/1,S35/0
S21,S18/1,S10/0
S34,S64/0,S64/0
S35,S46/1,S4/1
S6,S20/0,S4/0
S22,S21/0,S3/1
S65,S18/1,S72/1
S19,S66/1,S37/0
S9,S65/1,S31/1
S50,S2/0,S1/0
S52,S18/1,S29/0
S32,S68/0,S68/0
