present_state,next_state_0,next_state_1
S2,S8/0,S29/0
S25,S35/0,S40/0
S9,S8/0,S40/0
S1,S8/0,S8/0
S6,S32/0,S40/0
S27,S29/0,S8/0
S36,S35/0,S41/0
S13,S29/0,S29/0
S10,S4/0,S29/0
S39,S29/0,S8/0
S35,S36/0,S8/1
S8,S13/0,S29/1
S40,S39/0,S35/1
S32,S39/0,S41/1
S29,S2/0,S8/1
S41,S25/0,S41/1
S4,S6/0,S40/1
S37,S25/1,S8/0
S16,S10/1,S40/0
S42,S9/1,S4/0
S24,S6/1,S40/0
S23,S10/1,S8/0
S15,S2/1,S41/0
S0,S10/1,S35/0
S43,S6/1,S8/0
S38,S25/1,S8/0
S18,S10/1,S41/0
S7,S25/1,S4/0
S20,S7/1,S2/1
S26,S23/1,S6/1
S17,S16/1,S1/1
S33,S16/1,S1/1
S21,S42/1,S13/1
S12,S18/1,S39/1
S30,S7/1,S39/1
S3,S18/1,S1/1
S11,S31/0,S19/0
S19,S19/1,S31/0
S34,S31/1,S11/0
S31,S31/1,S28/0
S14,S34/0,S5/1
S22,S5/0,S34/0
S28,S22/0,S28/1
S5,S19/1,S22/1
