present_state,next_state_0,next_state_1
S9,S6/0,S30/0
S13,S13/0,S43/0
S8,S40/0,S14/0
S6,S40/0,S39/0
S40,S4/0,S30/0
S4,S6/0,S43/0
S20,S9/0,S35/1
S15,S13/0,S26/1
S35,S13/0,S16/1
S16,S6/0,S42/1
S42,S9/0,S5/1
S12,S6/0,S16/1
S11,S6/0,S15/1
S5,S13/0,S15/1
S26,S40/0,S20/1
S0,S18/1,S21/0
S36,S33/1,S31/0
S1,S31/1,S33/0
S45,S28/1,S10/0
S2,S10/1,S31/0
S46,S33/1,S28/0
S39,S23/1,S10/0
S43,S31/1,S7/0
S14,S33/1,S34/0
S27,S21/1,S18/0
S25,S33/1,S23/0
S38,S21/1,S18/0
S30,S28/1,S18/0
S44,S18/1,S23/0
S34,S27/1,S14/1
S33,S45/1,S25/1
S17,S43/1,S30/1
S18,S43/1,S30/1
S7,S43/1,S1/1
S28,S25/1,S39/1
S21,S44/1,S36/1
S10,S25/1,S38/1
S31,S27/1,S25/1
S23,S43/1,S14/1
S19,S22/1,S41/1
S32,S37/1,S29/1
S37,S22/1,S3/1
S41,S24/0,S22/1
S22,S24/0,S41/0
S29,S3/1,S19/1
S3,S41/0,S24/0
S24,S19/1,S3/1
