present_state,next_state_0,next_state_1
S46,S67/0,S98/0
S9,S154/0,S133/0
S91,S154/0,S40/0
S73,S90/0,S18/0
S54,S116/0,S87/0
S97,S128/0,S16/0
S187,S70/0,S62/0
S59,S70/0,S25/0
S108,S79/0,S75/0
S45,S56/0,S133/0
S50,S107/0,S18/0
S20,S64/0,S122/0
S78,S161/0,S25/0
S174,S5/0,S0/0
S36,S184/0,S62/0
S118,S5/0,S164/0
S142,S184/0,S69/0
S4,S67/0,S18/0
S57,S155/0,S58/0
S94,S99/0,S87/0
S15,S181/0,S150/1
S104,S181/0,S112/1
S145,S76/0,S99/1
S33,S167/0,S177/1
S76,S151/0,S99/1
S181,S12/0,S184/1
S111,S104/0,S56/1
S172,S104/0,S150/1
S146,S104/0,S153/1
S151,S167/0,S161/1
S12,S104/0,S66/1
S167,S167/0,S107/1
S84,S15/0,S112/1
S135,S135/0,S107/1
S121,S145/0,S23/1
S102,S85/1,S36/0
S62,S87/1,S118/0
S58,S102/1,S54/0
S25,S122/1,S94/0
S171,S25/1,S187/0
S18,S25/1,S174/0
S0,S75/1,S50/0
S16,S0/1,S46/0
S69,S85/1,S59/0
S75,S62/1,S46/0
S164,S85/1,S108/0
S40,S58/1,S45/0
S85,S85/1,S73/0
S179,S171/1,S59/0
S87,S58/1,S54/0
S133,S164/1,S118/0
S122,S40/1,S78/0
S98,S85/1,S4/0
S107,S159/1,S145/1
S23,S159/1,S104/1
S112,S61/1,S146/1
S31,S161/1,S151/1
S137,S153/1,S145/1
S66,S21/1,S135/1
S154,S79/1,S145/1
S159,S129/1,S84/1
S153,S141/1,S33/1
S99,S113/1,S104/1
S61,S155/1,S33/1
S67,S154/1,S33/1
S129,S70/1,S145/1
S141,S112/1,S84/1
S71,S64/1,S104/1
S126,S83/1,S135/1
S161,S159/1,S172/1
S21,S113/1,S84/1
S150,S113/1,S12/1
S83,S155/1,S151/1
S177,S177/1,S146/1
S116,S155/1,S181/1
S5,S61/1,S135/1
S70,S177/1,S76/1
S128,S116/1,S151/1
S113,S112/1,S145/1
S79,S83/1,S146/1
S155,S184/1,S15/1
S17,S90/1,S12/1
S183,S56/1,S135/1
S64,S67/1,S172/1
S90,S64/1,S111/1
S184,S141/1,S146/1
S147,S83/1,S135/1
S56,S126/1,S76/1
S138,S8/1,S86/1
S114,S8/1,S53/0
S42,S143/1,S86/0
S106,S41/0,S6/1
S101,S81/1,S105/1
S124,S182/0,S88/0
S160,S169/0,S178/1
S166,S88/1,S125/1
S55,S163/0,S68/0
S8,S144/1,S22/0
S103,S68/1,S131/1
S68,S96/0,S93/0
S43,S185/1,S124/1
S143,S160/0,S149/0
S168,S44/1,S120/1
S134,S186/0,S41/0
S44,S35/1,S22/0
S60,S170/0,S41/0
S100,S86/0,S28/0
S182,S136/1,S168/0
S88,S178/0,S148/1
S24,S48/0,S10/1
S109,S186/1,S22/1
S131,S48/0,S27/0
S148,S115/1,S180/0
S65,S27/1,S48/1
S11,S1/0,S48/0
S53,S169/0,S186/0
S186,S11/0,S65/0
S28,S182/1,S144/1
S119,S160/1,S152/0
S27,S95/0,S8/0
S86,S96/0,S80/1
S32,S27/1,S178/0
S92,S39/1,S165/0
S74,S24/0,S38/0
S180,S123/1,S34/1
S125,S125/1,S109/1
S22,S6/1,S29/0
S156,S52/1,S48/1
S51,S47/0,S63/1
S19,S120/0,S92/1
S149,S158/1,S7/1
S173,S169/0,S169/1
S127,S38/1,S139/0
S144,S176/0,S44/0
S120,S53/1,S139/0
S47,S178/0,S168/0
S80,S3/0,S106/1
S72,S182/0,S120/1
S38,S144/1,S120/1
S93,S152/1,S24/0
S7,S143/1,S41/1
S136,S22/1,S132/0
S162,S156/1,S6/0
S132,S7/0,S144/0
S169,S60/1,S81/1
S1,S178/1,S10/1
S170,S38/0,S124/0
S163,S81/1,S114/1
S152,S169/0,S106/1
S158,S96/0,S68/1
S30,S100/0,S165/0
S41,S7/1,S131/0
S176,S176/0,S80/1
S48,S88/1,S127/1
S49,S7/0,S37/0
S6,S139/1,S156/0
S13,S42/1,S93/0
S39,S127/1,S35/1
S105,S44/1,S115/0
S110,S144/0,S166/1
S96,S103/1,S125/1
S89,S103/1,S101/1
S82,S34/1,S131/1
S3,S95/1,S65/0
S130,S160/1,S93/0
S178,S120/1,S14/0
S140,S101/0,S158/0
S157,S156/0,S47/1
S95,S127/1,S170/0
S10,S3/1,S6/0
S2,S165/1,S49/0
S175,S165/1,S131/0
S185,S110/0,S136/1
S165,S114/1,S163/0
S115,S29/1,S65/0
S63,S77/1,S166/0
S139,S134/0,S32/1
S35,S10/1,S103/0
S77,S38/0,S185/0
S81,S2/1,S132/1
S52,S51/0,S35/0
S117,S92/1,S96/1
S14,S125/0,S186/0
S123,S123/0,S131/0
S34,S176/1,S114/1
S26,S3/0,S134/1
S37,S39/1,S95/0
S29,S68/1,S96/1
