present_state,next_state_0,next_state_1
S2,S14/0,S31/0
S35,S14/0,S31/0
S18,S31/0,S1/0
S28,S14/0,S1/0
S34,S19/0,S1/0
S24,S19/0,S19/0
S7,S14/0,S31/0
S25,S19/0,S14/0
S27,S8/0,S16/1
S4,S8/0,S4/1
S17,S26/0,S36/1
S12,S8/0,S21/1
S22,S37/0,S27/1
S16,S37/0,S21/1
S36,S32/0,S27/1
S21,S13/0,S36/1
S6,S8/0,S6/1
S19,S24/1,S18/0
S1,S24/1,S28/0
S31,S35/1,S34/0
S14,S18/1,S28/0
S26,S21/1,S31/1
S37,S22/1,S31/1
S13,S22/1,S14/1
S23,S27/1,S19/1
S32,S12/1,S14/1
S8,S21/1,S19/1
S9,S29/1,S15/0
S11,S29/0,S3/1
S29,S10/1,S10/1
S3,S15/0,S38/0
S33,S5/0,S5/1
S30,S10/0,S33/1
S15,S29/1,S15/0
S0,S29/1,S0/0
S38,S0/0,S9/1
S20,S33/0,S15/0
S5,S15/1,S30/1
S10,S10/0,S9/0
