present_state,next_state_0,next_state_1
S578,S802/0,S179/0
S194,S606/1,S852/0
S500,S214/0,S497/1
S474,S240/1,S985/0
S530,S1012/0,S742/0
S982,S237/1,S918/1
S813,S125/0,S470/1
S262,S218/0,S975/1
S533,S701/0,S380/0
S172,S570/1,S797/0
S515,S575/1,S905/1
S296,S275/1,S664/1
S372,S602/1,S518/0
S435,S665/0,S701/1
S917,S835/0,S141/0
S528,S823/0,S637/1
S382,S389/0,S44/1
S84,S407/0,S680/1
S162,S198/1,S16/1
S895,S1043/0,S993/1
S792,S768/1,S51/1
S112,S552/1,S273/0
S807,S229/0,S647/0
S973,S77/1,S628/1
S455,S482/0,S70/1
S1022,S198/1,S1049/1
S725,S339/0,S65/0
S841,S476/1,S616/1
S424,S357/1,S1036/1
S655,S946/1,S996/1
S245,S54/1,S672/0
S68,S831/0,S920/0
S1015,S178/1,S614/0
S816,S92/1,S519/0
S776,S645/1,S765/1
S184,S14/1,S247/0
S808,S105/0,S598/1
S1053,S858/1,S437/0
S152,S323/1,S76/0
S361,S694/0,S621/1
S896,S341/1,S577/0
S524,S985/0,S858/1
S313,S819/1,S448/1
S711,S648/1,S160/0
S401,S847/0,S201/1
S122,S88/0,S800/0
S834,S97/1,S394/0
S565,S8/0,S387/1
S416,S479/1,S1006/0
S944,S1003/1,S471/0
S458,S817/0,S381/1
S460,S764/0,S138/1
S684,S739/0,S657/1
S809,S468/0,S97/0
S662,S698/1,S1023/0
S922,S927/0,S987/1
S976,S327/1,S519/1
S505,S742/0,S699/0
S90,S90/0,S733/0
S490,S178/0,S9/0
S707,S1029/1,S477/0
S225,S690/0,S546/1
S497,S235/0,S303/1
S362,S435/1,S97/1
S787,S498/0,S460/1
S659,S766/0,S1045/1
S559,S736/0,S563/0
S889,S1015/1,S383/1
S436,S727/0,S228/1
S375,S193/0,S38/0
S331,S45/0,S14/0
S72,S998/1,S881/0
S853,S591/1,S444/0
S956,S444/0,S1011/0
S847,S462/1,S277/1
S842,S140/0,S540/1
S652,S958/1,S992/0
S124,S349/1,S363/0
S399,S478/0,S982/0
S1021,S485/1,S736/0
S27,S966/0,S945/1
S635,S914/0,S555/1
S103,S478/1,S356/0
S858,S914/1,S299/1
S224,S827/0,S524/0
S798,S966/0,S957/1
S198,S443/1,S41/0
S1020,S408/0,S165/1
S31,S556/1,S14/0
S753,S668/0,S527/1
S326,S714/1,S1013/0
S64,S190/0,S876/0
S903,S1006/0,S432/1
S77,S829/1,S489/0
S668,S356/1,S651/1
S370,S875/1,S976/0
S775,S605/0,S524/1
S81,S297/1,S630/1
S687,S811/1,S377/1
S577,S145/1,S456/0
S11,S196/0,S114/1
S91,S514/1,S403/1
S51,S134/1,S1037/1
S916,S525/1,S156/1
S347,S1002/0,S891/0
S767,S1042/0,S636/1
S324,S1039/0,S762/1
S294,S294/0,S260/0
S286,S341/0,S174/0
S549,S185/0,S693/0
S526,S83/0,S577/0
S931,S396/0,S970/0
S486,S388/0,S455/1
S736,S110/0,S773/1
S755,S115/0,S1028/1
S444,S884/0,S848/0
S461,S881/1,S746/1
S938,S628/0,S137/1
S430,S803/0,S43/0
S503,S857/0,S814/1
S581,S397/0,S202/0
S993,S31/1,S799/1
S946,S161/1,S304/1
S642,S1031/1,S976/1
S550,S880/0,S224/1
S827,S60/0,S220/1
S884,S952/0,S785/0
S268,S253/0,S859/1
