present_state,next_state_0,next_state_1
S183,S108/0,S528/1
S197,S209/1,S382/1
S310,S519/1,S316/0
S449,S493/1,S285/0
S243,S223/0,S418/0
S51,S491/1,S262/1
S50,S379/1,S431/0
S99,S154/1,S140/0
S38,S517/1,S242/0
S71,S285/1,S534/1
S369,S24/0,S539/1
S311,S411/1,S322/0
S174,S290/0,S216/1
S466,S193/0,S458/0
S106,S43/1,S283/1
S91,S297/0,S396/1
S444,S421/1,S117/0
S139,S523/1,S522/1
S362,S434/1,S212/0
S254,S385/0,S458/0
S175,S239/0,S223/1
S341,S5/0,S85/1
S259,S382/0,S396/1
S22,S290/0,S346/1
S292,S42/0,S429/0
S492,S522/0,S537/1
S256,S338/0,S36/0
S403,S112/1,S167/1
S396,S524/1,S108/1
S443,S154/1,S502/0
S278,S377/0,S130/0
S295,S28/0,S2/1
S49,S41/0,S223/1
S325,S182/1,S26/0
S75,S155/1,S77/0
S496,S452/1,S502/0
S494,S419/1,S51/1
S105,S242/1,S1/1
S455,S491/1,S75/1
S82,S421/1,S258/0
S419,S367/1,S530/1
S489,S60/1,S258/0
S529,S170/0,S414/1
S274,S253/1,S359/1
S4,S154/1,S345/0
S8,S103/0,S256/0
S260,S225/1,S215/0
S456,S455/0,S517/0
S171,S234/1,S365/0
S526,S396/1,S406/0
S242,S325/0,S109/1
S296,S470/1,S533/0
S300,S193/1,S423/0
S288,S393/0,S70/0
S364,S158/0,S35/1
S101,S384/0,S256/0
S433,S184/1,S339/0
S3,S164/0,S296/1
S515,S338/0,S96/0
S447,S198/0,S392/0
S450,S432/0,S318/1
S361,S519/0,S162/1
S363,S519/0,S484/0
S245,S285/0,S87/0
S521,S164/1,S304/0
S371,S63/0,S536/1
S289,S474/1,S315/1
S56,S487/1,S1/0
S164,S439/0,S9/1
S410,S87/1,S289/0
S134,S309/0,S181/0
S336,S485/0,S481/1
S198,S48/1,S535/1
S32,S440/1,S376/0
S285,S250/1,S253/1
S347,S419/0,S323/1
S153,S511/1,S1/1
S398,S320/1,S221/0
S266,S384/1,S300/0
S503,S474/1,S383/0
S17,S536/1,S420/0
S454,S416/0,S464/0
S400,S501/0,S291/0
