present_state,next_state_0,next_state_1
S462,S223/0,S16/0
S126,S118/0,S130/0
S346,S357/0,S527/0
S279,S507/0,S372/0
S443,S88/0,S505/0
S302,S372/0,S111/0
S378,S58/0,S495/0
S332,S34/0,S308/0
S358,S52/0,S11/0
S173,S389/0,S330/0
S532,S367/0,S300/0
S185,S111/0,S258/0
S106,S343/0,S385/0
S129,S469/0,S305/0
S259,S40/0,S111/0
S392,S299/0,S315/0
S539,S308/0,S323/0
S114,S225/0,S251/0
S180,S505/0,S274/0
S267,S139/0,S537/0
S189,S261/0,S237/0
S218,S274/0,S133/0
S271,S62/0,S328/0
S86,S261/0,S324/0
S384,S511/0,S275/0
S68,S206/0,S363/0
S112,S258/0,S511/0
S314,S479/0,S417/0
S433,S11/0,S363/0
S540,S335/0,S323/0
S387,S448/0,S372/0
S473,S153/0,S251/0
S141,S300/0,S85/0
S450,S258/0,S79/0
S264,S284/0,S88/0
S297,S495/0,S103/0
S136,S323/0,S274/0
S192,S517/0,S48/0
S287,S340/0,S16/0
S33,S304/0,S325/0
S519,S261/0,S340/0
S63,S280/0,S85/0
S120,S386/0,S79/0
S421,S417/0,S527/0
S277,S431/0,S133/0
S435,S227/0,S367/0
S92,S40/0,S248/0
S254,S65/0,S410/0
S226,S174/0,S343/0
S442,S261/0,S174/0
S364,S386/0,S170/0
S8,S343/0,S212/0
S215,S284/0,S482/0
S131,S328/0,S111/0
S97,S65/0,S133/0
S125,S474/0,S304/0
S203,S507/0,S340/0
S454,S511/0,S261/0
S235,S315/0,S320/0
S240,S372/0,S40/0
S258,S126/0,S464/1
S18,S68/0,S191/1
S367,S454/0,S24/1
S517,S226/0,S422/1
S330,S454/0,S399/1
S396,S235/0,S89/1
S139,S92/0,S402/1
S537,S254/0,S57/1
S410,S218/0,S140/1
S323,S387/0,S475/1
S111,S68/0,S24/1
S469,S203/0,S508/1
S340,S114/0,S535/1
S11,S63/0,S461/1
S174,S384/0,S0/1
S360,S442/0,S246/1
S488,S454/0,S94/1
S206,S435/0,S351/1
S315,S125/0,S89/1
S88,S254/0,S24/1
S523,S450/0,S371/1
S168,S114/0,S475/1
S299,S259/0,S369/1
S16,S332/0,S43/1
S527,S378/0,S113/1
S284,S63/0,S144/1
S34,S240/0,S402/1
S65,S443/0,S306/1
S495,S112/0,S345/1
S474,S392/0,S538/1
S225,S287/0,S538/1
S133,S442/0,S38/1
S274,S112/0,S201/1
S212,S287/0,S167/1
S505,S519/0,S481/1
S229,S129/0,S365/1
S300,S421/0,S356/1
S363,S141/0,S309/1
S5,S364/0,S191/1
S280,S189/0,S177/1
S320,S235/0,S365/1
S417,S421/0,S298/1
S261,S392/0,S412/1
S58,S131/0,S54/1
S511,S454/0,S167/1
S153,S287/0,S273/1
S39,S125/0,S183/1
S62,S254/0,S42/1
S103,S240/0,S303/1
S85,S539/0,S144/1
S389,S63/0,S444/1
S328,S8/0,S57/1
S251,S277/0,S313/1
S400,S218/0,S352/1
S275,S33/0,S107/1
S343,S454/0,S377/1
S304,S185/0,S191/1
S507,S539/0,S54/1
S170,S218/0,S89/1
S281,S125/0,S306/1
S479,S189/0,S107/1
S431,S235/0,S422/1
S305,S131/0,S356/1
S494,S539/0,S461/1
S237,S442/0,S152/1
S335,S532/0,S24/1
S130,S540/0,S319/1
S482,S8/0,S42/1
S196,S126/0,S94/1
S79,S287/0,S331/1
S227,S8/0,S481/1
S308,S442/0,S283/1
S52,S435/0,S394/1
S248,S125/0,S354/1
S526,S173/0,S369/1
S448,S226/0,S72/1
S105,S435/0,S508/1
S73,S126/0,S457/1
S165,S129/0,S95/1
S118,S131/0,S24/1
S40,S68/0,S309/1
S518,S384/0,S183/1
S48,S126/0,S464/1
S14,S314/0,S366/1
S223,S332/0,S177/1
S372,S297/0,S303/1
S357,S86/0,S167/1
S176,S136/0,S146/1
S405,S92/0,S257/1
S324,S433/0,S27/1
S122,S332/0,S503/1
S385,S364/0,S508/1
S325,S240/0,S475/1
S386,S264/0,S514/1
S426,S62/1,S129/0
S53,S494/1,S332/0
S397,S417/1,S433/0
S420,S258/1,S112/0
S81,S275/1,S346/0
S41,S227/1,S435/0
S236,S40/1,S92/0
S242,S130/1,S462/0
S209,S537/1,S442/0
S135,S340/1,S125/0
S198,S494/1,S384/0
S327,S122/1,S314/0
S169,S386/1,S267/0
S77,S494/1,S106/0
S506,S118/1,S114/0
S497,S176/1,S279/0
S380,S206/1,S277/0
S344,S165/1,S129/0
S428,S324/1,S129/0
S446,S325/1,S271/0
S32,S223/1,S364/0
S127,S18/1,S346/0
S83,S176/1,S454/0
S151,S495/1,S421/0
S388,S88/1,S185/0
S432,S212/1,S185/0
S383,S324/1,S384/0
S162,S105/1,S287/0
S75,S40/1,S473/0
S349,S248/1,S267/0
S525,S320/1,S302/0
S449,S482/1,S346/0
S241,S469/1,S384/0
S108,S372/1,S332/0
S310,S118/1,S125/0
S30,S363/1,S277/0
S247,S448/1,S180/0
S93,S118/1,S442/0
S341,S65/1,S532/0
S524,S469/1,S254/0
S463,S65/1,S112/0
S7,S281/1,S264/0
S202,S488/1,S519/0
S337,S527/1,S112/0
S533,S511/1,S297/0
S516,S223/1,S450/0
S12,S448/1,S297/0
S80,S386/1,S180/0
S465,S363/1,S192/0
S374,S105/1,S131/0
S104,S5/1,S435/0
S438,S410/1,S433/0
S213,S357/1,S473/0
S74,S469/1,S462/0
S51,S494/1,S33/0
S437,S281/1,S435/0
S282,S16/1,S443/0
S490,S176/1,S92/0
S15,S251/1,S271/0
S260,S274/1,S240/0
S269,S324/1,S332/0
S472,S153/1,S267/0
S414,S274/1,S33/0
S175,S16/1,S180/0
S243,S284/1,S378/0
S262,S482/1,S254/0
S496,S251/1,S215/0
S528,S85/1,S33/0
S291,S305/1,S63/0
S115,S405/1,S240/0
S70,S343/1,S358/0
S333,S495/1,S271/0
S484,S39/1,S189/0
S200,S305/1,S97/0
S154,S360/1,S332/0
S430,S537/1,S532/0
S59,S88/1,S136/0
S520,S16/1,S462/0
S71,S81/1,S81/1
S72,S497/1,S200/1
S508,S430/1,S463/1
S339,S438/1,S525/1
S461,S51/1,S420/1
S503,S51/1,S162/1
S167,S426/1,S472/1
S283,S209/1,S59/1
S191,S75/1,S437/1
S306,S32/1,S151/1
S140,S32/1,S53/1
S113,S291/1,S200/1
S201,S135/1,S520/1
S13,S175/1,S30/1
S298,S497/1,S198/1
S464,S341/1,S198/1
S352,S243/1,S262/1
S440,S15/1,S341/1
S246,S420/1,S7/1
S161,S104/1,S243/1
S444,S516/1,S337/1
S273,S337/1,S30/1
S354,S465/1,S327/1
S266,S169/1,S80/1
S365,S525/1,S236/1
S319,S12/1,S242/1
S132,S75/1,S397/1
S402,S154/1,S154/1
S57,S175/1,S310/1
S475,S51/1,S282/1
S177,S490/1,S198/1
S42,S115/1,S70/1
S377,S516/1,S344/1
S146,S269/1,S241/1
S303,S151/1,S432/1
S95,S83/1,S93/1
S301,S169/1,S388/1
S107,S175/1,S497/1
S514,S127/1,S449/1
S214,S70/1,S463/1
S313,S260/1,S438/1
S369,S397/1,S198/1
S356,S380/1,S520/1
S422,S104/1,S115/1
S43,S524/1,S41/1
S355,S327/1,S75/1
S54,S520/1,S430/1
S366,S59/1,S484/1
S501,S341/1,S524/1
S429,S135/1,S154/1
S38,S81/1,S260/1
S331,S198/1,S337/1
S481,S282/1,S247/1
S89,S262/1,S93/1
S350,S77/1,S490/1
S351,S262/1,S32/1
S535,S75/1,S437/1
S371,S374/1,S241/1
S0,S449/1,S262/1
S399,S169/1,S81/1
S345,S59/1,S449/1
S316,S426/1,S104/1
S403,S236/1,S262/1
S309,S51/1,S432/1
S412,S32/1,S490/1
S453,S446/1,S175/1
S221,S30/1,S70/1
S183,S108/1,S269/1
S538,S344/1,S260/1
S457,S496/1,S83/1
S152,S108/1,S349/1
S144,S465/1,S162/1
S94,S333/1,S484/1
S257,S154/1,S528/1
S245,S380/1,S135/1
S216,S380/1,S446/1
S24,S115/1,S490/1
S286,S344/1,S397/1
S394,S242/1,S414/1
S27,S426/1,S127/1
S531,S127/1,S291/1
S155,S31/1,S100/1
S157,S512/1,S504/0
S515,S256/0,S21/0
S49,S470/0,S375/1
S23,S268/0,S239/0
S460,S441/1,S109/1
S87,S233/0,S184/1
S46,S195/1,S178/0
