present_state,next_state_0,next_state_1
S48,S513/1,S130/1
S486,S194/1,S311/0
S111,S335/0,S227/0
S521,S289/0,S468/0
S439,S347/1,S406/1
S264,S178/0,S141/1
S1,S414/0,S480/0
S130,S82/1,S355/1
S199,S490/1,S121/0
S310,S97/0,S225/0
S93,S495/0,S347/1
S348,S195/0,S333/0
S385,S221/1,S469/0
S235,S14/1,S40/0
S301,S178/0,S456/1
S215,S195/0,S91/1
S271,S456/1,S382/1
S402,S328/0,S100/0
S45,S435/0,S108/1
S153,S39/0,S63/1
S69,S404/0,S183/0
S12,S57/0,S443/0
S98,S424/0,S394/0
S265,S514/0,S331/0
S391,S340/1,S360/1
S68,S75/1,S487/1
S335,S543/0,S280/1
S173,S501/1,S212/0
S133,S322/0,S18/0
S471,S390/0,S10/1
S386,S115/1,S150/0
S537,S538/1,S114/0
S495,S50/1,S153/0
S221,S314/1,S461/1
S259,S533/1,S185/0
S232,S496/1,S516/0
S458,S447/1,S339/1
S74,S452/0,S38/1
S80,S320/0,S361/0
S26,S156/1,S479/0
S443,S515/0,S105/0
S445,S69/0,S479/1
S455,S179/1,S239/1
S407,S329/1,S522/1
S25,S537/1,S180/0
S144,S409/0,S321/0
S277,S310/1,S530/0
S379,S68/0,S510/0
S309,S521/0,S274/1
S110,S252/1,S410/0
S347,S148/1,S76/1
S23,S107/1,S374/0
S57,S264/0,S159/1
S146,S1/0,S110/1
S296,S129/0,S476/0
S164,S499/1,S243/0
S194,S530/0,S155/0
S424,S119/1,S504/0
S381,S72/1,S471/1
S58,S165/1,S19/0
S291,S124/1,S209/1
S131,S38/1,S451/0
S162,S96/1,S435/0
S239,S236/1,S178/0
S544,S514/0,S20/1
S97,S44/0,S202/0
S403,S354/1,S124/1
S299,S34/1,S288/1
S54,S254/0,S253/0
S136,S336/1,S207/1
S157,S307/0,S515/0
S263,S218/1,S540/1
S205,S223/1,S333/1
S437,S4/1,S544/1
S444,S447/0,S418/0
S356,S531/0,S166/0
S475,S21/1,S478/0
S34,S179/0,S326/1
S474,S512/1,S65/0
S396,S504/1,S24/0
S295,S519/1,S264/0
S21,S278/1,S49/1
S212,S536/0,S520/1
S159,S396/1,S530/0
S104,S495/0,S341/0
S152,S70/1,S478/0
S274,S151/1,S113/1
S77,S242/1,S172/0
S14,S511/0,S196/0
S524,S92/1,S443/0
S433,S43/1,S24/0
S88,S425/1,S310/1
S252,S540/1,S116/1
S504,S245/0,S10/1
S422,S509/0,S227/0
S81,S233/1,S82/0
S140,S461/1,S295/1
S222,S59/1,S408/0
S10,S212/1,S209/1
S447,S269/0,S87/0
S454,S484/0,S181/1
S266,S536/0,S488/1
S358,S462/0,S421/1
S449,S398/0,S120/1
S11,S32/1,S380/0
S84,S312/0,S270/0
S65,S472/0,S177/0
S541,S331/1,S267/0
S156,S154/0,S59/0
S228,S130/1,S520/1
S196,S436/1,S336/1
S63,S395/1,S471/1
S307,S130/1,S149/1
S497,S22/0,S453/0
S370,S376/0,S477/1
S510,S279/0,S158/0
S237,S152/1,S48/1
S369,S303/0,S45/0
S435,S263/1,S472/1
S94,S461/1,S446/1
S378,S198/0,S275/1
S414,S385/1,S60/1
S382,S255/1,S520/1
S198,S453/1,S191/1
S100,S96/1,S232/0
S314,S158/0,S491/1
S208,S476/1,S164/0
S336,S223/0,S134/1
S346,S341/1,S122/0
S246,S102/1,S296/0
S17,S391/0,S245/0
S281,S180/0,S178/1
S204,S130/1,S153/1
S67,S505/0,S516/0
S276,S163/1,S305/1
S226,S93/1,S510/0
S316,S228/0,S139/0
S96,S421/0,S453/0
S190,S9/0,S342/1
S203,S451/0,S248/1
S409,S78/0,S202/1
S375,S205/1,S23/1
S516,S495/1,S3/0
S101,S293/0,S431/1
S0,S153/0,S529/1
S514,S197/1,S333/0
S247,S160/1,S477/0
S230,S506/1,S418/0
S446,S318/0,S79/0
S467,S296/0,S103/1
S122,S275/1,S200/1
S236,S544/1,S47/1
S165,S155/1,S460/0
S18,S162/0,S540/1
S83,S34/1,S350/1
S297,S283/0,S242/1
S416,S522/1,S466/1
S441,S281/0,S406/0
S244,S457/0,S422/1
S123,S376/1,S58/1
S163,S354/0,S24/1
S427,S302/1,S475/1
S373,S275/1,S452/0
S155,S113/1,S73/0
S460,S122/1,S133/1
S469,S135/0,S493/1
S389,S320/1,S5/0
S384,S294/0,S498/0
S175,S361/1,S410/1
S480,S176/1,S374/0
S174,S373/0,S538/1
S324,S56/0,S32/1
S372,S269/0,S536/1
S462,S407/0,S62/0
S542,S481/1,S98/0
S177,S36/0,S21/1
S39,S180/0,S217/1
S394,S138/1,S313/0
S134,S386/0,S455/1
S195,S51/0,S539/0
S489,S317/1,S468/1
S138,S292/0,S231/0
S367,S436/1,S81/1
S376,S528/1,S364/0
S325,S471/1,S93/1
S250,S121/1,S101/1
S44,S527/0,S178/1
S411,S543/0,S460/1
S512,S435/1,S47/1
S253,S58/1,S219/1
S38,S81/1,S116/0
S139,S450/0,S388/0
S448,S75/0,S68/0
S183,S154/0,S69/0
S213,S523/1,S24/0
S438,S430/0,S314/0
S160,S362/0,S153/0
S520,S167/0,S75/0
S229,S421/1,S522/0
S345,S541/1,S102/0
S461,S124/0,S198/1
S481,S159/0,S330/1
S129,S343/0,S231/1
S362,S263/0,S485/0
S363,S457/1,S125/1
S331,S139/1,S159/1
S121,S344/1,S307/0
