present_state,next_state_0,next_state_1
S970,S296/1,S1495/1
S663,S110/0,S1336/0
S1405,S1855/0,S974/0
S578,S0/0,S1583/1
S1294,S1295/1,S165/0
S956,S1657/0,S935/0
S1366,S67/1,S405/0
S1623,S1663/1,S807/0
S608,S1586/0,S179/0
S1087,S970/0,S1664/0
S1897,S557/1,S1047/0
S726,S646/1,S1952/0
S1337,S1846/0,S1048/1
S1715,S1620/0,S1564/1
S1280,S886/1,S686/1
S733,S848/0,S544/0
S1642,S1652/1,S497/1
S189,S5/0,S1577/0
S1284,S499/0,S1699/1
S1173,S1218/1,S727/0
S1338,S1297/1,S66/1
S1756,S1828/1,S273/1
S1369,S168/1,S809/0
S1424,S656/0,S1729/0
S211,S726/0,S1092/0
S447,S1580/1,S1235/1
S1758,S922/1,S428/0
S1190,S315/0,S623/0
S1660,S1108/1,S303/1
S1829,S1398/0,S567/0
S351,S1724/0,S1516/0
S985,S1670/0,S1541/1
S611,S1777/1,S206/1
S1182,S1873/0,S315/0
S989,S293/0,S650/0
S240,S1429/1,S620/1
S1793,S1272/1,S1352/0
S1923,S1283/1,S1712/0
S77,S546/1,S1539/0
S828,S627/0,S1093/1
S1840,S814/1,S452/1
S606,S145/0,S976/0
S1092,S1595/1,S898/1
S1325,S1176/1,S792/0
S506,S1547/0,S219/1
S760,S1333/0,S1306/1
S134,S758/1,S1362/0
S1398,S194/1,S123/0
S1167,S1282/1,S35/1
S1912,S1371/1,S1451/1
S874,S1057/1,S47/1
S678,S79/0,S472/0
S316,S1932/0,S1495/0
S1557,S1259/0,S1416/0
S662,S1713/0,S1733/0
S1744,S1330/1,S690/1
S423,S410/0,S176/1
S1952,S814/0,S1464/0
S247,S456/1,S923/0
S495,S689/1,S1922/1
S1082,S1707/0,S1799/0
S699,S279/0,S229/0
S1059,S445/0,S516/0
S1049,S1444/0,S1895/0
S1625,S365/1,S1414/1
S475,S1091/0,S684/1
S855,S380/0,S932/0
S1425,S1838/1,S733/0
S199,S512/0,S311/0
S1504,S226/0,S1352/1
S7,S403/1,S1106/1
S882,S1284/1,S959/0
S959,S771/1,S1551/0
S972,S859/0,S317/0
S860,S1650/0,S1249/0
S1383,S910/1,S1638/1
S469,S1723/0,S1108/0
S1353,S815/1,S1129/1
S528,S1697/1,S454/1
S1445,S1905/0,S1925/0
S1220,S1940/0,S1566/1
S1400,S572/1,S1011/1
S566,S1012/1,S1048/1
S1824,S1713/0,S1460/0
S1192,S1594/1,S929/1
S1939,S896/1,S298/1
S1259,S1424/1,S596/0
S133,S299/0,S1447/0
S572,S1186/1,S1438/0
S10,S1069/0,S311/0
S665,S1746/1,S1857/1
S329,S575/1,S991/1
S845,S134/1,S759/1
S1503,S934/0,S319/1
S489,S221/1,S651/1
S1933,S94/0,S1674/1
S1084,S773/0,S1179/1
S713,S882/1,S1887/0
S1035,S539/0,S708/0
S1705,S1931/1,S1315/1
S1306,S1350/1,S1155/0
S716,S202/1,S1547/1
S65,S574/1,S1075/1
S1187,S495/0,S882/0
S1095,S1878/0,S863/0
S542,S842/1,S337/1
S1072,S1635/1,S1899/1
S577,S601/1,S1770/0
S149,S851/1,S1027/1
S1850,S987/1,S185/1
S1674,S1879/0,S898/1
S375,S1235/0,S1394/0
S297,S1746/0,S1619/0
S943,S1285/1,S1691/1
S402,S1429/0,S1840/0
S257,S614/0,S1409/0
S1853,S1426/1,S172/0
S1312,S228/1,S1178/1
S532,S350/0,S1684/0
S823,S1357/1,S730/1
S75,S332/1,S118/0
S1099,S1198/1,S1179/1
S1681,S1576/0,S137/0
S123,S866/1,S619/1
S410,S1600/0,S1422/1
S1291,S1573/1,S1508/0
S262,S1910/0,S1812/0
S708,S706/1,S352/1
S192,S1534/0,S1858/0
S452,S900/0,S1736/1
S1414,S1842/0,S559/1
S350,S211/1,S954/0
S790,S1310/1,S1315/1
S1184,S706/1,S854/1
S1472,S1707/1,S212/1
S1915,S589/0,S1124/0
S283,S582/1,S531/1
S1175,S347/1,S1137/0
S1905,S1656/1,S460/0
S1785,S1344/0,S1084/1
S1710,S826/0,S1322/0
S84,S1064/0,S620/1
S647,S1742/1,S254/1
S1544,S1845/1,S1869/1
S954,S1417/0,S610/0
S15,S316/1,S1078/1
S1342,S797/0,S1799/0
S1086,S614/0,S1850/0
S151,S0/0,S1251/0
S135,S145/0,S284/1
S154,S1365/1,S946/1
S141,S171/0,S1669/0
S448,S81/0,S1620/1
S483,S1358/0,S846/1
S1600,S28/0,S1311/1
S427,S1892/0,S84/1
S1704,S1365/0,S1559/0
S1061,S1198/0,S1022/0
S1909,S854/0,S450/1
S1684,S1357/1,S113/1
S944,S1826/0,S457/1
S1830,S679/0,S1435/0
S603,S1371/1,S772/1
S937,S1659/0,S723/1
S1282,S767/1,S1056/0
S711,S1444/1,S582/1
S1562,S453/0,S802/1
S1605,S1031/0,S735/1
S1940,S828/1,S1355/1
S403,S475/0,S412/1
S706,S203/1,S449/0
S1077,S1613/0,S236/0
S1690,S414/1,S1192/1
S1528,S512/1,S1044/1
