present_state,next_state_0,next_state_1
S411,S153/0,S554/0
S386,S657/0,S139/0
S571,S533/0,S115/0
S621,S47/0,S622/0
S493,S103/0,S42/0
S201,S114/0,S533/0
S710,S251/0,S718/0
S448,S670/0,S646/0
S529,S103/0,S18/0
S75,S72/0,S589/0
S604,S318/0,S237/0
S205,S589/0,S723/0
S492,S318/0,S239/0
S688,S589/0,S7/0
S559,S264/0,S114/0
S157,S357/0,S276/0
S511,S153/0,S185/0
S458,S294/0,S691/0
S186,S94/0,S381/0
S524,S422/0,S509/0
S645,S583/0,S231/0
S171,S111/0,S72/0
S551,S533/0,S103/0
S515,S239/0,S509/0
S399,S133/0,S72/0
S184,S374/0,S166/0
S624,S185/0,S325/0
S640,S609/0,S609/0
S332,S133/0,S560/0
S642,S264/0,S362/0
S134,S239/0,S294/0
S277,S251/0,S112/0
S319,S362/0,S330/0
S341,S231/0,S294/0
S514,S173/0,S578/0
S552,S42/0,S326/0
S588,S103/0,S318/0
S595,S583/0,S59/0
S469,S69/0,S554/0
S161,S24/0,S516/0
S142,S283/0,S558/0
S118,S294/0,S505/0
S684,S356/0,S646/0
S126,S691/0,S531/0
S10,S490/0,S422/0
S350,S609/0,S461/0
S138,S159/0,S104/0
S203,S255/0,S691/0
S548,S115/0,S247/0
S3,S607/0,S713/0
S408,S90/0,S294/0
S291,S349/0,S283/0
S605,S166/0,S330/0
S216,S578/0,S254/0
S504,S673/0,S362/0
S428,S563/0,S356/0
S312,S91/0,S196/0
S496,S115/0,S231/0
S313,S153/0,S212/0
S273,S594/0,S505/0
S5,S381/0,S59/0
S692,S311/0,S212/0
S84,S646/0,S255/0
S416,S656/0,S90/0
S406,S657/0,S357/0
S564,S607/0,S254/0
S441,S445/0,S139/0
S389,S73/0,S509/0
S179,S531/0,S394/0
S682,S91/0,S505/0
S329,S409/0,S114/0
S590,S103/0,S479/0
S382,S609/0,S330/0
S101,S325/0,S283/0
S22,S718/0,S673/0
S92,S165/0,S173/0
S127,S100/0,S713/0
S379,S173/0,S554/0
S633,S530/0,S369/0
S123,S264/0,S609/0
S63,S115/0,S114/0
S528,S594/0,S479/0
S396,S166/0,S114/0
S587,S112/0,S670/0
S278,S103/0,S239/0
S181,S103/0,S247/0
S136,S713/0,S622/0
S711,S264/0,S609/0
S52,S318/0,S461/0
S438,S622/0,S505/0
S0,S220/0,S505/0
S234,S139/0,S94/0
S470,S422/0,S533/0
S614,S94/0,S343/0
S481,S330/0,S283/0
S708,S185/0,S254/0
S295,S509/0,S690/0
S450,S583/0,S325/0
S260,S237/0,S24/0
S602,S115/0,S563/0
S89,S115/0,S505/0
S38,S59/0,S646/0
S495,S283/0,S636/0
S325,S661/0,S656/1
S251,S191/0,S220/1
S612,S370/0,S381/1
S47,S49/0,S318/1
S558,S334/0,S7/1
S225,S397/0,S114/1
S110,S639/0,S91/1
S262,S637/0,S294/1
S90,S96/0,S16/1
S583,S354/0,S112/1
S622,S327/0,S165/1
S516,S546/0,S100/1
S143,S700/0,S394/1
S115,S477/0,S166/1
S374,S274/0,S239/1
S723,S28/0,S255/1
S69,S191/0,S255/1
S196,S537/0,S276/1
S530,S584/0,S225/1
S607,S577/0,S445/1
S691,S427/0,S115/1
S533,S639/0,S713/1
S24,S418/0,S100/1
S18,S413/0,S294/1
S589,S672/0,S636/1
S713,S198/0,S153/1
S445,S176/0,S231/1
S237,S546/0,S225/1
S104,S305/0,S533/1
S719,S404/0,S583/1
S94,S4/0,S374/1
S172,S584/0,S172/1
S670,S447/0,S212/1
S114,S155/0,S7/1
S276,S219/0,S255/1
S505,S226/0,S209/1
S139,S606/0,S172/1
S343,S553/0,S374/1
S296,S189/0,S296/1
S223,S639/0,S578/1
S636,S131/0,S212/1
S282,S363/0,S264/1
S646,S449/0,S18/1
S112,S700/0,S223/1
S100,S352/0,S690/1
S560,S475/0,S461/1
S547,S384/0,S691/1
S531,S429/0,S318/1
S294,S410/0,S343/1
S72,S352/0,S558/1
S212,S198/0,S16/1
S42,S433/0,S16/1
S578,S643/0,S646/1
S357,S717/0,S104/1
S54,S207/0,S479/1
S73,S584/0,S311/1
S149,S145/0,S505/1
S518,S429/0,S282/1
S422,S395/0,S54/1
S220,S363/0,S558/1
S103,S305/0,S560/1
S153,S137/0,S656/1
S349,S81/0,S57/1
S311,S475/0,S343/1
S255,S21/0,S296/1
S318,S352/0,S220/1
S209,S188/0,S133/1
S609,S716/0,S231/1
S394,S391/0,S547/1
S554,S413/0,S356/1
S133,S694/0,S254/1
S231,S433/0,S262/1
S656,S297/0,S166/1
S718,S354/0,S531/1
S563,S463/0,S531/1
S657,S410/0,S47/1
S247,S137/0,S104/1
S91,S4/0,S356/1
S166,S427/0,S258/1
S594,S331/0,S554/1
S111,S553/0,S670/1
S264,S460/0,S139/1
