present_state,next_state_0,next_state_1
S721,S514/0,S956/0
S493,S197/0,S799/0
S912,S103/0,S273/0
S405,S195/0,S68/0
S601,S436/0,S278/0
S345,S515/0,S296/0
S710,S413/0,S786/0
S487,S4/0,S355/0
S352,S845/0,S275/0
S334,S203/0,S100/0
S104,S615/0,S520/0
S269,S615/0,S151/0
S506,S67/0,S814/0
S548,S923/0,S340/0
S897,S925/0,S438/0
S492,S636/0,S939/0
S80,S94/0,S252/0
S259,S84/0,S647/0
S588,S776/0,S77/0
S148,S522/0,S452/0
S628,S720/0,S799/0
S210,S776/0,S606/0
S330,S174/0,S502/0
S861,S167/0,S819/0
S300,S919/0,S127/0
S16,S299/0,S376/0
S714,S219/0,S449/0
S440,S659/0,S87/0
S812,S565/0,S164/0
S153,S713/0,S442/0
S870,S170/0,S597/0
S884,S491/0,S958/0
S629,S695/0,S623/0
S240,S600/0,S956/0
S970,S174/0,S513/0
S936,S468/0,S650/0
S247,S837/0,S235/0
S382,S569/0,S799/0
S820,S659/0,S650/0
S257,S128/0,S960/0
S523,S267/0,S944/0
S587,S368/0,S910/0
S469,S429/0,S495/0
S457,S951/0,S495/0
S672,S649/0,S611/0
S23,S187/0,S344/0
S152,S509/0,S737/0
S190,S145/0,S669/0
S171,S56/0,S252/0
S614,S59/0,S559/0
S954,S925/0,S306/0
S480,S826/0,S307/0
S907,S615/0,S503/0
S610,S418/0,S411/0
S388,S652/0,S808/0
S335,S458/0,S768/0
S102,S652/0,S126/0
S617,S436/0,S64/0
S21,S826/0,S502/0
S687,S729/0,S883/0
S671,S403/0,S735/0
S175,S496/0,S940/0
S840,S200/0,S640/0
S221,S293/0,S275/0
S182,S857/0,S150/0
S834,S84/0,S252/0
S364,S592/0,S37/0
S853,S391/0,S127/0
S176,S938/0,S708/0
S967,S193/0,S451/0
S28,S4/0,S737/0
S651,S4/0,S958/0
S874,S920/0,S35/0
S637,S193/0,S646/0
S342,S713/0,S369/0
S545,S266/0,S940/0
S165,S688/0,S662/0
S752,S31/0,S644/0
S474,S569/0,S411/0
S879,S270/0,S931/0
S572,S804/0,S644/0
S746,S432/0,S93/0
S265,S154/0,S35/0
S459,S454/0,S893/0
S524,S128/0,S361/0
S245,S454/0,S475/0
S422,S615/0,S26/0
S198,S889/0,S862/0
S337,S917/0,S308/0
S869,S729/0,S99/0
S51,S542/0,S513/0
S896,S975/0,S304/0
S378,S290/0,S915/0
S276,S792/0,S100/0
S512,S839/0,S768/0
S976,S807/0,S452/0
S854,S848/0,S670/0
S753,S213/0,S298/0
S181,S790/0,S520/0
S55,S729/0,S538/0
S718,S925/0,S966/0
S550,S432/0,S662/0
S390,S522/0,S737/0
S744,S219/0,S958/0
S758,S848/0,S915/0
S543,S729/0,S275/0
S135,S925/0,S252/0
S726,S106/0,S681/0
S386,S751/0,S451/0
S728,S688/0,S452/0
S602,S82/0,S554/0
S2,S975/0,S307/0
S483,S436/0,S227/0
S660,S775/0,S646/0
S563,S836/0,S915/0
S964,S882/0,S949/0
S426,S318/0,S475/0
S78,S920/0,S442/0
S65,S103/0,S910/0
S696,S576/0,S814/0
S435,S303/0,S862/0
S15,S589/0,S26/0
S81,S219/0,S355/0
S911,S822/0,S275/0
S389,S167/0,S814/0
S132,S134/0,S960/0
S258,S316/0,S862/0
S866,S920/0,S579/0
S5,S804/0,S830/0
S332,S36/0,S99/0
S613,S197/0,S579/0
S532,S764/0,S327/0
S488,S951/0,S87/0
S553,S4/0,S579/0
S3,S277/0,S814/0
S325,S381/0,S944/0
S297,S368/0,S881/0
S537,S454/0,S799/0
S107,S458/0,S763/0
S331,S391/0,S314/0
S248,S592/0,S87/0
S146,S589/0,S850/0
S191,S776/0,S830/0
S33,S591/0,S686/0
S66,S66/0,S366/1
S106,S381/0,S708/1
S56,S736/0,S644/1
S391,S598/0,S192/1
S118,S717/0,S875/1
S603,S848/0,S956/1
S975,S82/0,S960/1
S186,S951/0,S275/1
S491,S569/0,S799/1
S565,S923/0,S64/1
S498,S4/0,S549/1
S530,S528/0,S770/1
S84,S776/0,S521/1
S280,S203/0,S513/1
S836,S12/0,S1/1
S667,S73/0,S770/1
S430,S193/0,S304/1
S522,S605/0,S864/1
S592,S923/0,S932/1
S404,S381/0,S755/1
S12,S848/0,S768/1
S318,S197/0,S802/1
S293,S67/0,S646/1
S695,S938/0,S10/1
S277,S648/0,S208/1
S303,S203/0,S803/1
S659,S589/0,S456/1
S894,S603/0,S808/1
S43,S223/0,S559/1
S920,S381/0,S814/1
S203,S736/0,S340/1
S605,S496/0,S611/1
S598,S200/0,S940/1
S923,S518/0,S83/1
S729,S213/0,S122/1
S720,S677/0,S770/1
S286,S418/0,S940/1
S136,S43/0,S208/1
S174,S174/0,S755/1
S845,S695/0,S298/1
S458,S223/0,S355/1
S857,S844/0,S451/1
S760,S193/0,S525/1
S219,S430/0,S235/1
S889,S134/0,S683/1
S260,S811/0,S940/1
S328,S904/0,S42/1
S439,S118/0,S662/1
S810,S203/0,S831/1
S195,S827/0,S538/1
S736,S661/0,S353/1
S60,S593/0,S18/1
S229,S224/0,S119/1
S764,S845/0,S87/1
S925,S889/0,S68/1
S270,S484/0,S310/1
S514,S530/0,S217/1
S347,S404/0,S931/1
S796,S636/0,S831/1
S322,S836/0,S875/1
S778,S677/0,S406/1
S432,S589/0,S227/1
S917,S413/0,S93/1
S797,S36/0,S960/1
S648,S837/0,S52/1
S36,S213/0,S962/1
S837,S203/0,S304/1
S185,S649/0,S586/1
S839,S461/0,S18/1
S807,S576/0,S14/1
S600,S436/0,S385/1
S636,S569/0,S127/1
S811,S445/0,S670/1
S904,S751/0,S98/1
S200,S648/0,S662/1
S299,S82/0,S864/1
S649,S491/0,S1/1
S154,S136/0,S513/1
S658,S154/0,S369/1
S197,S203/0,S307/1
S461,S776/0,S344/1
S213,S590/0,S865/1
S727,S636/0,S966/1
S756,S439/0,S931/1
S101,S530/0,S863/1
S484,S695/0,S122/1
S59,S504/0,S37/1
S368,S174/0,S127/1
S187,S677/0,S525/1
S593,S778/0,S538/1
S241,S583/0,S98/1
S316,S951/0,S562/1
S128,S461/0,S579/1
S791,S659/0,S83/1
S427,S277/0,S310/1
S844,S170/0,S611/1
S938,S620/0,S862/1
S168,S509/0,S278/1
S466,S311/0,S562/1
S266,S600/0,S653/1
S413,S103/0,S83/1
S134,S290/0,S64/1
S583,S904/0,S881/1
S120,S94/0,S14/1
S76,S82/0,S344/1
S528,S103/0,S79/1
S504,S241/0,S306/1
S163,S36/0,S122/1
S206,S106/0,S960/1
S418,S267/0,S502/1
S381,S797/0,S1/1
S267,S293/0,S708/1
S688,S454/0,S304/1
S822,S688/0,S851/1
S138,S381/0,S525/1
S775,S347/0,S252/1
S792,S134/0,S883/1
S429,S103/0,S958/1
S674,S213/0,S586/1
S92,S299/0,S863/1
S804,S316/0,S126/1
S403,S894/0,S858/1
S32,S836/0,S344/1
S31,S677/0,S353/1
S82,S848/0,S278/1
S407,S322/0,S151/1
S661,S917/0,S799/1
S542,S134/0,S930/1
S589,S170/0,S304/1
S827,S951/0,S856/1
S468,S583/0,S931/1
S4,S542/0,S233/1
S652,S432/0,S100/1
S311,S727/0,S442/1
S363,S605/0,S640/1
