present_state,next_state_0,next_state_1
S461,S288/0,S579/1
S14,S128/1,S399/0
S338,S47/0,S335/0
S79,S318/1,S86/0
S377,S499/0,S351/1
S198,S473/1,S390/0
S255,S233/1,S143/0
S404,S166/1,S141/0
S25,S32/1,S125/1
S158,S406/1,S63/1
S15,S122/0,S195/1
S178,S276/0,S602/1
S332,S149/1,S562/0
S495,S4/0,S361/0
S10,S402/0,S505/1
S200,S639/0,S465/1
S525,S358/0,S32/0
S439,S588/1,S81/1
S119,S558/0,S422/0
S185,S95/1,S507/0
S364,S181/1,S443/0
S527,S497/0,S428/0
S620,S525/1,S278/0
S90,S170/0,S160/0
S130,S373/0,S97/1
S585,S639/0,S277/1
S267,S259/1,S633/0
S62,S560/0,S613/0
S35,S108/0,S171/0
S26,S22/0,S326/1
S339,S293/0,S623/0
S116,S384/1,S319/0
S290,S256/0,S131/0
S187,S410/0,S202/1
S437,S524/0,S374/0
S388,S10/0,S337/0
S152,S597/0,S44/0
S151,S318/1,S68/0
S405,S607/1,S222/1
S39,S44/1,S530/1
S170,S370/1,S472/1
S322,S300/0,S31/0
S247,S587/0,S558/1
S606,S425/1,S543/1
S479,S74/0,S313/1
S386,S222/1,S30/1
S60,S300/0,S149/0
S374,S634/0,S514/0
S465,S528/0,S79/1
S369,S181/0,S75/1
S540,S495/1,S455/1
S485,S369/0,S137/0
S75,S9/0,S638/0
S206,S420/0,S43/0
S328,S319/0,S318/0
S236,S171/1,S167/0
S543,S345/1,S515/1
S356,S636/0,S373/0
S103,S591/0,S479/0
S427,S250/0,S514/1
S5,S355/1,S190/0
S12,S342/0,S637/0
S231,S97/1,S385/1
S574,S526/1,S562/0
S47,S177/0,S137/1
S327,S156/1,S329/0
S30,S327/0,S119/1
S412,S268/0,S402/1
S632,S603/1,S279/0
S575,S550/0,S170/1
S351,S74/1,S271/0
S81,S206/1,S385/1
S438,S602/1,S93/0
S521,S571/1,S256/1
S496,S106/0,S396/1
S256,S334/1,S334/1
S358,S589/0,S504/1
S586,S200/1,S347/1
S436,S30/1,S197/0
S51,S27/0,S561/1
S293,S11/0,S339/1
S568,S102/0,S72/0
S299,S250/1,S81/1
S144,S202/1,S434/0
S509,S262/1,S279/0
S638,S278/0,S99/0
S132,S132/0,S119/1
S176,S638/1,S510/1
S355,S446/0,S11/0
S57,S514/1,S371/1
S343,S437/1,S490/1
S549,S167/0,S171/0
S168,S373/1,S54/0
S105,S552/0,S452/1
S474,S73/0,S402/0
S622,S460/1,S349/0
S80,S347/0,S252/0
S199,S149/1,S567/1
S625,S558/1,S128/0
S162,S422/1,S132/0
S155,S589/0,S337/1
S550,S271/1,S178/1
S613,S414/0,S333/0
S6,S459/1,S548/1
S258,S437/1,S190/0
S272,S615/1,S324/0
S370,S289/0,S37/1
S76,S399/0,S8/1
S88,S560/1,S394/1
S476,S403/0,S301/0
S70,S68/1,S91/0
S627,S270/0,S445/1
S28,S137/0,S638/1
S9,S561/0,S218/1
S580,S305/0,S509/0
S271,S254/1,S466/0
S134,S286/0,S612/1
S65,S86/0,S210/1
S296,S210/1,S92/0
S277,S488/1,S342/1
S21,S327/1,S14/0
S34,S442/0,S66/0
S16,S558/1,S96/0
S109,S623/0,S206/1
S246,S406/0,S388/1
S3,S367/0,S544/0
S346,S264/0,S114/0
S85,S424/1,S312/1
S94,S550/1,S26/0
S419,S405/1,S309/1
S286,S456/0,S136/0
S77,S30/0,S121/0
S298,S287/0,S421/1
S330,S424/1,S533/1
S497,S316/1,S294/0
S429,S503/0,S32/1
S526,S597/0,S623/0
S222,S404/1,S221/1
S230,S311/1,S314/1
S636,S181/0,S83/1
S40,S270/0,S589/1
S380,S536/1,S56/0
