present_state,next_state_0,next_state_1
S146,S160/0,S642/0
S536,S292/0,S232/0
S585,S412/0,S645/0
S51,S522/0,S520/0
S634,S85/0,S172/0
S26,S685/0,S111/0
S433,S653/0,S299/0
S594,S547/0,S593/0
S647,S274/0,S117/0
S156,S681/0,S409/0
S110,S412/0,S583/0
S673,S398/0,S7/0
S268,S236/0,S371/0
S415,S274/0,S164/0
S372,S491/0,S672/0
S150,S598/0,S232/0
S239,S258/0,S237/0
S329,S235/0,S128/0
S490,S547/0,S111/0
S115,S494/0,S589/0
S580,S58/0,S172/0
S178,S398/0,S247/0
S105,S25/0,S341/0
S141,S327/0,S371/0
S644,S656/0,S604/0
S551,S27/0,S617/0
S427,S595/0,S618/0
S290,S266/0,S238/0
S6,S543/0,S78/0
S459,S499/0,S189/0
S282,S40/0,S583/0
S616,S303/0,S604/0
S149,S595/0,S341/0
S481,S313/0,S409/0
S135,S621/0,S368/0
S34,S508/0,S46/0
S662,S267/0,S630/0
S633,S387/0,S578/0
S199,S548/0,S515/0
S304,S404/0,S128/0
S198,S260/0,S630/0
S444,S25/0,S112/0
S193,S421/0,S218/0
S613,S211/0,S578/0
S82,S322/0,S466/0
S451,S142/0,S583/0
S518,S428/0,S452/0
S514,S321/0,S83/0
S280,S366/0,S583/0
S347,S681/0,S466/0
S465,S236/0,S223/0
S284,S576/0,S645/0
S588,S632/0,S98/0
S305,S555/0,S302/0
S287,S162/0,S270/0
S389,S163/0,S83/0
S56,S142/0,S74/0
S15,S217/0,S187/0
S20,S424/0,S531/0
S133,S85/0,S519/0
S47,S574/0,S449/0
S140,S36/0,S488/0
S602,S439/0,S256/1
S592,S112/0,S378/1
S66,S430/0,S238/1
S161,S563/0,S563/1
S303,S432/0,S432/1
S574,S245/0,S17/1
S89,S351/0,S449/1
S611,S184/0,S520/1
S215,S449/0,S440/1
S160,S617/0,S384/1
S621,S113/0,S189/1
S598,S636/0,S593/1
S493,S189/0,S224/1
S319,S630/0,S378/1
S398,S46/0,S144/1
S87,S456/0,S645/1
S629,S456/0,S112/1
S421,S544/0,S245/1
S1,S224/0,S144/1
S201,S164/0,S563/1
S509,S636/0,S368/1
S404,S636/0,S46/1
S503,S286/0,S270/1
S163,S510/0,S672/1
S240,S128/0,S111/1
S39,S636/0,S286/1
S59,S672/0,S645/1
S300,S604/0,S187/1
S681,S516/0,S245/1
S322,S132/0,S189/1
S683,S520/0,S314/1
S91,S516/0,S189/1
S577,S74/0,S635/1
S457,S604/0,S164/1
S71,S247/0,S358/1
S266,S515/0,S563/1
S226,S336/0,S74/1
S528,S83/0,S132/1
S313,S440/0,S645/1
S507,S531/0,S0/1
S353,S544/0,S358/1
S553,S112/0,S218/1
S656,S485/0,S368/1
S619,S541/0,S482/1
S492,S544/0,S563/1
S176,S485/0,S113/1
S72,S184/0,S113/1
S420,S440/0,S519/1
S366,S623/0,S48/1
S522,S642/0,S409/1
S173,S452/0,S604/1
S424,S288/0,S117/1
S261,S358/0,S630/1
S685,S384/0,S520/1
S36,S218/0,S440/1
S118,S288/0,S342/1
S85,S442/0,S593/1
S499,S520/0,S270/1
S75,S187/0,S256/1
S162,S378/0,S430/1
S55,S531/0,S517/1
S548,S46/0,S439/1
S418,S485/0,S449/1
S385,S589/0,S48/1
S591,S430/0,S544/1
S293,S342/0,S279/1
S258,S190/0,S541/1
S326,S111/0,S541/1
S380,S630/0,S485/1
S292,S112/0,S130/1
S25,S422/0,S541/1
S334,S237/0,S74/1
S327,S642/0,S604/1
S119,S541/0,S516/1
S543,S432/0,S307/1
S576,S78/0,S358/1
S491,S516/0,S78/1
S235,S314/0,S456/1
S431,S184/0,S189/1
S547,S238/0,S17/1
S90,S112/0,S154/1
S595,S541/0,S452/1
S343,S270/0,S83/1
S21,S46/0,S83/1
S684,S190/0,S440/1
S552,S78/0,S270/1
S211,S128/0,S563/1
S540,S238/0,S624/1
S260,S245/0,S358/1
S298,S342/0,S245/1
S423,S232/0,S222/1
S102,S517/0,S111/1
S186,S442/0,S0/1
S599,S645/0,S488/1
S136,S409/0,S630/1
S14,S485/0,S442/1
S375,S520/0,S636/1
S321,S288/0,S218/1
S339,S132/0,S342/1
S69,S224/0,S617/1
S454,S223/0,S224/1
S11,S218/0,S172/1
S653,S111/0,S74/1
S582,S593/0,S642/1
S387,S618/0,S342/1
S587,S184/0,S307/1
S73,S223/0,S642/1
S217,S288/0,S642/1
S412,S593/0,S452/1
S396,S245/0,S519/1
S120,S430/0,S384/1
S27,S184/0,S589/1
S428,S285/0,S672/1
S54,S371/0,S422/1
S31,S351/0,S111/1
S207,S378/0,S593/1
S58,S83/0,S430/1
S640,S583/0,S432/1
S195,S78/0,S672/1
S627,S510/0,S563/1
S425,S302/0,S482/1
S365,S358/0,S302/1
S525,S442/0,S232/1
S393,S117/0,S270/1
S324,S314/0,S520/1
S274,S466/0,S302/1
S494,S98/0,S288/1
S312,S122/0,S98/1
S373,S488/0,S314/1
S214,S409/0,S368/1
S495,S23/0,S510/1
S508,S466/0,S439/1
S68,S482/0,S122/1
S40,S164/0,S299/1
S555,S541/0,S154/1
S236,S111/0,S46/1
S296,S593/0,S113/1
S267,S111/0,S78/1
S114,S285/0,S238/1
S63,S223/0,S452/1
S100,S583/0,S578/1
S663,S432/0,S510/1
S511,S336/0,S164/1
S632,S630/0,S302/1
S241,S113/0,S222/1
S337,S299/0,S289/1
S142,S623/0,S74/1
S468,S279/0,S245/1
S570,S223/0,S247/1
S482,S649/1,S305/0
S117,S504/1,S518/0
S452,S106/1,S141/0
S544,S44/1,S146/0
S189,S581/1,S490/0
S48,S546/1,S304/0
S368,S139/1,S284/0
S432,S129/1,S140/0
S224,S362/1,S156/0
S378,S349/1,S634/0
S672,S549/1,S481/0
S130,S344/1,S305/0
S617,S648/1,S6/0
S288,S32/1,S282/0
S190,S643/1,S198/0
S578,S106/1,S616/0
S604,S504/1,S433/0
S285,S129/1,S415/0
S516,S564/1,S644/0
S314,S376/1,S193/0
S440,S649/1,S490/0
S623,S192/1,S287/0
S132,S129/1,S268/0
S18,S276/1,S287/0
S488,S643/1,S199/0
S409,S362/1,S34/0
S172,S35/1,S287/0
S279,S658/1,S459/0
S430,S169/1,S268/0
S46,S295/1,S156/0
S307,S476/1,S6/0
S17,S276/1,S115/0
S618,S486/1,S20/0
S223,S458/1,S451/0
S0,S139/1,S444/0
S515,S506/1,S34/0
S384,S169/1,S662/0
S164,S581/1,S110/0
S113,S129/1,S198/0
S302,S139/1,S115/0
S449,S192/1,S51/0
S128,S106/1,S647/0
S83,S402/1,S415/0
S23,S243/1,S514/0
S112,S205/1,S239/0
S456,S231/1,S15/0
S593,S19/1,S633/0
S439,S402/1,S193/0
S184,S568/1,S634/0
S7,S649/1,S490/0
S358,S346/1,S459/0
S517,S349/1,S433/0
S510,S549/1,S20/0
S645,S200/1,S633/0
S144,S19/1,S481/0
S286,S651/1,S26/0
S635,S328/1,S427/0
S218,S44/1,S347/0
S531,S658/1,S239/0
S122,S328/1,S135/0
S299,S649/1,S199/0
S630,S349/1,S284/0
S222,S476/1,S290/0
S78,S301/1,S580/0
S270,S188/1,S594/0
S98,S338/1,S433/0
S238,S169/1,S613/0
S485,S504/1,S518/0
S351,S253/1,S198/0
S589,S148/1,S133/0
S342,S608/1,S551/0
S74,S249/1,S105/0
S636,S205/1,S15/0
S541,S675/1,S616/0
S111,S129/1,S115/0
S642,S608/1,S140/0
S247,S346/1,S6/0
S422,S413/1,S193/0
S289,S344/1,S115/0
S442,S169/1,S444/0
S466,S243/1,S580/0
S583,S22/1,S135/0
S256,S658/1,S580/0
S187,S107/1,S141/0
S232,S129/1,S51/0
S245,S205/1,S415/0
S341,S183/1,S329/0
S237,S338/1,S6/0
S624,S249/1,S20/0
S563,S311/1,S647/0
S154,S35/1,S451/0
S371,S549/1,S56/0
S520,S651/1,S481/0
S336,S376/1,S514/0
S519,S534/1,S673/0
S50,S351/1,S387/1
S344,S0/1,S552/1
S348,S636/1,S120/1
S243,S456/1,S499/1
S346,S578/1,S499/1
S504,S270/1,S418/1
S581,S672/1,S14/1
S546,S270/1,S366/1
S486,S74/1,S555/1
S675,S456/1,S423/1
S106,S409/1,S540/1
S651,S164/1,S540/1
S362,S672/1,S119/1
S129,S98/1,S211/1
S549,S286/1,S492/1
S637,S302/1,S632/1
S183,S371/1,S629/1
S311,S430/1,S640/1
S231,S520/1,S303/1
S67,S256/1,S258/1
S643,S368/1,S241/1
S564,S635/1,S58/1
S568,S238/1,S312/1
S249,S122/1,S548/1
S402,S422/1,S423/1
S526,S256/1,S258/1
S301,S636/1,S595/1
S32,S351/1,S162/1
S253,S245/1,S55/1
S443,S578/1,S260/1
S44,S238/1,S528/1
S476,S510/1,S632/1
S205,S456/1,S186/1
S534,S132/1,S602/1
S658,S314/1,S627/1
S295,S341/1,S582/1
S22,S83/1,S215/1
S107,S384/1,S163/1
S192,S113/1,S173/1
S328,S117/1,S423/1
S35,S422/1,S337/1
S506,S358/1,S162/1
S200,S520/1,S421/1
S169,S672/1,S548/1
S19,S222/1,S337/1
S458,S238/1,S21/1
S139,S422/1,S457/1
S608,S452/1,S685/1
S70,S630/1,S396/1
S376,S112/1,S509/1
S338,S289/1,S176/1
S649,S218/1,S421/1
S188,S222/1,S102/1
S148,S288/1,S303/1
S671,S187/1,S66/1
S257,S46/1,S396/1
S648,S618/1,S428/1
S276,S618/1,S373/1
S413,S624/1,S14/1
S349,S510/1,S119/1
S92,S624/1,S59/1
S134,S676/0,S278/1
S607,S53/1,S317/0
S210,S359/0,S325/0
S16,S244/1,S484/0
S530,S103/0,S275/1
S33,S558/1,S652/0
S234,S586/0,S550/1
S383,S386/1,S194/0
S179,S609/1,S496/0
S357,S30/0,S28/1
S61,S664/0,S4/0
S265,S138/1,S158/1
S381,S657/0,S2/1
S527,S104/0,S104/1
S677,S657/1,S294/0
S171,S333/1,S567/1
S386,S127/1,S220/1
S471,S386/1,S579/1
S399,S152/0,S646/1
S182,S562/1,S225/1
S80,S330/0,S408/0
S197,S386/1,S364/1
S355,S4/1,S399/0
S125,S660/1,S340/0
S271,S234/1,S320/0
S609,S221/0,S524/0
S8,S436/0,S61/1
S401,S498/1,S94/1
S448,S354/1,S369/0
