present_state,next_state_0,next_state_1
S200,S94/0,S869/1
S604,S837/1,S108/1
S42,S885/1,S262/0
S488,S506/0,S589/0
S429,S260/1,S471/1
S656,S710/0,S752/1
S840,S355/1,S190/1
S493,S196/0,S633/0
S446,S875/0,S915/0
S684,S457/1,S638/1
S799,S676/1,S502/0
S376,S340/1,S322/1
S626,S683/1,S857/0
S233,S823/1,S742/1
S87,S117/1,S719/0
S335,S715/0,S254/1
S74,S884/1,S784/1
S496,S485/1,S654/0
S781,S471/1,S902/0
S646,S701/1,S516/0
S851,S581/0,S245/0
S30,S417/0,S22/0
S885,S85/0,S515/0
S687,S838/1,S121/1
S152,S723/0,S125/1
S757,S915/0,S838/1
S490,S638/1,S193/0
S524,S586/0,S697/0
S500,S478/0,S164/1
S246,S201/1,S917/0
S423,S678/0,S635/0
S452,S349/0,S403/0
S559,S530/0,S819/0
S203,S402/1,S707/0
S585,S261/1,S98/0
S428,S629/0,S417/1
S784,S81/0,S18/1
S783,S39/0,S203/0
S315,S315/0,S844/1
S659,S174/1,S603/0
S662,S417/1,S46/1
S770,S590/1,S307/0
S444,S138/1,S125/1
S758,S211/0,S94/0
S390,S280/0,S110/0
S868,S682/0,S784/1
S599,S672/0,S736/0
S675,S851/0,S708/1
S650,S316/0,S284/0
S476,S99/0,S87/1
S566,S907/0,S788/0
S265,S719/1,S97/0
S221,S746/0,S326/0
S343,S579/0,S445/0
S711,S207/1,S12/1
S717,S329/1,S513/1
S223,S24/0,S671/0
S587,S504/1,S857/1
S322,S831/1,S587/0
S385,S791/0,S251/1
S745,S13/0,S431/1
S796,S441/1,S692/0
S398,S245/1,S77/0
S458,S807/1,S225/1
S740,S599/0,S821/0
S562,S815/1,S538/1
S621,S587/1,S582/1
S699,S546/1,S130/0
S563,S230/1,S325/1
S273,S717/0,S809/0
S205,S530/0,S703/0
S365,S134/0,S742/0
S624,S7/1,S294/1
S910,S463/1,S414/0
S829,S281/0,S686/1
S198,S135/0,S416/1
S292,S293/1,S701/1
S886,S561/0,S153/0
S404,S246/1,S807/1
S403,S855/1,S819/0
S836,S905/0,S404/1
S909,S68/0,S138/0
S756,S115/1,S624/0
S72,S879/1,S512/1
S890,S670/0,S293/0
S270,S479/1,S719/0
S763,S131/0,S880/1
S217,S662/0,S193/0
S447,S25/1,S472/1
S377,S899/0,S541/1
S234,S311/1,S322/1
S517,S874/0,S33/0
S339,S357/0,S139/0
S565,S499/0,S667/0
S551,S851/1,S881/1
S544,S441/0,S203/0
S708,S851/1,S639/1
S848,S114/1,S620/1
S776,S510/1,S649/1
S159,S85/0,S430/1
S866,S241/1,S298/0
S779,S843/1,S129/0
S747,S587/1,S690/0
S702,S124/1,S52/0
S820,S815/1,S4/1
S26,S723/1,S845/0
S127,S507/0,S453/1
S316,S880/1,S693/0
S293,S377/1,S305/0
S824,S132/1,S686/1
S8,S863/1,S602/0
S172,S918/1,S59/0
S314,S620/1,S614/0
S305,S789/0,S244/0
S644,S136/0,S909/1
S89,S473/0,S328/1
S336,S290/1,S355/0
S579,S511/0,S846/0
S732,S528/1,S470/0
S838,S637/1,S139/1
S364,S313/0,S916/1
S114,S197/1,S235/1
S666,S464/1,S881/0
S257,S757/0,S348/0
S260,S528/0,S693/0
S321,S779/0,S547/0
S295,S446/0,S592/1
S617,S420/1,S456/0
S705,S378/1,S309/0
S247,S839/0,S633/1
S707,S814/0,S739/1
S49,S136/0,S810/1
S31,S726/1,S733/1
S20,S118/1,S577/1
S468,S286/0,S423/1
S280,S443/1,S447/1
S372,S890/0,S297/0
S281,S424/1,S271/1
S513,S480/1,S427/1
S542,S817/0,S189/1
S35,S252/0,S618/1
S369,S907/0,S159/1
S192,S529/1,S325/1
S135,S421/0,S553/0
S286,S517/1,S279/1
S445,S453/1,S168/0
S634,S806/1,S199/0
S718,S142/0,S872/0
S59,S651/1,S721/1
S384,S102/0,S18/0
S327,S135/1,S668/1
S871,S874/0,S854/1
S189,S195/1,S353/0
S912,S537/1,S417/1
S661,S3/1,S530/0
S817,S766/0,S85/1
S52,S237/1,S717/0
S297,S744/0,S893/1
S520,S378/1,S858/0
S416,S478/1,S648/1
S867,S35/1,S316/1
S163,S274/1,S760/0
S755,S182/0,S663/1
S168,S686/0,S506/0
S813,S221/0,S808/1
S686,S558/0,S128/1
S787,S713/0,S38/1
S277,S334/1,S223/1
S193,S815/1,S593/1
S279,S196/1,S891/1
S227,S780/1,S816/1
S698,S372/0,S303/0
S858,S625/1,S339/1
S78,S262/1,S588/1
S283,S207/0,S501/0
S852,S770/1,S727/0
S845,S321/0,S577/0
S791,S437/1,S257/1
S359,S46/1,S520/0
S889,S860/0,S740/0
S727,S30/1,S329/1
S808,S845/0,S885/0
S373,S377/1,S191/0
S834,S640/1,S198/1
S95,S132/1,S248/0
S694,S168/0,S917/0
S137,S68/1,S617/0
S797,S724/1,S436/0
S537,S676/1,S633/1
S663,S118/0,S222/1
S422,S72/1,S415/1
S309,S361/0,S622/1
S196,S265/1,S89/0
S287,S153/1,S731/1
S506,S894/1,S577/1
S652,S843/0,S375/0
S414,S554/1,S620/0
S141,S278/0,S688/0
S716,S429/0,S815/0
S285,S286/1,S455/0
S773,S566/0,S407/0
S580,S91/1,S152/0
S700,S12/1,S81/0
S289,S681/1,S321/0
S793,S896/1,S319/0
S12,S366/0,S457/0
S124,S5/1,S633/0
S777,S559/1,S776/0
S383,S461/0,S900/1
S645,S407/1,S31/0
S18,S702/0,S326/0
S628,S846/1,S769/0
S503,S57/0,S236/1
S24,S380/1,S350/0
S691,S159/1,S793/0
S915,S80/1,S157/0
S504,S367/0,S289/0
S361,S845/0,S811/1
S654,S210/1,S741/1
S14,S606/1,S648/1
S310,S153/0,S316/0
S400,S196/0,S58/0
S139,S388/1,S862/1
S282,S279/0,S277/1
S232,S194/1,S324/1
S792,S656/0,S497/0
S750,S540/1,S543/1
S798,S58/1,S244/1
S539,S624/1,S393/1
S54,S79/1,S419/0
S607,S76/1,S261/1
S251,S761/1,S732/0
S725,S106/0,S397/0
S574,S10/0,S14/1
S88,S87/0,S559/0
S672,S609/1,S716/0
S99,S514/1,S740/0
S142,S156/1,S758/1
S816,S641/0,S294/0
S430,S897/0,S343/1
S323,S38/0,S717/0
S109,S580/0,S799/0
S126,S120/1,S119/1
S411,S10/1,S675/1
S614,S897/0,S652/1
S3,S738/1,S617/0
S325,S221/0,S670/1
S479,S26/1,S479/1
S36,S478/1,S675/1
S242,S387/0,S812/0
S602,S17/0,S96/0
S533,S135/1,S648/1
S169,S23/1,S386/1
S843,S281/0,S820/1
S381,S517/1,S152/0
S528,S223/1,S815/1
S185,S241/0,S488/1
S97,S131/1,S319/1
S382,S439/1,S166/0
S58,S105/1,S465/0
S629,S222/1,S741/0
S911,S376/1,S383/0
S833,S390/1,S55/1
S737,S804/0,S26/0
S905,S254/0,S474/1
S215,S764/0,S586/1
S178,S653/0,S403/1
S577,S273/1,S67/1
S723,S842/1,S58/1
S13,S177/1,S865/1
S560,S69/0,S480/0
S582,S91/1,S833/0
S303,S495/1,S418/1
S101,S68/1,S356/0
S591,S320/1,S888/1
S523,S135/1,S639/1
S154,S726/0,S131/0
S636,S157/0,S650/1
S252,S104/0,S706/0
S508,S409/1,S774/1
S878,S771/1,S379/0
S532,S745/1,S158/1
S434,S135/1,S648/1
S75,S908/0,S344/0
S98,S100/0,S396/0
S300,S883/1,S821/0
S38,S305/1,S249/0
S353,S360/0,S918/1
S869,S50/0,S51/1
S683,S369/1,S117/1
S318,S702/1,S671/1
S350,S878/0,S693/0
S671,S518/1,S175/0
S194,S175/1,S562/1
S413,S724/0,S809/0
S427,S211/0,S701/1
S57,S590/0,S484/1
S226,S600/1,S316/0
S76,S275/1,S117/0
S115,S151/0,S279/0
S181,S178/1,S458/0
S730,S608/0,S19/1
S515,S744/0,S633/1
S144,S291/0,S53/0
S166,S894/1,S114/0
S396,S678/1,S187/1
S861,S237/0,S625/1
S183,S405/1,S177/0
S401,S367/0,S360/0
S897,S2/0,S211/1
S507,S647/1,S200/0
S211,S212/0,S373/0
S712,S229/0,S562/1
S165,S855/1,S625/1
S709,S174/0,S191/0
S598,S62/1,S721/0
S366,S83/0,S800/0
S782,S241/0,S103/0
S917,S454/1,S280/1
S505,S851/1,S198/1
S677,S126/1,S465/1
S531,S912/1,S465/1
S863,S108/0,S362/1
S244,S705/1,S913/0
S216,S249/1,S627/1
S459,S884/1,S722/0
S301,S829/1,S247/0
S519,S206/1,S98/1
S249,S309/0,S681/1
S894,S847/0,S670/0
S33,S741/1,S906/1
S832,S820/1,S607/0
S738,S368/0,S276/1
S919,S614/1,S614/0
S439,S426/0,S19/1
S25,S863/1,S583/1
S421,S39/1,S648/0
S313,S729/1,S85/0
S812,S363/1,S502/0
S483,S56/1,S89/0
S554,S170/1,S154/0
S306,S136/1,S832/0
S56,S765/1,S124/1
S713,S280/1,S758/1
S328,S279/0,S732/0
S643,S527/0,S869/0
S857,S0/0,S482/1
S2,S70/1,S427/0
S43,S324/1,S141/0
S627,S182/0,S213/0
S94,S233/1,S422/0
S171,S182/0,S557/1
S16,S661/0,S537/1
S125,S260/1,S84/1
S64,S24/0,S117/1
S608,S597/1,S470/0
S623,S421/1,S639/0
S11,S529/1,S584/1
S391,S152/0,S427/1
S648,S478/0,S86/1
S633,S43/1,S114/1
S622,S593/0,S68/0
S570,S553/0,S245/0
S324,S262/1,S822/0
S695,S690/0,S790/1
S425,S849/0,S206/0
S761,S57/0,S458/0
S37,S621/1,S27/0
S118,S877/0,S777/0
S472,S802/1,S490/1
S601,S803/0,S584/0
S264,S46/1,S638/1
S1,S864/0,S429/1
S7,S718/1,S258/0
S865,S359/0,S195/1
S827,S311/1,S560/0
S522,S154/0,S139/1
S84,S562/0,S357/0
S397,S732/0,S876/0
S589,S87/1,S307/0
S406,S432/1,S298/0
S590,S899/1,S350/0
S751,S399/1,S255/0
S842,S232/0,S903/1
S804,S872/1,S316/0
S162,S165/0,S335/0
S457,S646/0,S566/0
S814,S685/0,S332/0
S71,S10/1,S707/1
S719,S58/1,S306/0
S703,S136/0,S325/0
S375,S779/0,S621/1
S9,S248/1,S534/1
S380,S144/0,S559/1
S527,S569/1,S596/0
S710,S363/1,S82/1
S407,S745/1,S444/1
S512,S518/1,S532/0
S176,S456/1,S197/0
S875,S80/0,S658/1
S408,S111/0,S831/1
S405,S265/1,S407/1
S552,S712/0,S298/1
S456,S121/1,S798/1
S93,S452/0,S840/0
S689,S510/0,S906/1
S801,S371/0,S538/0
S489,S443/1,S339/1
S346,S597/1,S772/1
S240,S759/1,S778/0
S415,S136/1,S390/0
S21,S331/0,S278/1
S108,S875/1,S915/0
S786,S410/1,S721/1
S501,S750/1,S608/1
S612,S404/1,S356/0
S342,S78/1,S323/0
S597,S816/0,S902/0
S116,S250/1,S786/1
S902,S281/0,S919/1
S778,S590/1,S557/1
S149,S142/0,S226/1
S467,S248/0,S194/1
S330,S469/1,S293/1
S876,S137/1,S323/0
S271,S835/1,S674/0
S473,S723/1,S195/0
S899,S159/0,S868/0
S841,S519/1,S248/0
S921,S326/0,S764/0
S132,S859/1,S756/0
S349,S375/1,S363/0
S739,S544/1,S692/1
S220,S69/0,S208/0
S620,S119/0,S168/1
S145,S687/1,S538/1
S611,S130/0,S280/0
S50,S487/1,S552/1
S231,S841/1,S5/1
S790,S194/0,S228/1
S521,S791/1,S4/1
S494,S659/0,S44/0
S55,S128/0,S802/0
S45,S607/0,S184/1
S65,S362/1,S274/1
S138,S80/0,S58/1
S596,S772/0,S93/1
S180,S516/1,S196/0
S258,S26/1,S627/1
S146,S539/0,S283/1
S352,S908/0,S623/0
S374,S200/1,S804/1
S239,S681/0,S275/1
S864,S126/0,S170/0
S370,S444/0,S794/1
S553,S441/1,S500/0
S762,S70/1,S609/0
S815,S809/0,S375/1
S731,S905/1,S875/0
S516,S114/0,S290/1
S393,S177/0,S893/1
S238,S225/1,S117/1
S367,S858/1,S487/0
S874,S911/1,S195/0
S635,S253/0,S903/1
S805,S724/0,S740/0
S355,S264/1,S333/1
S70,S729/1,S722/0
S337,S386/0,S579/0
S218,S884/1,S257/0
S903,S298/1,S244/0
S478,S39/0,S344/0
S6,S446/1,S443/1
S85,S700/0,S27/1
S667,S182/1,S738/0
S331,S112/1,S158/0
S443,S351/1,S741/0
S772,S90/1,S43/0
S477,S282/0,S794/1
S593,S258/1,S242/0
S15,S786/0,S808/0
S771,S865/1,S460/0
S746,S746/1,S108/1
S107,S25/0,S777/0
S850,S41/0,S801/0
S197,S348/0,S72/1
S518,S598/1,S362/1
S480,S799/1,S831/1
S870,S635/0,S88/0
S294,S720/1,S1/1
S900,S182/0,S735/1
S555,S317/1,S237/1
S641,S230/1,S803/0
S828,S880/0,S307/1
S164,S814/1,S500/1
S122,S681/0,S624/1
S23,S853/1,S730/0
S856,S643/1,S340/1
S90,S183/0,S624/1
S721,S116/0,S240/1
S883,S711/0,S720/0
S849,S882/0,S898/1
S463,S731/1,S30/0
S807,S130/1,S274/1
S606,S665/0,S39/0
S692,S266/0,S36/1
S296,S682/1,S200/1
S769,S704/1,S785/1
S420,S186/1,S112/0
S69,S180/1,S6/1
S470,S495/1,S747/1
S347,S890/0,S292/0
S32,S128/0,S226/1
S668,S814/0,S14/1
S535,S812/0,S162/0
S616,S861/1,S714/0
S155,S242/1,S876/0
S588,S526/0,S654/0
S690,S109/0,S842/0
S418,S140/1,S349/0
S341,S778/1,S576/1
S261,S6/0,S369/1
S774,S522/0,S437/0
S896,S818/0,S243/0
S288,S527/1,S361/0
S0,S650/1,S803/0
S276,S704/1,S487/1
S764,S542/0,S847/0
S389,S591/1,S29/0
S806,S912/1,S822/1
S236,S733/0,S711/0
S481,S565/1,S361/0
S800,S377/1,S22/0
S112,S472/0,S163/0
S356,S589/1,S839/0
S803,S904/0,S599/1
S363,S373/0,S446/1
S278,S769/1,S467/1
S637,S760/1,S372/1
S660,S12/1,S487/0
S498,S514/1,S595/1
S914,S731/1,S730/1
S603,S29/0,S426/1
S575,S79/0,S113/1
S904,S804/1,S303/1
S918,S121/0,S895/1
S451,S131/0,S446/1
S821,S772/1,S453/0
S130,S396/0,S295/0
S202,S783/1,S648/1
S219,S4/0,S845/0
S304,S872/1,S824/0
S571,S567/1,S42/1
S201,S627/0,S869/1
S788,S767/1,S734/1
S83,S837/0,S161/0
S462,S570/1,S668/1
S873,S81/1,S317/1
S379,S777/1,S712/0
S186,S542/1,S555/1
S17,S62/1,S558/0
S212,S486/1,S729/0
S526,S151/1,S916/1
S592,S778/1,S380/0
S595,S380/1,S604/0
S754,S704/0,S680/0
S802,S679/0,S737/1
S550,S185/1,S1/0
S882,S197/0,S412/1
S204,S391/1,S839/1
S208,S265/0,S892/1
