present_state,next_state_0,next_state_1
S27,S105/0,S100/0
S82,S28/0,S29/0
S59,S104/0,S11/0
S132,S17/0,S100/0
S148,S89/0,S106/0
S68,S11/0,S49/0
S159,S124/0,S106/0
S39,S22/0,S49/0
S156,S40/0,S115/0
S71,S61/0,S49/0
S0,S50/0,S69/0
S2,S70/0,S105/0
S133,S61/0,S128/0
S111,S42/0,S135/0
S102,S89/0,S17/0
S90,S49/0,S22/0
S152,S134/0,S106/0
S129,S48/0,S10/0
S62,S6/0,S165/0
S73,S5/0,S134/0
S164,S110/0,S100/0
S166,S10/0,S100/0
S130,S5/0,S49/0
S143,S115/0,S115/1
S21,S123/0,S112/1
S172,S106/0,S35/1
S4,S48/0,S17/1
S155,S91/0,S135/1
S37,S11/0,S99/1
S51,S35/0,S138/1
S94,S6/0,S110/1
S92,S104/0,S48/1
S26,S124/0,S10/1
S168,S128/0,S112/1
S95,S69/0,S117/1
S145,S134/0,S134/1
S56,S105/0,S124/1
S171,S22/0,S50/1
S88,S110/0,S17/1
S147,S28/0,S104/1
S63,S99/0,S123/1
S120,S105/0,S11/1
S53,S135/0,S117/1
S57,S112/0,S5/1
S157,S17/0,S10/1
S12,S165/0,S35/1
S44,S10/0,S110/1
S99,S82/1,S75/0
S100,S129/1,S158/0
S165,S132/1,S54/0
S70,S68/1,S41/0
S28,S159/1,S20/0
S50,S148/1,S43/0
S61,S62/1,S139/0
S10,S159/1,S162/0
S117,S68/1,S98/0
S138,S164/1,S18/0
S91,S130/1,S139/0
S49,S166/1,S98/0
S69,S164/1,S162/0
S48,S132/1,S144/0
S134,S90/1,S96/0
S124,S129/1,S139/0
S40,S166/1,S114/0
S83,S148/1,S41/0
S5,S59/1,S107/0
S89,S2/1,S85/0
S6,S62/1,S121/0
S106,S130/1,S113/0
S150,S59/1,S113/0
S58,S130/1,S139/0
S105,S2/1,S149/0
S115,S90/1,S41/0
S22,S164/1,S144/0
S17,S90/1,S140/0
S128,S159/1,S144/0
S123,S164/1,S139/0
S35,S152/1,S96/0
S104,S159/1,S78/0
S42,S39/1,S20/0
S29,S132/1,S144/0
S112,S166/1,S41/0
S110,S27/1,S20/0
S135,S82/1,S140/0
S11,S133/1,S20/0
S140,S115/1,S96/1
S75,S17/1,S86/1
S85,S165/1,S55/1
S14,S104/1,S20/1
S54,S69/1,S85/1
S101,S112/1,S167/1
S86,S128/1,S114/1
S114,S11/1,S151/1
S98,S89/1,S54/1
S72,S134/1,S25/1
S144,S128/1,S114/1
S78,S128/1,S167/1
S64,S123/1,S141/1
S18,S61/1,S85/1
S107,S89/1,S113/1
S158,S17/1,S55/1
S20,S69/1,S144/1
S139,S42/1,S14/1
S55,S5/1,S96/1
S76,S104/1,S75/1
S162,S105/1,S139/1
S96,S135/1,S72/1
S151,S89/1,S107/1
S41,S58/1,S144/1
S43,S50/1,S113/1
S167,S89/1,S158/1
S149,S58/1,S75/1
S19,S117/1,S78/1
S113,S135/1,S167/1
S141,S124/1,S158/1
S121,S138/1,S64/1
S25,S40/1,S86/1
S45,S66/0,S34/0
S169,S8/1,S1/0
S16,S47/0,S109/0
S13,S74/1,S36/0
S60,S52/1,S77/1
S81,S7/0,S33/0
S116,S24/1,S9/0
S77,S77/1,S163/0
S161,S16/1,S142/1
S170,S84/0,S119/0
S163,S84/0,S103/0
S146,S153/0,S87/0
S32,S36/1,S118/0
S79,S126/1,S84/0
S65,S154/0,S122/0
S136,S153/0,S137/0
S67,S34/1,S46/1
S24,S3/1,S52/0
S154,S126/0,S137/0
S46,S1/0,S154/0
S15,S15/0,S47/1
S33,S79/1,S24/0
S119,S126/1,S163/0
S30,S3/1,S66/1
S103,S60/1,S15/0
S38,S136/1,S161/1
S87,S160/1,S15/1
S74,S103/1,S1/0
S84,S153/1,S122/0
S131,S146/0,S169/1
S109,S169/1,S80/1
S23,S34/1,S108/0
S47,S46/1,S97/0
S36,S136/1,S80/0
S52,S84/0,S3/1
S142,S161/1,S46/1
S66,S146/1,S154/0
S80,S160/0,S36/0
S127,S47/0,S9/0
S118,S161/1,S137/0
S3,S84/1,S38/1
S153,S137/0,S30/0
S97,S66/1,S170/0
S7,S84/0,S66/1
S137,S79/0,S169/1
S34,S13/0,S47/1
S160,S66/1,S33/0
S108,S31/0,S33/1
S9,S126/1,S36/1
S125,S108/1,S103/1
S1,S45/1,S161/1
S93,S45/0,S160/0
S126,S126/0,S16/0
S8,S126/0,S66/1
S122,S125/0,S8/1
S31,S170/1,S116/0
