present_state,next_state_0,next_state_1
S17,S18/0,S0/0
S19,S10/0,S11/0
S26,S18/0,S18/0
S24,S10/0,S0/0
S20,S22/0,S7/1
S32,S22/0,S28/1
S22,S31/0,S28/1
S3,S31/0,S28/1
S31,S32/0,S13/1
S1,S20/0,S14/1
S6,S10/1,S24/0
S16,S10/1,S24/0
S28,S0/1,S17/0
S14,S0/1,S19/0
S13,S8/1,S26/0
S7,S10/1,S19/0
S27,S18/1,S17/0
S11,S10/1,S16/1
S18,S23/1,S7/1
S23,S18/1,S16/1
S0,S0/1,S28/1
S10,S18/1,S6/1
S8,S11/1,S16/1
S25,S30/0,S2/0
S30,S12/1,S15/1
S4,S30/0,S30/1
S2,S4/1,S9/1
S15,S25/1,S30/1
S12,S21/0,S5/0
S9,S25/1,S5/0
S29,S21/0,S5/0
S21,S9/0,S12/1
S5,S21/0,S4/1
