present_state,next_state_0,next_state_1
S110,S136/0,S244/0
S37,S100/0,S242/0
S91,S199/0,S62/0
S127,S109/0,S28/0
S29,S66/0,S141/0
S87,S66/0,S174/0
S195,S84/0,S28/0
S212,S100/0,S269/0
S203,S237/0,S233/0
S73,S162/0,S62/0
S1,S7/0,S141/0
S97,S167/0,S141/0
S61,S80/0,S62/0
S179,S226/0,S130/0
S194,S136/0,S28/0
S221,S66/0,S149/0
S76,S181/0,S269/0
S204,S114/0,S130/0
S121,S181/0,S120/0
S166,S18/0,S244/0
S220,S137/0,S49/0
S138,S109/0,S89/0
S67,S181/0,S89/0
S236,S165/0,S174/0
S191,S66/0,S192/0
S157,S71/0,S49/0
S180,S226/0,S141/0
S116,S66/0,S69/0
S213,S173/0,S130/0
S113,S148/0,S55/0
S184,S237/0,S234/0
S64,S44/0,S207/0
S256,S237/0,S55/0
S19,S114/0,S171/0
S229,S66/0,S55/0
S104,S60/0,S23/0
S226,S269/0,S229/1
S31,S234/0,S180/1
S181,S151/0,S179/1
S137,S151/0,S97/1
S258,S151/0,S76/1
S150,S192/0,S64/1
S84,S140/0,S195/1
S173,S89/0,S256/1
S18,S192/0,S121/1
S162,S174/0,S113/1
S165,S28/0,S76/1
S7,S171/0,S29/1
S109,S130/0,S104/1
S143,S69/0,S19/1
S126,S149/0,S110/1
S209,S171/0,S184/1
S117,S28/0,S104/1
S26,S149/0,S127/1
S44,S207/0,S166/1
S71,S59/0,S116/1
S81,S120/0,S221/1
S6,S59/0,S194/1
S2,S192/0,S195/1
S80,S62/0,S203/1
S114,S171/0,S203/1
S68,S149/0,S67/1
S148,S48/0,S37/1
S100,S120/0,S157/1
S199,S55/0,S61/1
S214,S56/0,S67/1
S52,S23/0,S64/1
S66,S69/0,S212/1
S34,S130/0,S29/1
S60,S55/0,S220/1
S167,S49/0,S229/1
S136,S233/0,S97/1
S215,S140/0,S194/1
S170,S141/0,S116/1
S237,S56/0,S138/1
S62,S267/1,S52/0
S69,S246/1,S214/0
S234,S15/1,S31/0
S244,S129/1,S173/0
S56,S103/1,S6/0
S207,S77/1,S173/0
S89,S240/1,S170/0
S233,S267/1,S237/0
S242,S12/1,S114/0
S192,S238/1,S165/0
S141,S217/1,S215/0
S149,S247/1,S7/0
S151,S63/1,S52/0
S23,S200/1,S148/0
S171,S51/1,S162/0
S28,S74/1,S26/0
S142,S77/1,S109/0
S269,S24/1,S199/0
S55,S63/1,S199/0
S140,S24/1,S2/0
S49,S267/1,S215/0
S130,S185/1,S226/0
S59,S15/1,S7/0
S48,S246/1,S114/0
S174,S51/1,S68/0
S17,S77/1,S167/0
S120,S128/1,S258/0
S77,S240/1,S69/1
S267,S200/1,S59/1
S228,S103/1,S49/1
S240,S200/1,S234/1
S111,S83/1,S28/1
S22,S247/1,S28/1
S51,S183/1,S234/1
S152,S187/1,S142/1
S247,S12/1,S59/1
S246,S200/1,S242/1
S24,S128/1,S48/1
S74,S51/1,S174/1
S88,S246/1,S141/1
S63,S129/1,S59/1
S238,S252/1,S149/1
S217,S24/1,S269/1
S187,S77/1,S56/1
S129,S228/1,S244/1
S252,S183/1,S23/1
S200,S267/1,S269/1
S128,S12/1,S28/1
S15,S129/1,S55/1
S183,S111/1,S55/1
S83,S240/1,S89/1
S12,S22/1,S174/1
S103,S152/1,S244/1
S185,S74/1,S192/1
S33,S38/0,S27/0
S257,S225/1,S190/1
S205,S13/1,S262/0
S16,S248/0,S155/1
S41,S182/0,S154/1
S98,S202/0,S210/0
S70,S249/1,S41/0
S118,S131/1,S161/1
S219,S250/1,S241/0
S135,S11/1,S249/0
S58,S9/0,S118/0
S92,S176/1,S42/0
S161,S16/0,S245/0
S39,S27/0,S223/0
S86,S20/1,S139/0
S156,S96/1,S96/1
S75,S248/0,S98/0
S218,S231/1,S257/1
S42,S210/0,S251/1
S9,S35/0,S0/0
S78,S96/1,S11/1
S21,S147/1,S106/0
S122,S94/1,S249/0
S79,S254/0,S248/1
S176,S118/1,S123/0
S139,S35/0,S198/0
S197,S219/0,S222/0
S119,S145/0,S197/1
S175,S144/1,S0/0
S30,S108/1,S93/0
S132,S32/1,S182/0
S53,S265/0,S46/0
S102,S53/1,S266/1
S101,S156/0,S92/0
S10,S197/1,S8/1
S4,S21/1,S251/1
S196,S145/1,S25/0
S144,S108/1,S254/0
S95,S145/0,S177/1
S211,S254/1,S225/1
S13,S105/1,S202/1
S20,S218/0,S70/0
S261,S211/1,S177/1
S186,S211/1,S46/1
S125,S211/1,S262/0
S232,S102/1,S218/0
S169,S164/0,S82/1
S254,S107/1,S177/0
S115,S36/1,S254/1
S250,S0/1,S134/1
S105,S172/0,S210/0
S210,S144/0,S36/1
S123,S42/0,S3/0
S177,S25/1,S270/1
S243,S201/1,S201/1
S263,S260/1,S94/0
S93,S224/0,S263/1
S249,S43/1,S188/1
S108,S210/1,S82/0
S11,S20/0,S164/1
S96,S106/0,S249/1
S227,S251/0,S40/1
S241,S158/1,S262/0
S50,S264/0,S208/1
S260,S201/1,S9/0
S222,S250/1,S239/1
S5,S164/0,S115/0
S265,S132/0,S57/1
S189,S159/0,S101/1
S182,S266/1,S211/0
S208,S144/0,S101/0
