present_state,next_state_0,next_state_1
S481,S154/0,S374/0
S311,S114/0,S438/0
S33,S555/0,S215/0
S314,S502/0,S282/0
S358,S75/0,S41/0
S116,S126/0,S281/0
S404,S558/0,S560/0
S505,S75/0,S131/0
S591,S492/0,S219/0
S18,S592/0,S507/0
S536,S158/0,S41/0
S595,S319/0,S321/0
S168,S596/0,S407/0
S247,S325/0,S366/0
S393,S201/0,S434/0
S213,S126/0,S559/0
S303,S126/0,S513/0
S511,S51/0,S219/0
S500,S228/0,S118/0
S96,S4/0,S57/0
S212,S130/0,S215/0
S87,S371/0,S559/0
S425,S250/0,S507/0
S463,S99/0,S206/0
S246,S265/0,S543/0
S19,S201/0,S147/0
S313,S76/0,S561/0
S548,S37/0,S282/0
S209,S566/0,S521/0
S582,S42/0,S370/0
S361,S371/0,S438/0
S238,S291/0,S215/0
S105,S346/0,S111/0
S162,S291/0,S235/0
S194,S352/0,S315/0
S377,S381/0,S324/0
S100,S130/0,S515/0
S415,S265/0,S512/0
S142,S456/0,S144/0
S518,S345/0,S155/0
S419,S13/0,S17/0
S146,S295/0,S7/0
S232,S250/0,S131/0
S284,S58/0,S282/0
S369,S158/0,S112/0
S544,S66/0,S560/0
S24,S470/0,S60/0
S362,S376/0,S498/0
S95,S555/0,S387/0
S218,S126/0,S426/0
S25,S261/0,S231/0
S422,S67/0,S512/0
S460,S265/0,S113/0
S151,S592/0,S103/0
S534,S504/0,S219/0
S56,S555/0,S282/0
S429,S166/0,S40/0
S540,S250/0,S215/0
S133,S261/0,S206/0
S125,S31/0,S386/0
S499,S228/0,S215/0
S484,S376/0,S169/0
S220,S154/0,S543/0
S267,S381/0,S306/0
S175,S291/0,S206/0
S390,S371/0,S490/0
S524,S502/0,S113/0
S173,S198/0,S442/0
S45,S2/0,S244/0
S74,S202/0,S131/0
S271,S42/0,S231/0
S447,S327/0,S597/0
S236,S58/0,S521/0
S70,S114/0,S387/0
S431,S558/0,S515/0
S6,S37/0,S60/0
S573,S371/0,S374/0
S274,S555/0,S41/0
S349,S166/0,S53/0
S457,S42/0,S262/0
S300,S508/0,S426/0
S585,S288/0,S180/0
S373,S376/0,S386/0
S394,S299/0,S22/0
S223,S589/0,S427/0
S391,S555/0,S507/0
S29,S201/0,S282/0
S280,S295/0,S297/0
S109,S502/0,S101/0
S564,S75/0,S560/0
S292,S5/0,S165/0
S269,S16/0,S342/0
S47,S106/0,S147/0
S321,S139/0,S388/1
S183,S469/0,S166/1
S103,S383/0,S596/1
S306,S503/0,S319/1
S131,S413/0,S325/1
S426,S339/0,S470/1
S262,S217/0,S504/1
S370,S164/0,S299/1
S374,S333/0,S130/1
S315,S240/0,S508/1
S144,S506/0,S352/1
