present_state,next_state_0,next_state_1
S605,S595/0,S316/0
S374,S643/0,S128/0
S430,S610/0,S199/0
S323,S68/0,S655/0
S445,S595/0,S41/0
S712,S604/0,S423/0
S136,S597/0,S252/0
S307,S470/0,S252/0
S423,S187/0,S113/0
S367,S42/0,S323/0
S722,S10/0,S229/0
S624,S130/0,S664/0
S446,S223/0,S32/0
S310,S296/0,S449/0
S32,S625/0,S420/0
S252,S99/0,S374/0
S172,S479/0,S445/0
S72,S580/0,S316/0
S190,S210/0,S229/0
S532,S643/0,S445/0
S387,S561/0,S579/0
S350,S343/0,S222/0
S473,S732/0,S172/0
S316,S223/0,S54/0
S97,S94/0,S664/0
S420,S36/0,S142/0
S41,S394/0,S97/0
S579,S65/0,S323/0
S229,S703/0,S199/0
S222,S276/0,S420/0
S113,S156/0,S47/0
S128,S577/0,S449/0
S458,S158/0,S272/0
S216,S703/0,S222/0
S199,S457/0,S445/0
S526,S394/0,S645/0
S43,S294/0,S674/0
S404,S4/0,S458/0
S238,S569/0,S446/0
S674,S369/0,S473/0
S378,S358/0,S605/0
S601,S604/0,S601/0
S215,S6/0,S164/0
S326,S104/0,S172/0
S717,S597/0,S97/0
S563,S36/0,S526/0
S645,S156/0,S605/0
S664,S410/0,S190/0
S272,S361/0,S222/0
S453,S643/0,S190/0
S137,S497/0,S579/0
S164,S223/0,S532/0
S71,S99/0,S605/0
S655,S83/0,S113/0
S47,S66/0,S458/0
S515,S626/0,S430/0
S142,S98/0,S458/0
S54,S301/0,S238/0
S449,S479/0,S252/0
S410,S441/0,S199/1
S542,S61/0,S43/1
S394,S455/0,S445/1
S148,S566/0,S43/1
S156,S274/0,S172/1
S505,S273/0,S326/1
S358,S694/0,S445/1
S580,S279/0,S43/1
S665,S168/0,S307/1
S604,S694/0,S722/1
S160,S287/0,S216/1
S99,S719/0,S326/1
S499,S509/0,S216/1
S322,S443/0,S128/1
S615,S553/0,S43/1
S149,S175/0,S238/1
S646,S662/0,S164/1
S625,S455/0,S190/1
S65,S553/0,S252/1
S626,S534/0,S387/1
S483,S662/0,S446/1
S726,S528/0,S326/1
S83,S169/0,S307/1
S301,S251/0,S316/1
S158,S242/0,S43/1
S122,S61/0,S446/1
S294,S258/0,S526/1
S479,S242/0,S350/1
S497,S168/0,S97/1
S130,S644/0,S446/1
S513,S469/0,S526/1
S614,S279/0,S113/1
S141,S169/0,S453/1
S361,S13/0,S374/1
S86,S362/0,S43/1
S465,S435/0,S367/1
S517,S293/0,S310/1
S409,S279/0,S47/1
S6,S644/0,S445/1
S52,S549/0,S420/1
S36,S293/0,S136/1
S7,S258/0,S272/1
S187,S711/0,S216/1
S493,S370/0,S199/1
S641,S654/0,S645/1
S291,S259/0,S326/1
S561,S685/0,S712/1
S417,S73/0,S526/1
S210,S455/0,S579/1
S339,S279/0,S601/1
S573,S273/0,S199/1
S413,S616/0,S136/1
S213,S613/0,S222/1
S330,S57/0,S430/1
S643,S370/0,S378/1
S109,S719/0,S563/1
S608,S209/0,S216/1
S390,S370/0,S605/1
S638,S405/0,S71/1
S42,S286/0,S717/1
S401,S715/0,S515/1
S569,S553/0,S142/1
S492,S19/0,S190/1
S68,S13/0,S449/1
S8,S711/0,S473/1
S4,S737/0,S272/1
S642,S19/0,S43/1
S501,S528/0,S142/1
S276,S251/0,S128/1
S90,S331/0,S32/1
S732,S274/0,S367/1
S0,S694/0,S199/1
S104,S286/0,S272/1
S457,S662/0,S664/1
S212,S654/0,S172/1
S597,S175/0,S272/1
S577,S733/0,S579/1
S371,S733/0,S323/1
S223,S362/0,S310/1
S98,S273/0,S367/1
S575,S381/0,S215/1
S559,S683/0,S272/1
S94,S127/0,S387/1
S300,S381/0,S41/1
S703,S49/0,S473/1
S383,S254/0,S323/1
S610,S534/0,S664/1
S10,S566/0,S717/1
S200,S381/0,S378/1
S673,S287/0,S374/1
S602,S293/0,S190/1
S369,S19/0,S238/1
S343,S370/0,S404/1
S296,S566/0,S316/1
S595,S443/0,S378/1
S70,S549/0,S430/1
S470,S613/0,S449/1
S183,S293/0,S229/1
S66,S251/0,S252/1
S613,S451/1,S382/0
S13,S2/1,S566/0
S685,S603/1,S273/0
S737,S667/1,S553/0
S287,S468/1,S169/0
S273,S391/1,S274/0
S61,S201/1,S654/0
S719,S709/1,S55/0
S57,S468/1,S528/0
S293,S2/1,S382/0
S455,S488/1,S293/0
S566,S318/1,S528/0
S49,S178/1,S274/0
S650,S233/1,S127/0
S435,S17/1,S405/0
S549,S618/1,S549/0
S381,S230/1,S244/0
S441,S166/1,S683/0
S331,S586/1,S616/0
S528,S618/1,S644/0
S370,S539/1,S51/0
S509,S318/1,S435/0
S175,S139/1,S685/0
S663,S706/1,S566/0
S662,S318/1,S553/0
S279,S289/1,S455/0
S356,S648/1,S287/0
S616,S48/1,S19/0
S553,S520/1,S286/0
S362,S667/1,S719/0
S654,S178/1,S553/0
S405,S487/1,S273/0
S715,S44/1,S737/0
S169,S651/1,S708/0
S711,S189/1,S362/0
S694,S609/1,S382/0
S733,S124/1,S708/0
S209,S438/1,S19/0
S382,S438/1,S244/0
S286,S351/1,S287/0
S244,S133/1,S616/0
S259,S230/1,S293/0
S636,S48/1,S254/0
S254,S385/1,S129/0
S73,S321/1,S381/0
S644,S124/1,S362/0
S55,S321/1,S258/0
