present_state,next_state_0,next_state_1
S507,S205/0,S6/0
S188,S512/0,S368/0
S398,S466/0,S401/0
S440,S39/0,S113/0
S640,S178/0,S588/0
S562,S282/0,S229/0
S104,S507/0,S483/0
S347,S580/0,S119/0
S345,S367/0,S368/0
S225,S17/0,S85/0
S665,S219/0,S534/0
S349,S50/0,S503/0
S467,S289/0,S668/0
S411,S328/0,S668/0
S316,S458/0,S254/0
S610,S282/0,S641/0
S491,S525/0,S201/0
S34,S472/0,S106/0
S647,S458/0,S438/0
S84,S104/0,S503/0
S289,S525/0,S593/0
S207,S452/0,S503/0
S591,S87/0,S423/0
S348,S467/0,S280/0
S114,S491/0,S608/0
S146,S340/0,S380/0
S328,S417/0,S680/0
S520,S282/0,S270/0
S205,S440/0,S574/0
S167,S320/0,S116/0
S311,S178/0,S488/0
S417,S355/0,S423/0
S466,S353/0,S522/0
S103,S143/0,S574/0
S436,S580/0,S681/0
S21,S87/0,S500/0
S571,S353/0,S56/0
S577,S417/0,S635/0
S343,S392/0,S36/0
S435,S45/0,S36/0
S529,S459/0,S233/0
S176,S411/0,S119/0
S78,S529/0,S503/0
S2,S436/0,S170/0
S65,S58/0,S678/0
S527,S17/0,S180/0
S672,S586/0,S634/0
S22,S188/0,S649/0
S597,S605/0,S63/0
S240,S9/0,S209/0
S367,S583/0,S11/0
S406,S320/0,S170/0
S272,S17/0,S376/0
S82,S570/0,S321/0
S221,S525/0,S608/0
S508,S314/0,S187/0
S226,S458/0,S687/0
S392,S282/0,S493/0
S564,S448/0,S66/0
S256,S436/0,S654/0
S27,S291/0,S155/0
S538,S645/0,S254/0
S39,S417/0,S310/0
S536,S45/0,S242/0
S20,S272/0,S16/0
S43,S82/0,S664/0
S439,S348/0,S254/0
S390,S367/0,S664/0
S355,S9/0,S668/0
S110,S538/0,S614/0
S525,S398/0,S401/0
S121,S466/0,S156/0
S454,S435/0,S165/0
S563,S398/0,S119/0
S601,S314/0,S299/0
S161,S110/0,S368/0
S178,S448/0,S7/0
S583,S21/0,S687/0
S364,S314/0,S638/0
S204,S411/0,S254/0
S580,S256/0,S614/0
S282,S577/0,S81/0
S509,S625/0,S270/0
S278,S37/0,S593/0
S662,S546/0,S229/0
S421,S328/0,S649/0
S358,S358/0,S483/0
S458,S601/0,S638/0
S291,S2/0,S676/0
S670,S37/0,S461/0
S94,S34/0,S174/0
S353,S519/0,S81/0
S518,S436/0,S614/0
S17,S563/0,S243/0
S109,S24/0,S614/0
S58,S37/0,S168/0
S44,S226/0,S498/0
S320,S597/0,S634/0
S472,S191/0,S270/0
S151,S509/0,S615/0
S53,S519/0,S680/0
S210,S507/0,S445/0
S625,S82/0,S36/0
S636,S314/0,S156/0
S143,S358/0,S195/0
S24,S610/0,S156/0
S314,S221/0,S456/0
S118,S20/0,S408/0
S108,S110/0,S79/0
S512,S90/0,S229/0
S9,S44/0,S107/0
S663,S580/0,S641/0
S605,S314/0,S615/0
S459,S452/0,S423/0
S219,S108/0,S634/0
S87,S663/0,S248/0
S191,S314/0,S85/0
S586,S586/0,S132/0
S546,S82/0,S324/0
S292,S50/0,S480/0
S356,S601/0,S687/0
S448,S355/0,S561/0
S90,S65/0,S257/0
S50,S507/0,S380/0
S570,S272/0,S252/0
S377,S598/0,S593/0
S519,S34/0,S692/0
S338,S598/0,S574/0
S598,S440/0,S401/0
S340,S121/0,S456/0
S645,S647/0,S86/0
S265,S458/0,S416/0
S37,S520/0,S681/0
S45,S90/0,S456/0
S452,S109/0,S403/0
S388,S654/0,S97/1
S427,S174/0,S548/1
S303,S626/0,S267/1
S64,S588/0,S227/1
S474,S654/0,S1/1
S286,S608/0,S540/1
S587,S574/0,S589/1
S684,S553/0,S111/1
S19,S6/0,S329/1
S389,S165/0,S540/1
S331,S174/0,S171/1
S342,S560/0,S332/1
S395,S203/0,S660/1
S609,S446/0,S686/1
S264,S96/0,S234/1
S551,S483/0,S244/1
S258,S187/0,S391/1
S157,S86/0,S578/1
S494,S317/0,S584/1
S140,S14/0,S12/1
S516,S567/0,S350/1
S223,S574/0,S357/1
S463,S138/0,S422/1
S136,S408/0,S501/1
S290,S656/0,S227/1
S51,S545/0,S197/1
S429,S659/0,S469/1
S373,S346/0,S589/1
S471,S179/0,S46/1
S424,S534/0,S115/1
S419,S134/0,S682/1
S271,S101/0,S32/1
S374,S63/0,S300/1
S255,S310/0,S332/1
S495,S641/0,S521/1
S616,S152/0,S163/1
S309,S614/0,S23/1
