present_state,next_state_0,next_state_1
S3,S8/1,S143/0
S25,S169/0,S107/0
S131,S80/0,S114/0
S77,S102/1,S60/1
S80,S6/1,S159/0
S90,S8/0,S32/0
S209,S209/1,S136/0
S93,S93/0,S55/1
S50,S11/0,S14/1
S95,S223/1,S88/0
S15,S11/0,S212/1
S36,S69/0,S33/1
S16,S48/0,S78/0
S37,S148/1,S136/1
S128,S22/1,S154/0
S186,S93/1,S180/1
S126,S70/0,S28/0
S111,S8/0,S117/0
S33,S152/1,S193/0
S198,S40/0,S213/1
S122,S140/1,S91/1
S153,S94/0,S208/1
S187,S153/0,S164/0
S43,S96/0,S97/1
S97,S176/0,S132/1
S162,S102/0,S129/1
S44,S1/0,S168/0
S86,S178/1,S36/1
S169,S177/1,S215/0
S22,S24/1,S131/0
S142,S157/1,S215/0
S215,S83/0,S51/0
S62,S223/1,S95/0
S14,S36/1,S193/1
S190,S190/0,S203/1
S85,S140/1,S25/1
S183,S173/1,S131/0
S155,S209/1,S220/0
S178,S14/0,S146/1
S81,S87/1,S159/1
S60,S22/0,S204/0
S88,S44/0,S150/0
S58,S42/1,S136/1
S57,S101/1,S33/1
S73,S223/0,S127/0
S151,S5/1,S180/0
S156,S92/1,S91/1
S119,S198/1,S197/1
S135,S34/0,S73/0
S224,S112/0,S200/0
S20,S166/0,S85/1
S124,S167/1,S131/0
S116,S198/0,S12/1
S52,S133/1,S220/1
S67,S39/0,S0/0
S165,S140/1,S49/1
S118,S11/1,S2/1
S149,S221/1,S215/1
S213,S166/1,S136/1
S154,S64/0,S81/0
S214,S150/0,S48/1
S133,S162/0,S149/1
S53,S118/0,S79/0
S184,S173/0,S165/0
S29,S75/1,S150/0
S218,S50/1,S88/1
S1,S79/0,S101/0
S45,S112/1,S73/1
S113,S148/1,S99/1
S208,S218/0,S13/0
S87,S21/0,S149/1
S196,S206/0,S199/0
S207,S31/1,S153/0
S123,S224/0,S94/1
S220,S155/0,S12/0
S92,S133/0,S156/1
S189,S27/0,S185/0
S130,S133/1,S194/1
S141,S133/1,S180/1
S66,S183/1,S91/0
S54,S181/0,S207/0
S211,S134/1,S18/1
S185,S17/1,S185/0
S35,S157/0,S107/0
S205,S216/1,S184/0
S176,S62/0,S144/0
S143,S167/0,S51/0
S32,S93/1,S59/1
S117,S42/1,S159/1
S210,S210/0,S164/0
S160,S214/0,S68/1
S188,S20/1,S154/1
S75,S56/1,S88/1
S83,S177/1,S194/0
S136,S124/0,S117/0
S79,S212/0,S1/1
S163,S20/1,S143/1
S102,S134/0,S58/1
S216,S179/1,S159/0
S170,S153/0,S56/0
S175,S9/0,S223/1
S192,S124/0,S137/0
S140,S87/0,S149/1
S4,S47/0,S63/0
S23,S177/0,S19/0
S48,S208/0,S78/1
S202,S164/1,S43/0
S17,S73/1,S86/0
S13,S152/0,S84/0
S49,S104/0,S110/0
S222,S86/1,S13/0
S168,S191/0,S31/1
S204,S103/1,S121/1
S109,S125/0,S45/1
S104,S169/1,S111/0
S152,S78/1,S145/1
S21,S40/0,S77/1
S47,S196/1,S11/0
S223,S30/0,S27/1
S78,S144/0,S57/0
S197,S173/0,S55/0
S171,S183/1,S98/0
S132,S207/0,S44/0
S174,S5/1,S136/0
S56,S95/0,S17/1
S112,S207/1,S123/0
S182,S50/1,S50/1
S150,S69/0,S73/1
S179,S64/1,S215/0
S158,S116/1,S98/1
S100,S177/0,S130/0
S55,S92/1,S98/1
S39,S71/1,S100/0
S61,S183/0,S211/0
S59,S167/0,S85/0
S46,S24/0,S52/0
S31,S201/1,S73/1
S69,S36/1,S30/0
S8,S128/1,S131/0
S110,S162/1,S192/1
S172,S42/0,S149/1
S217,S72/1,S184/1
S89,S93/1,S38/1
S120,S93/1,S90/1
S64,S179/1,S67/0
S51,S20/1,S23/1
S5,S151/1,S143/0
S24,S167/1,S98/0
S145,S63/1,S1/0
S177,S142/1,S194/0
S134,S102/0,S65/1
S26,S128/0,S28/0
S114,S103/1,S159/1
S180,S6/0,S77/0
S108,S176/0,S187/1
S42,S133/0,S107/1
S105,S171/1,S100/0
S94,S210/1,S153/1
S212,S29/1,S48/1
S206,S112/1,S78/1
S137,S172/1,S90/1
S10,S150/0,S57/0
S99,S174/0,S165/0
S221,S134/0,S7/1
S2,S208/1,S2/0
S147,S222/0,S201/0
S121,S174/0,S120/0
S12,S20/1,S59/1
S18,S24/0,S0/0
S115,S106/0,S219/1
S103,S166/0,S52/1
S161,S95/0,S11/1
S84,S33/1,S135/0
S200,S36/0,S96/1
S138,S161/1,S218/1
S38,S177/0,S130/0
S159,S105/0,S52/0
S219,S11/1,S101/0
S127,S106/0,S54/1
S173,S173/1,S99/0
S27,S54/0,S146/0
S166,S148/0,S141/1
S164,S193/1,S223/0
S28,S148/1,S46/1
S157,S157/1,S61/0
S101,S53/0,S132/1
S146,S135/0,S182/0
S41,S161/1,S145/1
S98,S70/0,S85/0
S70,S179/1,S25/0
S144,S14/1,S88/1
S34,S212/0,S193/1
S30,S144/1,S170/1
S96,S88/0,S68/1
S194,S167/0,S122/0
S195,S21/1,S111/1
S19,S198/1,S121/1
S139,S44/0,S82/1
S40,S116/0,S120/1
S106,S15/0,S53/0
S65,S133/1,S180/1
S74,S178/1,S56/0
S68,S182/1,S193/0
S148,S140/0,S119/1
S191,S88/0,S196/1
