present_state,next_state_0,next_state_1
S135,S138/0,S51/0
S161,S159/0,S132/0
S110,S32/0,S95/0
S121,S33/0,S44/0
S43,S155/0,S164/0
S119,S149/0,S100/0
S84,S165/0,S127/0
S88,S36/0,S113/0
S122,S159/0,S95/0
S46,S150/0,S51/0
S152,S105/0,S80/0
S29,S49/0,S20/0
S15,S145/0,S164/0
S163,S7/0,S139/0
S59,S101/0,S47/0
S142,S74/0,S164/0
S70,S130/0,S104/0
S176,S13/0,S113/0
S97,S82/0,S95/0
S23,S129/0,S80/0
S114,S5/0,S158/0
S24,S120/0,S93/0
S125,S7/0,S20/0
S52,S32/0,S51/0
S38,S159/0,S87/0
S48,S157/0,S87/0
S118,S68/0,S139/0
S85,S58/0,S104/0
S148,S109/0,S75/0
S156,S94/0,S14/0
S167,S69/0,S95/0
S56,S74/0,S123/0
S39,S94/0,S113/0
S20,S132/0,S154/1
S158,S104/0,S37/1
S127,S123/0,S109/1
S100,S42/0,S7/1
S80,S100/0,S21/1
S164,S14/0,S4/1
S14,S44/0,S35/1
S47,S93/0,S162/1
S93,S95/0,S1/1
S40,S75/0,S77/1
S102,S80/0,S130/1
S104,S40/0,S64/1
S44,S93/0,S77/1
S123,S100/0,S126/1
S51,S127/0,S99/1
S75,S47/0,S72/1
S87,S132/0,S13/1
S132,S47/0,S68/1
S113,S47/0,S68/1
S42,S104/0,S37/1
S139,S87/0,S13/1
S95,S95/0,S68/1
S146,S84/1,S49/0
S134,S48/1,S120/0
S6,S24/1,S69/0
S54,S23/1,S120/0
S143,S88/1,S68/0
S107,S39/1,S131/0
S140,S167/1,S83/0
S45,S29/1,S1/0
S177,S110/1,S60/0
S96,S121/1,S21/0
S76,S148/1,S165/0
S63,S156/1,S77/0
S144,S148/1,S157/0
S8,S142/1,S74/0
S98,S152/1,S83/0
S174,S38/1,S131/0
S160,S39/1,S159/0
S117,S167/1,S33/0
S128,S167/1,S26/0
S133,S70/1,S157/0
S92,S135/1,S79/0
S62,S48/1,S149/0
S89,S38/1,S99/0
S34,S163/1,S147/0
S27,S52/1,S150/0
S178,S29/1,S1/0
S106,S70/1,S12/0
S111,S88/1,S5/0
S136,S110/1,S49/0
S11,S56/1,S138/0
S2,S24/1,S138/0
S168,S176/1,S157/0
S103,S152/1,S154/0
S112,S70/1,S32/0
S16,S142/1,S12/0
S170,S110/1,S72/0
S81,S122/1,S72/0
S55,S167/1,S12/0
S22,S23/1,S150/0
S137,S97/1,S68/0
S78,S52/1,S58/0
S0,S24/1,S37/0
S61,S119/1,S7/0
S73,S46/1,S157/0
S57,S135/1,S49/0
S115,S48/1,S154/0
S91,S125/1,S166/0
S153,S114/1,S33/0
S141,S122/1,S149/0
S67,S142/1,S109/0
S10,S84/1,S58/0
S175,S59/1,S149/0
S4,S177/1,S133/1
S28,S175/1,S81/1
S13,S73/1,S62/1
S120,S153/1,S117/1
S12,S141/1,S146/1
S36,S111/1,S10/1
S50,S6/1,S16/1
S165,S2/1,S78/1
S37,S143/1,S8/1
S60,S117/1,S143/1
S150,S92/1,S54/1
S32,S170/1,S8/1
S159,S136/1,S136/1
S49,S54/1,S175/1
S130,S141/1,S81/1
S129,S117/1,S168/1
S58,S22/1,S62/1
S35,S136/1,S98/1
S64,S81/1,S81/1
S138,S137/1,S98/1
S82,S168/1,S111/1
S147,S62/1,S115/1
S90,S111/1,S177/1
S105,S144/1,S57/1
S69,S76/1,S57/1
S74,S128/1,S134/1
S145,S112/1,S92/1
S157,S146/1,S174/1
S79,S0/1,S63/1
S154,S106/1,S103/1
S101,S63/1,S115/1
S83,S62/1,S107/1
S68,S0/1,S144/1
S155,S2/1,S146/1
S25,S144/1,S62/1
S166,S178/1,S106/1
S17,S54/1,S2/1
S21,S107/1,S78/1
S72,S91/1,S67/1
S33,S16/1,S175/1
S7,S133/1,S170/1
S131,S106/1,S89/1
S5,S175/1,S175/1
S126,S76/1,S107/1
S77,S177/1,S27/1
S3,S73/1,S22/1
S109,S107/1,S111/1
S149,S62/1,S10/1
S26,S76/1,S61/1
S94,S115/1,S8/1
S1,S67/1,S141/1
S162,S153/1,S62/1
S99,S92/1,S63/1
S169,S173/1,S86/0
S172,S19/1,S31/1
S116,S9/1,S18/0
S171,S86/1,S71/1
S65,S66/1,S86/1
S71,S151/0,S9/0
S9,S30/0,S169/0
S151,S171/0,S171/1
S108,S151/1,S53/0
S30,S31/1,S171/1
S31,S31/1,S124/1
S66,S124/1,S151/0
S18,S53/0,S9/1
S41,S171/1,S173/0
S19,S108/1,S116/0
S124,S173/0,S53/1
S86,S9/1,S173/1
S53,S9/0,S66/1
S173,S65/1,S30/0
