present_state,next_state_0,next_state_1
S25,S26/0,S7/0
S8,S54/0,S2/0
S20,S28/0,S2/0
S38,S0/0,S24/0
S13,S9/0,S32/0
S7,S31/0,S56/0
S24,S39/0,S55/0
S32,S9/0,S55/0
S35,S26/0,S24/0
S23,S0/0,S7/0
S55,S9/0,S2/0
S2,S46/0,S56/0
S3,S49/0,S35/0
S56,S49/0,S7/0
S17,S12/0,S48/1
S4,S1/0,S47/1
S29,S36/0,S5/1
S57,S18/0,S30/1
S53,S1/0,S4/1
S52,S18/0,S47/1
S30,S18/0,S14/1
S34,S42/0,S27/1
S11,S41/0,S43/1
S14,S36/0,S34/1
S22,S18/0,S47/1
S5,S41/0,S48/1
S43,S15/0,S52/1
S48,S1/0,S48/1
S37,S1/0,S5/1
S50,S21/0,S53/1
S47,S15/0,S22/1
S27,S18/0,S45/1
S45,S36/0,S5/1
S26,S46/1,S19/0
S19,S49/1,S9/0
S0,S9/1,S0/0
S54,S46/1,S49/0
S49,S39/1,S49/0
S28,S9/1,S0/0
S46,S39/1,S46/0
S39,S28/1,S0/0
S9,S19/1,S49/0
S31,S0/1,S28/0
S10,S39/1,S25/1
S21,S31/1,S2/1
S41,S19/1,S35/1
S12,S39/1,S35/1
S15,S28/1,S13/1
S36,S49/1,S13/1
S18,S46/1,S56/1
S42,S39/1,S56/1
S1,S19/1,S32/1
S51,S44/1,S51/1
S16,S6/1,S33/0
S40,S40/1,S16/1
S44,S44/1,S51/0
S6,S6/1,S16/0
S33,S16/0,S33/0
