present_state,next_state_0,next_state_1
S973,S972/1,S574/1
S447,S415/0,S508/1
S403,S314/1,S87/0
S561,S374/1,S616/0
S26,S766/1,S402/1
S185,S331/1,S1001/0
S340,S801/1,S837/0
S152,S13/1,S969/1
S24,S468/0,S457/0
S987,S298/0,S488/0
S664,S304/1,S418/1
S742,S688/0,S415/0
S729,S786/0,S273/0
S825,S755/0,S40/1
S635,S355/0,S862/1
S417,S1008/0,S644/0
S897,S483/1,S250/1
S719,S569/1,S985/1
S962,S596/1,S416/0
S690,S380/1,S200/0
S790,S398/1,S605/0
S188,S236/0,S711/0
S1026,S642/1,S614/0
S496,S745/0,S836/0
S315,S306/1,S328/1
S752,S600/0,S959/1
S957,S329/1,S302/1
S991,S361/0,S24/0
S570,S66/0,S929/0
S258,S236/1,S566/1
S345,S356/0,S891/1
S809,S192/1,S915/0
S972,S517/0,S92/1
S407,S766/1,S855/1
S101,S255/0,S430/1
S759,S454/0,S548/0
S1006,S306/1,S975/1
S913,S473/0,S210/0
S357,S218/1,S65/0
S996,S198/1,S206/1
S838,S13/0,S323/0
S842,S548/0,S240/1
S805,S420/0,S707/0
S170,S209/0,S341/1
S100,S796/1,S560/0
S823,S972/1,S680/1
S562,S621/0,S1021/0
S942,S102/0,S501/0
S142,S862/0,S978/1
S37,S639/1,S606/1
S456,S266/1,S294/1
S413,S126/1,S599/1
S887,S836/0,S347/1
S80,S213/0,S588/0
S106,S275/1,S841/0
S867,S468/0,S704/0
S74,S899/0,S40/1
S81,S7/0,S338/0
S293,S889/0,S845/0
S461,S496/0,S875/1
S601,S267/1,S641/1
S257,S460/0,S435/0
S611,S621/1,S428/1
S468,S771/0,S22/1
S23,S20/1,S406/0
S76,S943/1,S350/1
S953,S941/1,S506/1
S476,S1015/0,S60/1
S1009,S903/0,S794/1
S253,S832/1,S401/0
S374,S460/1,S33/1
S201,S140/1,S809/1
S251,S819/1,S310/1
S1021,S329/0,S103/0
S670,S534/1,S871/1
S649,S1024/1,S141/1
S373,S126/1,S316/1
S155,S685/1,S565/1
S53,S62/1,S935/1
S466,S172/1,S163/1
S321,S306/0,S838/0
S276,S43/1,S693/1
S265,S74/1,S540/1
S1017,S675/0,S826/0
S36,S225/1,S666/0
