present_state,next_state_0,next_state_1
S49,S50/0,S107/0
S34,S90/0,S4/0
S102,S69/0,S75/0
S104,S69/0,S107/0
S38,S37/0,S4/0
S99,S1/0,S81/0
S44,S50/0,S66/0
S93,S28/0,S25/0
S43,S103/0,S25/0
S61,S50/0,S66/0
S55,S37/0,S66/0
S114,S78/0,S77/0
S42,S115/0,S75/0
S21,S115/0,S81/0
S111,S90/0,S77/0
S14,S52/0,S107/0
S50,S25/0,S95/1
S69,S13/0,S83/1
S62,S17/0,S76/1
S28,S77/0,S59/1
S78,S75/0,S94/1
S1,S75/0,S82/1
S110,S66/0,S29/1
S103,S25/0,S76/1
S32,S77/0,S11/1
S90,S25/0,S106/1
S35,S81/0,S59/1
S30,S66/0,S29/1
S71,S13/0,S63/1
S37,S17/0,S11/1
S112,S75/0,S29/1
S87,S4/0,S95/1
S3,S17/0,S29/1
S100,S107/0,S29/1
S52,S25/0,S94/1
S115,S25/0,S95/1
S11,S32/1,S8/0
S82,S103/1,S59/0
S94,S71/1,S22/0
S74,S90/1,S106/0
S59,S3/1,S11/0
S83,S87/1,S106/0
S76,S50/1,S11/0
S51,S1/1,S94/0
S27,S115/1,S27/0
S22,S115/1,S106/0
S8,S30/1,S106/0
S95,S62/1,S94/0
S29,S1/1,S7/0
S63,S90/1,S22/0
S7,S100/1,S76/0
S106,S69/1,S29/0
S77,S112/1,S38/1
S75,S35/1,S49/1
S25,S62/1,S42/1
S17,S103/1,S42/1
S81,S87/1,S38/1
S13,S71/1,S21/1
S12,S78/1,S44/1
S45,S28/1,S43/1
S4,S100/1,S93/1
S66,S78/1,S104/1
S107,S1/1,S14/1
S73,S89/1,S116/1
S26,S58/1,S68/0
S108,S40/1,S2/1
S64,S88/0,S67/0
S41,S24/1,S2/0
S54,S20/1,S67/1
S24,S54/0,S26/0
S2,S58/1,S19/1
S47,S89/1,S33/1
S56,S101/0,S70/1
S68,S24/0,S54/0
S9,S88/0,S2/1
S86,S33/1,S2/0
S48,S91/1,S70/0
S85,S16/0,S9/0
S92,S56/1,S2/1
S88,S85/1,S88/0
S5,S40/0,S72/1
S79,S89/0,S68/1
S109,S113/0,S85/1
S6,S0/0,S91/0
S72,S116/1,S36/0
S23,S101/0,S67/0
S70,S68/1,S68/1
S53,S65/0,S54/0
S65,S41/0,S0/0
S116,S9/1,S88/1
S15,S88/0,S88/1
S84,S96/1,S33/1
S67,S116/0,S56/1
S36,S73/0,S64/1
S98,S80/1,S116/0
S20,S101/1,S98/0
S46,S79/1,S56/1
S0,S56/1,S16/0
S89,S16/0,S9/1
S40,S19/0,S26/1
S80,S97/1,S46/1
S60,S98/1,S9/1
S31,S96/0,S98/1
S39,S19/0,S26/1
S16,S88/0,S6/0
S96,S19/0,S2/0
S57,S41/1,S18/1
S101,S19/1,S108/1
S18,S10/0,S64/0
S19,S5/0,S47/1
S97,S23/1,S31/0
S113,S56/1,S26/1
S105,S72/0,S98/0
S58,S108/0,S96/0
S10,S105/0,S24/1
S91,S73/1,S47/0
S33,S85/1,S48/1
