present_state,next_state_0,next_state_1
S411,S495/0,S392/0
S327,S60/0,S477/0
S287,S147/0,S282/0
S275,S481/0,S143/0
S367,S459/0,S284/0
S13,S214/0,S60/0
S500,S477/0,S481/0
S455,S284/0,S284/0
S199,S179/0,S55/0
S447,S407/0,S467/0
S313,S459/0,S477/0
S381,S60/0,S60/0
S223,S477/0,S256/0
S198,S147/0,S298/0
S268,S214/0,S477/0
S216,S417/0,S481/0
S255,S417/0,S256/0
S360,S459/0,S284/0
S365,S282/0,S477/0
S91,S179/0,S55/0
S215,S282/0,S214/0
S261,S378/0,S215/1
S73,S44/0,S365/1
S145,S351/0,S411/1
S162,S145/0,S360/1
S351,S64/0,S500/1
S355,S88/0,S215/1
S157,S88/0,S447/1
S87,S158/0,S455/1
S465,S87/0,S198/1
S340,S261/0,S215/1
S6,S73/0,S313/1
S236,S145/0,S255/1
S88,S145/0,S287/1
S44,S159/0,S275/1
S243,S162/0,S216/1
S71,S236/0,S287/1
S159,S351/0,S223/1
S62,S243/0,S447/1
S64,S73/0,S381/1
S118,S158/0,S215/1
S378,S88/0,S216/1
S416,S157/0,S91/1
S158,S44/0,S268/1
S205,S243/0,S223/1
S392,S223/1,S407/0
S147,S198/1,S459/0
S179,S313/1,S60/0
S477,S447/1,S481/0
S282,S381/1,S284/0
S256,S455/1,S383/0
S459,S367/1,S282/0
S214,S447/1,S495/0
S481,S411/1,S179/0
S407,S327/1,S179/0
S298,S447/1,S477/0
S495,S198/1,S298/0
S467,S198/1,S256/0
S284,S215/1,S282/0
S60,S455/1,S179/0
S417,S91/1,S417/0
S383,S216/1,S214/0
S391,S287/1,S417/0
S55,S199/1,S392/0
S143,S360/1,S284/0
S98,S2/1,S477/1
S418,S48/1,S284/1
S86,S98/1,S284/1
S260,S448/1,S477/1
S14,S86/1,S282/1
S146,S487/1,S179/1
S247,S260/1,S179/1
S431,S487/1,S284/1
S448,S146/1,S392/1
S48,S26/1,S467/1
S177,S431/1,S282/1
S2,S48/1,S60/1
S457,S86/1,S298/1
S26,S487/1,S60/1
S220,S98/1,S392/1
S85,S146/1,S55/1
S487,S2/1,S143/1
S65,S110/0,S195/0
S350,S30/1,S185/1
S434,S154/0,S249/0
S354,S371/0,S127/0
S349,S297/1,S34/1
S15,S251/1,S349/1
S472,S403/1,S427/1
S240,S388/0,S440/0
S115,S343/0,S58/1
S43,S128/0,S356/0
S184,S440/1,S376/0
S270,S132/1,S227/1
S163,S53/1,S323/0
S454,S169/1,S405/1
S167,S141/1,S341/0
S319,S108/1,S294/0
S468,S154/0,S180/1
S249,S412/0,S446/1
S346,S61/0,S386/0
S11,S341/1,S263/0
S294,S363/0,S185/0
S97,S370/0,S373/0
S226,S299/1,S234/0
S124,S130/0,S100/0
S121,S267/1,S297/1
S151,S7/1,S89/0
S370,S472/0,S116/0
S32,S151/0,S11/0
S499,S297/0,S180/0
S229,S386/0,S402/1
S19,S77/1,S421/0
S342,S72/0,S318/0
S20,S203/0,S279/1
S217,S46/1,S393/1
