present_state,next_state_0,next_state_1
S66,S4/0,S4/0
S4,S4/0,S4/0
S16,S4/0,S16/0
S89,S89/0,S16/0
S0,S66/0,S34/1
S117,S16/0,S74/1
S97,S66/0,S34/1
S105,S16/0,S14/1
S74,S34/1,S66/0
S14,S34/1,S4/0
S37,S34/1,S16/0
S34,S74/1,S16/0
S21,S71/1,S44/1
S44,S44/1,S61/1
S61,S71/1,S44/1
S71,S44/1,S61/1
S31,S8/0,S45/0
S80,S5/1,S75/0
S39,S1/1,S32/1
S6,S86/0,S26/1
S81,S116/0,S81/1
S73,S3/0,S30/0
S102,S70/1,S86/0
S64,S104/1,S82/1
S101,S67/0,S111/0
S103,S3/1,S54/1
S93,S106/0,S58/1
S111,S110/0,S92/0
S57,S69/0,S119/0
S32,S20/1,S107/0
S87,S6/1,S46/0
S91,S94/0,S90/1
S112,S88/1,S8/0
S35,S93/1,S106/0
S70,S59/1,S68/1
S25,S119/0,S15/1
S86,S59/0,S42/0
S33,S85/1,S88/1
S119,S93/0,S36/0
S98,S88/0,S67/1
S79,S13/1,S122/0
S122,S50/0,S55/0
S48,S70/1,S56/0
S26,S53/1,S98/0
S62,S32/0,S41/0
S49,S95/0,S121/1
S67,S35/1,S43/1
S99,S115/1,S78/1
S7,S13/1,S56/1
S55,S73/0,S7/1
S84,S27/0,S15/1
S75,S81/0,S11/0
S96,S81/1,S13/0
S30,S77/1,S101/0
S109,S35/0,S88/1
S116,S35/0,S58/0
S36,S77/1,S86/1
S76,S51/1,S26/0
S56,S30/1,S13/1
S77,S32/0,S58/0
S18,S73/1,S31/1
S28,S26/0,S41/0
S120,S110/0,S81/1
S19,S91/1,S48/1
S108,S52/0,S13/1
S3,S78/1,S53/1
S46,S15/0,S15/0
S50,S39/0,S46/1
S82,S33/1,S110/1
S83,S35/0,S92/1
S60,S95/0,S88/0
S52,S3/1,S109/1
S27,S8/0,S29/1
S118,S119/1,S19/0
S20,S113/0,S100/1
S1,S109/1,S95/1
S17,S5/1,S48/1
S11,S115/1,S42/1
S43,S20/1,S94/0
S29,S112/0,S65/0
S54,S65/1,S51/1
S58,S88/0,S40/0
S106,S45/0,S84/0
S59,S62/0,S79/0
S24,S67/1,S15/1
S13,S102/0,S18/1
S41,S5/1,S45/0
S121,S22/0,S1/1
S53,S47/1,S118/0
S92,S50/1,S114/1
S45,S19/0,S121/1
S78,S38/0,S107/1
S5,S80/1,S57/0
S15,S15/0,S101/0
S8,S15/0,S58/1
S110,S55/1,S62/0
S9,S112/1,S51/1
S22,S42/0,S19/1
S63,S50/0,S70/0
S10,S47/0,S60/1
S88,S30/1,S11/0
S90,S93/1,S67/0
S100,S32/0,S24/1
S65,S116/0,S107/0
S114,S114/1,S96/0
S12,S19/1,S22/1
S42,S1/0,S106/1
S85,S115/0,S85/0
S2,S101/0,S27/0
S40,S114/1,S69/0
S51,S33/0,S46/0
S72,S42/0,S24/0
S104,S40/0,S8/1
S68,S72/1,S82/1
S95,S18/1,S6/0
S23,S51/1,S27/0
S38,S15/1,S56/0
S113,S27/0,S3/0
S94,S106/1,S58/1
S115,S45/0,S85/1
S69,S63/0,S42/0
S107,S114/0,S17/0
S47,S30/0,S69/0
