present_state,next_state_0,next_state_1
S8,S2/0,S97/0
S52,S74/0,S149/0
S68,S32/0,S32/0
S26,S141/0,S141/0
S94,S75/0,S32/0
S5,S74/0,S132/0
S45,S44/0,S11/0
S122,S121/0,S82/0
S161,S121/0,S97/0
S73,S139/0,S16/0
S107,S149/0,S85/0
S64,S121/0,S44/0
S119,S132/0,S132/0
S104,S32/0,S97/0
S10,S121/0,S82/0
S65,S11/0,S132/0
S11,S75/0,S47/1
S149,S74/0,S96/1
S32,S132/0,S47/1
S97,S82/0,S89/1
S2,S85/0,S47/1
S16,S97/0,S96/1
S75,S153/0,S125/1
S82,S97/0,S116/1
S121,S82/0,S51/1
S141,S139/0,S99/1
S74,S153/0,S42/1
S85,S2/0,S51/1
S44,S97/0,S49/1
S153,S132/0,S89/1
S139,S121/0,S96/1
S132,S11/0,S125/1
S19,S29/1,S51/0
S0,S29/1,S89/0
S155,S24/1,S116/0
S135,S19/1,S47/0
S3,S0/1,S116/0
S9,S63/1,S49/0
S130,S144/1,S35/0
S144,S130/1,S99/0
S24,S144/1,S47/0
S145,S29/1,S99/0
S136,S9/1,S89/0
S39,S144/1,S38/0
S84,S3/1,S99/0
S129,S3/1,S38/0
S29,S144/1,S49/0
S50,S9/1,S96/0
S108,S24/1,S35/0
S40,S50/1,S47/0
S63,S155/1,S116/0
S27,S63/1,S116/0
S76,S0/1,S51/0
S42,S132/1,S64/1
S96,S132/1,S161/1
S93,S16/1,S52/1
S49,S141/1,S64/1
S38,S153/1,S161/1
S123,S82/1,S10/1
S12,S75/1,S8/1
S25,S153/1,S5/1
S99,S75/1,S64/1
S35,S141/1,S10/1
S47,S153/1,S161/1
S51,S32/1,S94/1
S125,S121/1,S122/1
S89,S97/1,S122/1
S116,S32/1,S94/1
S128,S4/1,S117/0
S21,S127/1,S58/0
S148,S7/1,S90/1
S106,S98/0,S15/1
S115,S15/1,S23/0
S71,S59/1,S138/0
S100,S105/1,S67/0
S17,S98/0,S110/1
S134,S142/1,S156/1
S102,S71/0,S69/1
S56,S71/1,S114/1
S143,S60/0,S127/1
S18,S4/0,S117/1
S15,S46/0,S17/1
S112,S78/0,S83/0
S1,S37/0,S21/1
S72,S14/1,S95/1
S31,S114/0,S156/1
S142,S4/1,S69/0
S88,S157/1,S77/1
S133,S87/0,S147/0
S152,S6/1,S146/0
S14,S158/1,S150/0
S111,S23/0,S91/1
S83,S148/1,S23/0
S54,S81/1,S28/1
S6,S79/1,S79/0
S46,S114/0,S158/1
S101,S109/0,S106/0
S105,S55/1,S57/0
S70,S159/1,S17/1
S81,S36/1,S114/1
S58,S6/0,S54/0
S91,S22/1,S103/1
S87,S134/1,S100/1
S151,S6/1,S154/0
S4,S101/0,S150/0
S57,S17/1,S137/0
S86,S36/1,S61/0
S113,S111/0,S120/1
S92,S156/0,S100/1
S20,S77/0,S61/0
S127,S160/0,S69/1
S156,S115/1,S36/0
S59,S137/1,S22/0
S160,S4/0,S59/0
S114,S127/1,S60/0
S69,S20/0,S21/0
S66,S148/1,S137/0
S147,S28/0,S83/1
S28,S77/1,S131/1
S23,S111/1,S157/0
S146,S133/1,S86/1
S117,S105/1,S105/0
S98,S48/0,S54/0
S109,S90/1,S67/1
S13,S79/0,S98/0
S30,S81/0,S71/1
S95,S88/1,S151/0
S150,S133/0,S66/0
S120,S54/0,S131/0
S110,S106/0,S143/1
S53,S13/1,S102/1
S124,S98/0,S78/0
S159,S67/1,S21/0
S157,S120/1,S1/0
S37,S56/1,S57/0
S60,S131/1,S142/1
S34,S112/1,S55/0
S22,S71/0,S20/1
S118,S62/0,S48/0
S78,S157/0,S30/0
S154,S83/0,S4/0
S80,S59/0,S142/0
S41,S70/1,S43/0
S7,S56/1,S30/1
S43,S17/0,S1/0
S79,S13/0,S46/1
S103,S23/1,S54/1
S158,S53/1,S128/0
S36,S117/1,S46/0
S67,S95/0,S58/0
S131,S126/1,S72/0
S90,S113/0,S110/1
S61,S67/1,S46/0
S138,S41/0,S101/1
S137,S126/1,S46/1
S55,S118/0,S37/0
S140,S103/1,S133/1
S33,S37/0,S137/0
S48,S151/0,S117/1
S77,S70/0,S70/0
S62,S124/0,S137/1
S126,S62/1,S55/1
