present_state,next_state_0,next_state_1
S326,S186/0,S220/0
S218,S593/0,S33/0
S674,S667/0,S439/0
S331,S554/0,S329/0
S374,S24/0,S486/0
S214,S520/0,S422/0
S195,S305/0,S439/0
S568,S584/0,S425/0
S410,S644/0,S222/0
S393,S107/0,S63/0
S34,S542/0,S220/0
S133,S236/0,S261/0
S342,S415/0,S139/0
S647,S337/0,S495/0
S21,S589/0,S2/0
S576,S386/0,S165/0
S588,S28/0,S657/0
S401,S645/0,S657/0
S586,S337/0,S531/0
S420,S107/0,S252/0
S636,S593/0,S316/0
S62,S52/0,S354/0
S620,S521/0,S2/0
S502,S376/0,S472/0
S366,S469/0,S375/0
S639,S662/0,S501/0
S478,S356/0,S239/0
S180,S103/0,S56/0
S390,S345/0,S26/0
S488,S163/0,S239/0
S536,S340/0,S516/0
S51,S597/0,S37/0
S653,S361/0,S310/0
S137,S257/0,S69/0
S473,S194/0,S440/0
S365,S13/0,S472/0
S621,S118/0,S531/0
S615,S431/0,S495/0
S18,S182/0,S637/0
S8,S182/0,S248/0
S10,S494/0,S359/0
S105,S234/0,S628/0
S145,S431/0,S210/0
S573,S494/0,S375/0
S510,S67/0,S490/0
S200,S453/0,S546/0
S442,S589/0,S165/0
S412,S122/0,S440/0
S344,S610/0,S69/0
S43,S191/0,S439/0
S587,S168/0,S490/0
S171,S660/0,S71/0
S463,S453/0,S460/0
S95,S352/0,S248/0
S208,S471/0,S375/0
S89,S660/0,S263/0
S0,S489/0,S216/0
S493,S679/0,S136/0
S153,S361/0,S440/0
S146,S352/0,S283/0
S447,S24/0,S239/0
S377,S471/0,S359/0
S338,S593/0,S220/0
S407,S277/0,S585/0
S80,S646/0,S116/0
S314,S638/0,S215/0
S73,S644/0,S553/0
S65,S683/0,S280/0
S4,S264/0,S503/0
S138,S492/0,S203/0
S507,S186/0,S215/0
S512,S669/0,S546/0
S201,S686/0,S329/0
S322,S142/0,S362/0
S363,S601/0,S154/0
S446,S456/0,S26/0
S567,S345/0,S54/0
S540,S453/0,S617/0
S384,S352/0,S263/0
S358,S113/0,S253/0
S198,S612/0,S585/0
S482,S414/0,S68/0
S109,S321/0,S501/0
S556,S601/0,S360/0
S284,S178/0,S183/0
S11,S421/0,S139/0
S381,S519/0,S394/0
S438,S9/0,S422/0
S578,S24/0,S436/0
S140,S182/0,S25/0
S443,S414/0,S60/0
S259,S421/0,S460/0
S336,S30/0,S136/0
S16,S257/0,S495/0
S437,S163/0,S472/0
S678,S236/0,S263/0
S291,S194/0,S215/0
S235,S399/0,S535/0
S288,S312/0,S368/0
S423,S380/0,S394/0
S36,S115/0,S154/0
S570,S20/0,S671/0
S302,S24/0,S436/0
S508,S340/0,S498/0
S101,S644/0,S495/0
S635,S399/0,S343/0
S622,S122/0,S477/0
S590,S470/0,S580/0
S126,S178/0,S671/0
S15,S125/0,S522/0
S468,S644/0,S165/0
S173,S686/0,S362/0
S551,S667/0,S37/0
S104,S610/0,S441/0
S543,S471/0,S503/0
S364,S20/0,S671/0
S527,S589/0,S253/0
S335,S334/0,S477/0
S371,S645/0,S203/0
S242,S610/0,S3/0
S409,S361/0,S506/0
S333,S426/0,S248/0
S532,S654/0,S14/0
S577,S152/0,S241/0
S476,S519/0,S477/0
S64,S554/0,S165/0
S287,S504/0,S394/0
S282,S223/0,S199/0
S295,S658/0,S657/0
S317,S307/0,S688/0
S230,S274/0,S534/0
S227,S28/0,S562/0
S130,S114/0,S522/0
S665,S575/0,S60/0
S406,S340/0,S116/0
S117,S234/0,S25/0
S6,S24/0,S460/0
S224,S397/0,S499/0
S605,S431/0,S329/0
S403,S107/0,S368/0
S232,S634/0,S248/0
S435,S414/0,S222/0
S160,S93/0,S436/0
S372,S500/0,S359/0
S608,S505/0,S450/0
S272,S352/0,S534/0
S297,S163/0,S535/0
S349,S658/0,S183/0
S464,S646/0,S25/0
S402,S155/0,S441/0
S550,S431/0,S248/0
S233,S574/0,S241/0
S169,S547/0,S68/0
S618,S519/0,S263/0
S595,S483/0,S450/0
S497,S305/0,S452/0
S619,S554/0,S329/0
S623,S494/0,S535/0
S561,S411/0,S643/0
S1,S554/0,S671/0
S545,S304/0,S280/0
S172,S59/0,S2/0
S518,S612/0,S495/0
S396,S236/0,S585/0
S555,S376/0,S422/0
S124,S39/0,S33/0
S649,S39/0,S503/0
S17,S23/0,S37/0
S273,S155/0,S316/0
S672,S470/0,S553/0
S594,S654/0,S37/0
S50,S207/0,S477/0
S76,S491/0,S116/0
S557,S39/0,S535/0
S164,S456/0,S506/0
S474,S415/0,S183/0
S123,S417/0,S671/0
S231,S340/0,S436/0
S120,S411/0,S54/0
S185,S88/0,S283/0
S190,S323/0,S499/0
S144,S417/0,S452/0
S427,S264/0,S216/0
S461,S321/0,S429/0
S106,S597/0,S425/0
S565,S504/0,S628/0
S41,S274/0,S299/0
S670,S88/0,S71/0
S484,S161/0,S637/0
S294,S303/0,S183/0
S458,S494/0,S14/0
S640,S667/0,S422/1
S632,S500/0,S56/1
S582,S24/0,S37/1
S579,S610/0,S354/1
S433,S386/0,S516/1
S664,S492/0,S436/1
S281,S207/0,S37/1
S249,S638/0,S450/1
S642,S500/0,S585/1
S129,S264/0,S154/1
S285,S667/0,S329/1
S449,S415/0,S299/1
S481,S28/0,S359/1
S181,S67/0,S116/1
S392,S386/0,S360/1
S251,S361/0,S283/1
S22,S491/0,S220/1
S110,S264/0,S657/1
S659,S492/0,S25/1
S347,S356/0,S174/1
S591,S186/0,S215/1
S271,S574/0,S477/1
S90,S186/0,S460/1
S378,S662/0,S54/1
S279,S494/0,S165/1
S212,S525/0,S617/1
S92,S39/0,S562/1
S509,S380/0,S253/1
S296,S584/0,S441/1
S581,S418/0,S452/1
S83,S489/0,S394/1
S225,S470/0,S267/1
S424,S667/0,S688/1
S382,S264/0,S643/1
S151,S318/0,S263/1
S112,S93/0,S33/1
S616,S673/0,S215/1
S149,S547/0,S183/1
S624,S142/0,S394/1
S82,S28/0,S657/1
S31,S492/0,S460/1
S111,S28/0,S139/1
S119,S319/0,S359/1
S32,S122/0,S343/1
S533,S669/0,S506/1
S513,S194/0,S477/1
S127,S679/0,S222/1
S325,S487/0,S156/1
S451,S456/0,S354/1
S132,S356/0,S354/1
S38,S646/0,S26/1
S596,S292/0,S617/1
S539,S115/0,S359/1
S395,S275/0,S63/1
S27,S638/0,S628/1
S61,S161/0,S354/1
S428,S182/0,S3/1
S676,S352/0,S441/1
S416,S610/0,S472/1
S675,S500/0,S452/1
S84,S662/0,S394/1
S432,S417/0,S628/1
S633,S492/0,S33/1
S400,S597/0,S165/1
S228,S161/0,S33/1
S370,S20/0,S241/1
S517,S323/0,S183/1
S108,S107/0,S413/1
S445,S411/0,S452/1
S276,S660/0,S69/1
S602,S334/0,S253/1
S537,S411/0,S534/1
S121,S380/0,S486/1
S564,S385/0,S637/1
S668,S479/0,S628/1
S306,S275/0,S546/1
S448,S247/0,S440/1
S369,S305/0,S165/1
S629,S426/0,S506/1
S196,S453/0,S354/1
S677,S39/0,S248/1
S97,S487/0,S657/1
S308,S554/0,S154/1
S177,S376/0,S657/1
S457,S178/0,S688/1
S613,S483/0,S534/1
S606,S554/0,S310/1
S652,S30/0,S534/1
S245,S9/0,S116/1
S398,S334/0,S222/1
S148,S45/0,S175/1
S219,S361/0,S450/1
S206,S638/0,S553/1
S167,S152/0,S413/1
S614,S599/0,S37/1
S339,S505/0,S136/1
S238,S520/0,S42/1
S162,S318/0,S450/1
S300,S525/0,S452/1
S680,S519/0,S562/1
S549,S662/0,S283/1
S641,S163/0,S42/1
S237,S593/0,S26/1
S226,S20/0,S362/1
S656,S67/0,S343/1
S651,S418/0,S452/1
S684,S143/0,S25/1
S455,S386/0,S69/1
S290,S528/0,S280/1
S583,S155/0,S637/1
S320,S122/0,S671/1
S607,S361/0,S425/1
S211,S494/0,S354/1
S346,S319/0,S3/1
S66,S277/0,S503/1
S268,S431/0,S362/1
S246,S20/0,S25/1
S75,S399/0,S183/1
S465,S487/0,S422/1
S511,S679/0,S216/1
S592,S601/0,S56/1
S558,S397/0,S222/1
S141,S9/0,S375/1
S94,S328/0,S283/1
S544,S380/0,S283/1
S159,S85/0,S33/1
S193,S207/0,S450/1
S648,S627/0,S389/1
S663,S143/0,S210/1
S530,S304/0,S241/1
S552,S612/0,S136/1
S229,S414/0,S472/1
S405,S247/0,S165/1
S266,S529/0,S362/1
S444,S303/0,S37/1
S646,S4/1,S320/0
S397,S89/1,S119/0
S47,S493/1,S398/0
S264,S15/1,S212/0
S155,S647/1,S308/0
S593,S336/1,S196/0
S236,S410/1,S558/0
S142,S65/1,S308/0
S485,S635/1,S92/0
S601,S577/1,S378/0
S542,S647/1,S596/0
S563,S565/1,S82/0
S489,S443/1,S181/0
S163,S232/1,S196/0
S186,S294/1,S75/0
S20,S608/1,S416/0
S118,S364/1,S656/0
S547,S18/1,S395/0
S415,S0/1,S266/0
S28,S314/1,S27/0
S67,S678/1,S676/0
S48,S412/1,S159/0
S152,S326/1,S148/0
S574,S623/1,S83/0
S340,S73/1,S457/0
S669,S508/1,S279/0
S492,S160/1,S219/0
S584,S488/1,S378/0
S303,S227/1,S181/0
S504,S649/1,S677/0
S334,S144/1,S225/0
S683,S1/1,S614/0
S247,S565/1,S38/0
S380,S123/1,S583/0
S107,S636/1,S285/0
S85,S532/1,S583/0
S679,S567/1,S61/0
S23,S578/1,S428/0
S589,S672/1,S465/0
S575,S146/1,S455/0
S103,S302/1,S228/0
S491,S447/1,S382/0
S312,S106/1,S677/0
S337,S410/1,S675/0
S223,S76/1,S656/0
S356,S447/1,S581/0
S39,S458/1,S465/0
S634,S555/1,S61/0
