present_state,next_state_0,next_state_1
S1380,S1222/0,S892/0
S1456,S355/0,S342/1
S742,S1416/1,S426/1
S632,S1172/0,S370/0
S1597,S1736/0,S1508/1
S1590,S498/1,S1793/1
S1329,S459/0,S1340/1
S1670,S326/1,S1798/0
S906,S178/0,S1703/1
S1137,S939/0,S106/0
S45,S548/0,S795/0
S781,S990/0,S1135/0
S846,S1441/0,S290/0
S711,S1293/1,S467/0
S1789,S987/0,S1742/1
S78,S401/1,S959/0
S378,S54/1,S261/1
S1057,S312/0,S1213/1
S68,S16/1,S133/1
S127,S868/0,S595/1
S1657,S1607/1,S1643/0
S1096,S282/1,S1614/0
S265,S1303/1,S1353/1
S1328,S699/0,S1307/0
S1453,S32/1,S840/0
S1642,S1258/0,S191/0
S852,S1769/0,S1148/1
S1457,S1664/0,S127/1
S1573,S1277/0,S892/1
S1176,S544/1,S836/0
S215,S1333/1,S709/0
S1179,S498/1,S386/1
S272,S1556/0,S880/1
S951,S471/1,S791/1
S467,S869/0,S308/0
S630,S869/0,S882/0
S406,S1283/1,S1622/0
S1097,S1219/1,S50/1
S566,S350/1,S1091/1
S375,S589/1,S667/0
S338,S1244/0,S683/1
S522,S733/0,S1282/1
S95,S768/0,S1572/1
S667,S890/1,S1775/1
S75,S958/0,S307/0
S213,S585/1,S1687/0
S9,S384/1,S128/1
S268,S75/0,S1010/0
S1745,S499/0,S1181/0
S382,S764/1,S1031/0
S178,S1370/1,S159/0
S808,S1220/0,S24/1
S329,S769/1,S54/1
S1632,S331/0,S1084/1
S1627,S714/0,S1211/0
S1295,S1771/0,S1424/1
S208,S890/1,S117/0
S1770,S1639/1,S948/0
S795,S1432/1,S818/1
S447,S1290/1,S1452/1
S33,S398/1,S992/1
S17,S1731/0,S1746/1
S1154,S589/0,S179/0
S629,S75/1,S715/0
S518,S1607/0,S1318/0
S1079,S50/1,S579/0
S1809,S46/0,S1789/1
S614,S1662/1,S967/0
S1032,S609/1,S659/1
S836,S150/1,S1506/1
S1191,S98/1,S1403/0
S1343,S128/1,S1174/0
S1041,S1588/1,S1637/0
S1646,S1459/0,S405/1
S1698,S1439/1,S336/1
S1171,S892/0,S1209/1
S958,S519/0,S787/0
S1399,S1723/1,S1190/1
S1615,S806/1,S1605/1
S999,S1607/1,S1697/0
S70,S671/0,S1573/0
S1375,S1277/0,S477/1
S769,S1412/0,S1731/0
S1289,S408/1,S807/1
S864,S697/0,S1742/1
S609,S336/0,S1215/0
S1213,S1264/0,S1630/1
S1439,S483/0,S322/0
S1666,S1189/1,S1339/0
S922,S991/0,S1533/0
S1109,S381/0,S821/1
S616,S195/1,S248/1
S1553,S261/1,S601/0
S833,S1385/1,S5/1
S207,S1217/1,S462/0
S1493,S1577/1,S340/1
S749,S1447/1,S1446/0
S393,S297/0,S955/1
S569,S1682/1,S628/0
S1802,S471/1,S28/0
S954,S1775/1,S769/1
S114,S883/0,S280/1
S1392,S1462/1,S671/1
S217,S1811/1,S1692/0
S1103,S926/1,S424/0
S1145,S684/1,S1194/0
S1212,S740/1,S143/1
S1672,S395/0,S1158/1
S1120,S441/0,S1346/1
S37,S1157/0,S175/0
S1508,S812/0,S854/1
S297,S301/1,S137/0
S404,S1399/0,S1159/1
S1800,S938/0,S187/0
S597,S883/0,S1325/1
S534,S1687/0,S102/0
S293,S462/0,S162/1
S184,S260/0,S238/1
S728,S644/1,S1392/0
S1045,S634/0,S514/0
S1021,S743/0,S1753/1
S1436,S751/0,S1637/0
S498,S452/0,S162/1
S451,S12/1,S393/0
