present_state,next_state_0,next_state_1
S281,S192/1,S163/0
S449,S220/1,S308/1
S66,S523/1,S168/1
S106,S94/0,S128/0
S0,S306/1,S121/1
S353,S390/1,S184/0
S285,S144/0,S312/1
S493,S312/0,S264/0
S188,S417/1,S524/1
S122,S102/1,S401/1
S261,S329/0,S497/0
S286,S50/1,S236/0
S25,S110/1,S169/0
S293,S432/1,S459/0
S339,S11/0,S128/1
S513,S446/0,S73/0
S204,S467/0,S201/1
S65,S211/0,S421/1
S171,S97/1,S423/1
S390,S150/0,S233/0
S233,S429/1,S229/1
S398,S111/0,S5/0
S393,S235/1,S161/1
S30,S168/1,S164/0
S148,S312/0,S233/0
S260,S427/0,S522/0
S330,S465/1,S265/1
S182,S187/1,S251/1
S202,S436/0,S252/1
S113,S176/0,S195/1
S193,S262/0,S320/1
S23,S440/1,S126/0
S169,S172/0,S451/1
S33,S312/1,S61/1
S399,S481/1,S340/1
S70,S396/1,S39/0
S501,S144/1,S134/0
S149,S334/0,S408/0
S127,S312/0,S272/0
S170,S107/1,S208/0
S254,S243/0,S13/0
S369,S512/0,S421/0
S523,S320/1,S148/1
S194,S78/0,S320/0
S350,S168/1,S349/0
S475,S244/1,S237/0
S109,S224/1,S463/0
S150,S272/1,S132/1
S223,S289/1,S120/1
S218,S47/0,S503/1
S176,S18/0,S451/0
S358,S329/0,S50/1
S368,S312/0,S128/0
S26,S97/0,S207/0
S265,S465/0,S429/0
S357,S194/0,S171/1
S473,S10/1,S309/0
S472,S187/1,S438/1
S503,S212/1,S386/1
S91,S445/0,S330/0
S481,S398/1,S39/0
S274,S389/0,S268/1
S82,S32/0,S375/0
S347,S264/1,S61/1
S440,S156/0,S380/0
S386,S135/1,S89/0
S2,S144/1,S163/0
S48,S283/1,S9/0
S27,S303/0,S453/1
S521,S419/0,S523/0
S12,S47/0,S145/1
S344,S314/0,S94/0
S366,S98/1,S360/0
S397,S147/0,S3/0
S180,S399/1,S500/0
S343,S398/0,S273/1
S45,S187/1,S383/0
S209,S348/0,S22/1
S230,S506/1,S4/1
S139,S15/0,S39/0
S99,S236/1,S220/1
S327,S186/0,S445/0
S404,S436/1,S491/0
S348,S380/0,S312/0
S165,S70/1,S135/0
S214,S255/1,S157/0
S465,S312/1,S470/1
S445,S300/1,S424/1
S205,S225/1,S444/0
S135,S6/1,S425/1
S220,S298/0,S20/0
S461,S97/0,S92/0
S423,S312/0,S394/0
S337,S26/0,S300/1
S85,S342/0,S319/1
S212,S324/0,S115/0
S249,S218/0,S219/0
S266,S40/1,S64/0
S387,S169/1,S401/1
S287,S440/1,S491/0
S273,S201/1,S115/1
S289,S394/1,S461/1
S318,S194/1,S126/0
S206,S512/1,S31/1
S134,S91/0,S233/1
S406,S36/1,S467/0
S400,S148/1,S434/0
S489,S91/1,S462/0
S515,S66/0,S228/0
S140,S330/0,S33/0
S363,S210/0,S519/1
S160,S155/0,S162/1
S372,S419/0,S330/0
S219,S198/0,S245/1
S257,S416/1,S96/0
S255,S22/0,S171/0
S49,S118/1,S462/0
S517,S150/0,S445/0
S438,S399/1,S105/0
S201,S198/0,S219/1
S459,S371/0,S479/0
S380,S460/1,S283/1
S410,S3/0,S451/0
S115,S524/0,S305/1
S308,S388/1,S149/1
S168,S380/0,S138/0
S145,S180/1,S65/1
S97,S419/1,S493/1
S61,S22/0,S117/0
S483,S300/1,S91/1
