present_state,next_state_0,next_state_1
S31,S8/1,S12/1
S20,S23/1,S10/1
S15,S11/1,S16/1
S0,S18/0,S6/1
S4,S16/1,S20/0
S9,S29/1,S20/0
S23,S16/1,S17/0
S21,S14/1,S31/0
S24,S11/1,S14/1
S14,S27/0,S26/0
S16,S0/0,S2/0
S27,S27/0,S23/1
S25,S1/1,S16/1
S29,S2/0,S19/0
S18,S19/0,S6/1
S7,S27/0,S27/0
S3,S6/1,S29/1
S2,S0/0,S8/1
S32,S9/1,S7/1
S30,S8/1,S29/1
S6,S10/1,S20/0
S8,S29/1,S30/0
S1,S10/1,S30/0
S28,S18/0,S18/0
S33,S11/1,S12/1
S19,S0/0,S23/1
S17,S8/1,S12/1
S22,S22/1,S22/0
S11,S12/1,S30/0
S26,S26/0,S1/1
S12,S27/0,S0/0
S13,S9/1,S16/1
S10,S26/0,S2/0
S5,S4/1,S10/1
