present_state,next_state_0,next_state_1
S1470,S748/1,S1113/1
S1308,S1070/0,S1513/0
S69,S1524/1,S561/0
S1480,S404/1,S1030/1
S1343,S660/1,S443/1
S1091,S1089/1,S1429/0
S590,S21/1,S1348/0
S1375,S960/0,S1686/0
S1396,S923/1,S84/1
S1479,S1387/0,S992/1
S790,S1647/0,S724/1
S1132,S1389/1,S1734/0
S376,S1300/1,S798/1
S1590,S243/0,S8/0
S1110,S1756/0,S717/1
S13,S377/1,S1154/0
S1571,S1240/0,S1354/1
S411,S408/1,S1653/1
S1189,S532/0,S611/1
S769,S997/1,S1014/1
S271,S245/0,S1299/1
S1014,S1014/1,S643/0
S823,S653/1,S1205/0
S23,S137/0,S1226/0
S984,S1009/1,S912/0
S1368,S81/1,S977/1
S1336,S1703/0,S1697/0
S647,S670/0,S941/1
S893,S1699/1,S1644/0
S1369,S303/0,S516/0
S840,S1440/0,S1314/1
S1635,S164/0,S1333/0
S1693,S826/1,S387/1
S1418,S986/0,S509/1
S1504,S838/1,S1530/0
S1502,S1139/1,S929/0
S370,S1463/1,S1680/0
S92,S297/0,S796/0
S1134,S1494/1,S1140/1
S327,S1210/1,S715/1
S1057,S568/0,S1116/1
S1613,S1658/0,S914/0
S419,S64/1,S624/0
S167,S1595/0,S510/1
S445,S1065/1,S1029/1
S1086,S1483/1,S585/0
S600,S1610/0,S1686/0
S553,S1472/0,S316/1
S276,S583/1,S487/1
S793,S818/0,S1657/1
S1568,S1343/0,S14/1
S1118,S1189/1,S612/0
S1048,S1324/1,S319/0
S332,S1383/1,S879/1
S1195,S349/0,S28/1
S323,S77/0,S833/1
S1268,S698/0,S357/1
S88,S1604/0,S186/1
S546,S1720/1,S348/1
S21,S943/0,S82/1
S925,S608/1,S354/0
S1033,S543/1,S1762/1
S24,S966/1,S731/1
S947,S1235/1,S715/0
S79,S1044/0,S680/1
S677,S670/0,S1246/1
S671,S301/1,S1290/1
S33,S986/0,S883/0
S1641,S1109/0,S1082/1
S770,S1084/0,S795/1
S596,S314/1,S1413/0
S1294,S574/0,S183/0
S9,S1511/1,S674/0
S684,S1478/0,S491/1
S1565,S1169/0,S1531/1
S505,S263/0,S129/0
S761,S538/1,S1534/0
S91,S352/1,S1184/0
S1303,S803/0,S391/0
S1111,S339/0,S1032/0
S1217,S265/0,S239/1
S529,S355/0,S956/1
S1159,S333/0,S1445/0
S1718,S167/1,S736/1
S622,S1711/0,S407/1
S1188,S13/1,S1549/0
S1358,S230/0,S1492/1
S253,S447/0,S530/1
S469,S1448/1,S555/1
S1281,S1416/0,S1598/1
S1663,S674/1,S1365/0
S1547,S730/0,S625/1
S228,S950/0,S1754/0
S1618,S1624/0,S777/0
S1319,S1612/0,S1483/1
S824,S1487/1,S1261/0
S1696,S800/1,S693/0
S1130,S624/1,S1165/0
S7,S1105/0,S7/0
S1306,S1237/0,S896/0
S1266,S1305/1,S1690/1
S1505,S609/0,S1002/0
S692,S1499/0,S1052/1
S81,S145/1,S1020/0
S106,S782/1,S1752/1
S19,S339/1,S1531/0
S39,S1580/0,S1122/0
S736,S1177/0,S1589/1
S1353,S1169/0,S915/0
S1500,S1724/1,S107/0
S1348,S615/1,S730/1
S1550,S1019/1,S823/1
S1430,S210/0,S670/0
S1187,S986/0,S1416/0
S1581,S327/1,S777/0
S723,S835/0,S1208/0
S282,S300/1,S128/0
S634,S1256/0,S872/1
S765,S1669/0,S472/1
S1305,S1266/1,S120/1
S539,S1603/1,S916/0
S748,S455/1,S604/0
S1440,S1185/0,S197/1
S1242,S580/0,S1258/0
S883,S18/0,S949/1
S967,S896/0,S1754/0
S1297,S36/1,S1312/0
S599,S742/0,S656/1
S128,S706/0,S1256/1
S986,S263/0,S1114/1
S875,S1092/0,S572/0
S1332,S364/0,S693/1
S1261,S1341/0,S1514/1
S990,S1535/1,S335/1
S1241,S1539/0,S1160/0
S1082,S793/0,S575/0
S950,S1126/0,S1136/1
S202,S413/1,S54/0
S1142,S520/1,S996/1
S76,S1427/1,S585/0
S16,S259/0,S1118/0
S1709,S1352/1,S1561/1
S1330,S1169/1,S260/0
S757,S668/0,S1410/0
S573,S1164/1,S427/1
S877,S226/1,S1196/0
S200,S920/1,S1700/0
S1192,S1198/0,S1199/1
S1171,S1548/1,S1385/1
S1725,S215/1,S439/1
S297,S1269/0,S1693/0
S825,S146/0,S1448/0
S717,S167/0,S695/0
S1587,S906/0,S1218/0
S1687,S859/1,S1462/0
S1716,S395/0,S275/0
S1288,S1216/0,S684/1
S1271,S1727/1,S73/1
S1047,S227/0,S1260/1
S172,S1072/1,S469/0
S248,S106/0,S1092/1
S119,S972/0,S945/1
S922,S1186/1,S1154/1
S583,S1143/1,S714/1
S1232,S1238/0,S1742/0
S386,S1540/0,S406/1
S1578,S839/0,S894/1
S854,S1198/1,S685/0
S859,S747/0,S249/1
S1637,S605/0,S1527/0
S339,S343/0,S419/0
S363,S1281/0,S77/0
S1428,S1390/0,S1666/0
S435,S1334/0,S490/1
S1053,S1456/0,S1273/0
S1508,S861/0,S770/0
S917,S360/0,S901/1
S641,S1052/0,S311/0
S540,S829/0,S1056/1
S1324,S337/1,S1098/0
S1354,S907/1,S122/1
S1730,S845/0,S641/1
S1378,S899/1,S1297/1
S779,S399/0,S901/0
S1168,S418/1,S532/1
S1442,S331/0,S796/1
S1629,S1136/1,S161/1
S892,S625/1,S809/0
S157,S1199/1,S196/0
S360,S170/1,S1361/0
S443,S875/1,S925/1
S71,S367/0,S190/0
S492,S685/0,S1653/1
S2,S1134/0,S1631/1
S269,S1699/1,S280/0
S1398,S1593/1,S1451/1
S1422,S934/1,S1/1
S173,S1707/1,S886/0
S1099,S715/1,S1066/1
S1023,S1025/1,S1098/1
S1145,S91/0,S938/0
S61,S523/1,S943/1
S1631,S213/0,S283/1
S234,S30/1,S1665/1
S649,S1046/0,S1200/1
S942,S529/0,S232/0
S393,S1263/1,S1709/0
S923,S735/1,S303/1
S187,S957/1,S126/0
S1465,S227/0,S403/1
S1382,S279/0,S188/0
S1503,S562/0,S197/1
S716,S414/1,S464/0
S96,S776/1,S515/0
S1002,S1001/1,S434/0
S867,S326/1,S136/1
S985,S466/0,S776/1
S249,S453/1,S746/1
S719,S377/0,S1317/0
S304,S484/0,S730/1
S487,S1540/0,S1335/1
S680,S1008/0,S763/0
S1574,S1051/1,S541/1
S1339,S1316/1,S958/0
S725,S590/1,S686/0
S760,S1347/0,S451/1
S630,S1428/1,S1256/0
S1414,S640/1,S337/0
S1124,S1371/1,S233/1
S830,S1236/1,S460/0
S992,S612/1,S226/0
S1450,S972/0,S129/0
S389,S117/0,S1129/0
S1651,S1596/0,S122/0
S415,S959/1,S1126/0
S907,S292/0,S354/0
S1284,S270/1,S32/0
S960,S1047/0,S1114/1
S1499,S1542/0,S940/1
S1667,S1028/0,S1266/1
S543,S1070/1,S1085/1
S453,S751/1,S1137/1
S931,S98/0,S657/1
S521,S479/1,S299/1
S806,S1126/0,S1137/0
S1610,S1592/0,S1097/1
S1133,S1206/0,S572/1
S999,S851/0,S1355/1
S387,S751/0,S1178/1
S1032,S588/1,S1421/1
S1690,S288/1,S1512/0
S356,S220/0,S453/0
S1475,S792/0,S231/1
S1273,S374/0,S1508/0
S392,S122/0,S1471/0
S811,S422/0,S1686/0
S1249,S926/1,S465/0
S118,S1138/0,S1284/1
S290,S992/1,S4/0
S974,S1522/0,S1084/1
S1407,S99/1,S1576/1
S281,S1073/1,S1435/0
S657,S1109/1,S1606/0
S1248,S1700/0,S70/1
S1120,S533/0,S427/0
S191,S304/1,S1495/0
S1489,S1150/1,S661/0
S1429,S810/1,S1690/0
S82,S1636/1,S1341/0
S768,S415/1,S789/1
S1758,S1535/1,S109/1
S1478,S1730/1,S1505/0
S267,S1686/0,S323/0
S80,S1233/0,S151/0
S654,S681/1,S939/1
S511,S49/1,S1120/0
S459,S716/0,S387/1
S1001,S386/1,S334/0
S1318,S407/0,S238/1
S3,S1099/1,S181/1
S1644,S1414/1,S1265/0
S1386,S53/0,S1201/0
S1658,S395/1,S822/0
S871,S1287/0,S1400/1
S90,S1411/1,S1406/0
S75,S651/0,S398/0
S476,S1144/0,S948/0
S1604,S274/1,S1593/1
S375,S807/1,S162/1
S611,S1470/1,S238/0
S427,S256/1,S1716/0
S57,S882/0,S438/0
S1490,S759/0,S1215/0
S890,S1328/0,S451/1
S103,S109/1,S905/0
S70,S1250/1,S580/1
S1175,S341/1,S1085/1
S655,S451/1,S1083/0
S632,S1179/0,S896/0
S1756,S552/0,S258/0
S656,S23/1,S803/0
S975,S1649/0,S1565/1
S168,S1124/1,S775/1
S781,S1454/1,S332/0
S814,S1152/0,S812/0
S1589,S1747/1,S596/0
S1627,S894/1,S464/0
S211,S1759/0,S1072/1
S1282,S623/1,S885/1
S1393,S1325/0,S119/0
S767,S54/1,S1695/0
S309,S711/0,S32/0
S225,S299/0,S265/1
S1049,S167/0,S235/1
S704,S561/1,S41/1
S1329,S1510/1,S1192/0
S272,S1573/0,S891/1
S673,S1720/0,S23/1
S298,S1551/1,S1172/1
S1011,S248/0,S996/0
S50,S1761/1,S1660/0
S378,S289/0,S294/0
S429,S1576/0,S706/0
S135,S1472/0,S631/1
S561,S1482/0,S1537/1
S1207,S364/0,S1579/1
S911,S117/1,S1267/0
S141,S1338/1,S1209/0
S1221,S81/1,S801/1
S55,S994/1,S1084/0
S77,S1650/0,S175/1
S447,S1313/0,S396/1
S580,S1406/0,S900/1
S405,S168/0,S430/1
S1258,S722/0,S53/0
S1599,S1234/0,S1622/1
S955,S725/1,S891/0
S227,S1323/0,S1574/1
S278,S1640/1,S364/0
S247,S1725/0,S554/0
S230,S1209/0,S1050/0
S313,S1027/1,S1530/0
S828,S1581/0,S1526/0
S1326,S750/0,S573/1
S1345,S326/1,S1324/1
S715,S68/0,S84/1
S460,S834/0,S615/0
S1606,S757/1,S222/0
S425,S996/1,S947/1
S1680,S493/0,S1290/0
S1290,S533/1,S1657/0
S1567,S127/0,S467/0
S98,S1036/1,S899/1
S807,S898/0,S842/0
S1381,S105/0,S1037/0
S1640,S32/0,S807/0
S10,S468/1,S1002/1
S72,S1744/1,S1674/1
S1544,S1480/1,S1121/1
S1593,S28/0,S1580/0
S1235,S1432/0,S1243/0
S1018,S1171/0,S200/1
S895,S1429/1,S514/0
S645,S804/0,S399/1
S958,S1595/0,S254/1
S1701,S1519/1,S1179/0
S1509,S130/1,S116/0
S123,S713/0,S880/0
S451,S529/0,S573/1
S146,S488/0,S577/1
S402,S1168/1,S1194/1
S1494,S1165/1,S582/1
S1463,S1573/1,S937/1
S626,S1579/0,S1673/0
S1226,S1269/1,S378/0
S1302,S669/0,S419/0
S117,S968/0,S1477/0
S1277,S933/1,S452/1
S1453,S789/1,S1756/1
S344,S1367/1,S1480/0
S1250,S306/0,S1727/1
S927,S1668/1,S541/1
S1527,S236/0,S692/0
S1529,S1352/1,S987/0
S636,S411/0,S320/0
S520,S632/0,S97/0
S1746,S382/0,S979/1
S687,S985/1,S1468/0
S930,S1621/0,S1483/0
S1592,S263/0,S1535/1
S625,S1264/1,S1038/1
S1563,S1301/1,S620/1
S107,S1544/0,S619/0
S112,S570/1,S707/0
S4,S864/0,S132/0
S574,S1500/1,S489/0
S756,S1468/0,S938/0
S1080,S462/1,S1015/0
S85,S1427/0,S48/0
S1534,S816/0,S1757/0
S861,S579/1,S1176/1
S1734,S1034/0,S296/0
S873,S729/0,S941/1
S1225,S1587/0,S909/1
S782,S51/1,S1042/1
S310,S979/1,S767/1
S161,S976/1,S499/1
S1580,S1360/0,S162/1
S289,S732/1,S240/0
S785,S1000/1,S366/0
S457,S1130/1,S142/0
S1530,S1201/1,S297/0
S1172,S172/0,S1482/0
S292,S968/1,S1127/1
S1683,S355/0,S1759/1
S428,S150/0,S358/0
S1015,S1456/1,S362/1
S1482,S1235/1,S614/0
S1209,S996/1,S1390/1
S1141,S126/1,S1617/1
S1289,S107/1,S1146/0
S226,S1457/0,S80/1
S305,S568/0,S1409/1
S738,S454/1,S1120/0
S1218,S786/0,S56/1
S1190,S179/1,S1657/0
S1720,S1408/1,S800/1
S763,S832/0,S31/1
S678,S248/0,S513/1
S379,S815/0,S935/1
S755,S1481/1,S0/1
S1742,S1347/0,S1084/1
