present_state,next_state_0,next_state_1
S74,S136/1,S54/0
S12,S143/1,S123/0
S236,S223/0,S121/0
S32,S170/0,S64/0
S25,S224/0,S114/1
S204,S195/1,S18/0
S142,S116/0,S126/0
S178,S190/1,S160/1
S238,S122/1,S73/1
S114,S156/1,S187/1
S58,S83/1,S98/0
S197,S131/1,S182/1
S177,S85/0,S33/1
S183,S83/1,S87/0
S104,S34/1,S120/0
S239,S194/0,S72/1
S21,S142/0,S103/1
S93,S221/0,S28/0
S23,S12/0,S107/1
S146,S53/0,S146/0
S48,S23/0,S22/0
S91,S219/1,S194/1
S198,S18/1,S80/0
S59,S58/1,S68/1
S49,S70/1,S226/1
S167,S121/1,S227/1
S149,S107/0,S134/0
S216,S38/0,S28/0
S107,S84/0,S206/1
S42,S2/0,S103/1
S54,S22/1,S152/1
S3,S48/1,S25/1
S195,S108/1,S3/1
S203,S39/0,S104/1
S136,S96/0,S228/0
S94,S121/1,S226/1
S105,S52/1,S57/0
S103,S106/1,S125/1
S237,S104/1,S58/0
S111,S49/1,S105/0
S209,S229/0,S237/0
S100,S227/0,S49/1
S89,S125/0,S160/1
S128,S139/1,S105/0
S120,S31/0,S98/0
S7,S205/0,S129/0
S28,S34/0,S69/1
S84,S65/1,S187/1
S164,S143/0,S209/1
S90,S199/1,S102/0
S129,S148/0,S225/1
S152,S160/0,S119/1
S40,S64/0,S125/0
S50,S40/0,S211/1
S64,S102/1,S98/1
S140,S165/1,S13/0
S193,S162/0,S67/1
S62,S139/1,S128/0
S56,S217/1,S99/1
S151,S234/0,S58/0
S17,S176/1,S227/1
S33,S12/0,S156/0
S211,S196/0,S41/1
S126,S233/0,S95/1
S224,S193/1,S15/1
S201,S130/0,S138/1
S11,S85/1,S177/1
S231,S209/1,S107/0
S98,S16/0,S155/0
S99,S124/0,S17/1
S108,S0/1,S144/0
S180,S102/1,S108/1
S200,S54/0,S20/0
S112,S85/1,S190/1
S214,S159/1,S124/1
S127,S70/1,S100/1
S24,S88/0,S120/1
S88,S191/1,S97/1
S234,S234/0,S21/1
S26,S209/0,S190/0
S137,S100/0,S8/1
S53,S222/1,S182/1
S144,S169/0,S205/0
S117,S43/0,S236/0
S66,S197/1,S61/0
S230,S44/0,S98/0
S132,S24/0,S238/0
S175,S113/1,S151/1
S241,S131/1,S227/1
S29,S201/1,S26/1
S141,S235/1,S69/0
S81,S49/1,S62/0
S166,S117/1,S213/1
S123,S196/0,S228/1
S14,S52/0,S30/0
S15,S141/0,S64/1
S219,S132/1,S12/1
S135,S204/1,S77/1
S194,S130/0,S133/0
S77,S163/1,S189/0
S85,S142/0,S97/0
S41,S41/1,S5/1
S163,S212/0,S44/0
S118,S96/0,S15/0
S191,S93/0,S77/1
S95,S40/0,S74/0
S73,S187/1,S35/1
S45,S97/0,S106/0
S168,S104/1,S84/1
S27,S156/1,S168/1
S139,S19/1,S137/1
S205,S132/1,S216/1
S46,S184/0,S223/1
S8,S176/1,S184/1
S87,S34/0,S54/0
S71,S36/1,S89/1
S235,S199/1,S40/0
S143,S45/1,S3/0
S223,S117/1,S227/1
S22,S132/1,S90/0
S119,S120/1,S71/1
S155,S108/1,S233/0
S150,S198/1,S106/1
S4,S88/1,S152/1
S76,S92/0,S93/1
S86,S229/1,S2/0
S199,S160/0,S141/1
S154,S231/0,S64/0
S101,S174/1,S22/0
S97,S173/1,S15/0
S181,S151/0,S168/0
S18,S135/1,S18/0
S182,S227/0,S192/1
S133,S225/0,S203/1
S82,S218/1,S124/1
S185,S74/0,S107/0
S115,S69/1,S175/0
S72,S68/0,S168/1
S222,S82/0,S218/0
S148,S195/1,S96/1
S5,S122/1,S231/0
S55,S58/0,S200/1
S36,S191/1,S209/1
S159,S166/0,S131/0
S207,S192/0,S207/0
S39,S232/0,S0/1
S124,S227/0,S10/1
S232,S101/1,S74/0
S208,S107/1,S88/0
S47,S52/1,S105/0
S65,S25/1,S120/1
S35,S162/0,S212/1
S171,S223/1,S47/0
S192,S159/1,S172/1
S229,S194/1,S35/1
S19,S241/0,S236/0
S228,S38/0,S125/0
S206,S238/0,S180/1
S51,S84/1,S93/0
S226,S99/0,S56/1
S187,S104/1,S233/0
S109,S68/1,S221/1
S227,S182/0,S10/1
S130,S206/0,S108/1
S153,S83/0,S109/0
S68,S228/0,S204/1
S44,S202/1,S209/1
S67,S88/0,S45/0
S176,S192/0,S146/0
S0,S140/0,S240/1
S217,S8/0,S176/0
S233,S215/0,S133/1
S43,S19/1,S184/1
S52,S236/1,S213/1
