present_state,next_state_0,next_state_1
S212,S174/0,S621/0
S452,S327/0,S524/0
S298,S513/0,S336/0
S590,S582/0,S125/0
S608,S396/0,S649/0
S541,S608/0,S629/0
S93,S174/0,S441/0
S619,S687/0,S412/0
S687,S619/0,S336/0
S106,S206/0,S629/0
S296,S460/0,S171/0
S372,S440/0,S457/0
S191,S361/0,S425/0
S520,S452/0,S35/0
S659,S556/0,S458/0
S506,S162/0,S239/0
S563,S205/0,S616/0
S206,S82/0,S412/0
S114,S106/0,S268/0
S87,S563/0,S343/0
S638,S183/0,S109/0
S513,S161/0,S691/0
S427,S205/0,S9/0
S556,S593/0,S390/0
S396,S135/0,S231/0
S162,S210/0,S645/0
S281,S608/0,S268/0
S82,S106/0,S84/0
S210,S687/0,S382/0
S176,S284/0,S495/0
S574,S114/0,S643/0
S244,S638/0,S611/0
S460,S541/0,S263/0
S135,S563/0,S9/0
S593,S244/0,S343/0
S440,S114/0,S336/0
S582,S114/0,S621/0
S721,S427/0,S35/0
S205,S201/0,S343/0
S284,S372/0,S601/0
S161,S296/0,S621/0
S454,S556/0,S643/0
S421,S361/0,S412/0
S437,S556/0,S9/0
S726,S437/0,S637/0
S183,S556/0,S425/0
S316,S82/0,S268/0
S484,S619/0,S458/0
S201,S206/0,S664/0
S698,S114/0,S390/0
S477,S396/0,S331/0
S174,S191/0,S557/0
S361,S297/0,S331/0
S325,S721/0,S441/0
S327,S556/0,S691/0
S297,S55/0,S319/0
S55,S325/0,S81/0
S664,S219/0,S79/1
S343,S170/0,S425/1
S9,S559/0,S382/1
S71,S700/0,S425/1
S231,S559/0,S307/1
S524,S399/0,S84/1
S125,S238/0,S79/1
S714,S155/0,S69/1
S495,S155/0,S436/1
S390,S532/0,S123/1
S645,S517/0,S81/1
S425,S496/0,S231/1
S637,S700/0,S171/1
S336,S554/0,S171/1
S616,S91/0,S710/1
S81,S74/0,S664/1
S643,S141/0,S35/1
S458,S94/0,S347/1
S69,S567/0,S664/1
S79,S675/0,S436/1
S331,S532/0,S527/1
S412,S74/0,S171/1
S171,S170/0,S527/1
S441,S399/0,S81/1
S263,S559/0,S390/1
S239,S321/0,S331/1
S629,S150/0,S647/1
S382,S14/0,S442/1
S123,S480/0,S616/1
S436,S219/0,S645/1
S527,S672/0,S307/1
S347,S238/0,S629/1
S319,S141/0,S125/1
S722,S528/0,S647/1
S557,S594/0,S441/1
S34,S517/0,S331/1
S613,S559/0,S611/1
S109,S128/0,S645/1
S601,S517/0,S307/1
S710,S110/0,S710/1
S611,S195/0,S390/1
S647,S496/0,S722/1
S21,S675/0,S9/1
S35,S53/0,S79/1
S577,S74/0,S34/1
S457,S74/0,S231/1
S649,S505/0,S109/1
S691,S219/0,S307/1
S84,S332/0,S613/1
S442,S235/0,S647/1
S621,S67/0,S457/1
S268,S688/0,S629/1
S307,S517/0,S21/1
S366,S115/0,S231/1
S514,S662/0,S722/1
S509,S688/1,S593/0
S364,S591/1,S206/0
S474,S321/1,S55/0
S352,S672/1,S316/0
S143,S700/1,S281/0
S38,S74/1,S484/0
S111,S662/1,S212/0
S159,S696/1,S372/0
S685,S399/1,S325/0
S565,S505/1,S698/0
S163,S554/1,S205/0
S272,S480/1,S206/0
S502,S53/1,S55/0
S153,S688/1,S659/0
S348,S596/1,S176/0
S682,S596/1,S162/0
S46,S321/1,S452/0
S357,S672/1,S325/0
