present_state,next_state_0,next_state_1
S68,S66/0,S176/0
S266,S165/0,S271/0
S32,S3/0,S160/0
S10,S202/0,S124/0
S237,S267/0,S242/0
S78,S65/0,S176/0
S261,S221/0,S195/0
S229,S0/0,S45/0
S257,S221/0,S124/0
S34,S214/0,S281/0
S133,S66/0,S176/0
S157,S27/0,S138/0
S73,S27/0,S176/0
S131,S252/0,S126/0
S19,S214/0,S124/0
S82,S267/0,S113/0
S106,S27/0,S138/0
S83,S214/0,S112/0
S235,S267/0,S113/0
S246,S260/0,S160/0
S6,S27/0,S138/0
S103,S3/0,S57/0
S184,S215/0,S124/0
S206,S151/0,S271/0
S75,S0/0,S242/0
S254,S241/0,S45/0
S277,S215/0,S281/0
S124,S221/0,S176/1
S138,S247/0,S242/1
S242,S151/0,S281/1
S160,S214/0,S138/1
S57,S267/0,S126/1
S45,S247/0,S113/1
S113,S118/0,S271/1
S195,S252/0,S45/1
S281,S241/0,S160/1
S112,S13/0,S57/1
S271,S27/0,S176/1
S126,S59/0,S195/1
S176,S66/0,S160/1
S65,S235/1,S73/0
S214,S184/1,S246/0
S165,S34/1,S32/0
S26,S83/1,S235/0
S221,S68/1,S246/0
S147,S78/1,S73/0
S215,S83/1,S133/0
S253,S133/1,S266/0
S27,S157/1,S75/0
S241,S82/1,S266/0
S13,S254/1,S10/0
S59,S131/1,S78/0
S247,S131/1,S184/0
S260,S157/1,S184/0
S267,S6/1,S277/0
S252,S131/1,S68/0
S55,S34/1,S32/0
S66,S237/1,S254/0
S180,S266/1,S157/0
S0,S237/1,S19/0
S151,S133/1,S10/0
S3,S103/1,S235/0
S118,S266/1,S277/0
S202,S235/1,S68/0
S236,S165/1,S281/1
S105,S241/1,S57/1
S178,S65/1,S271/1
S181,S260/1,S138/1
S222,S27/1,S242/1
S200,S165/1,S281/1
S248,S151/1,S138/1
S177,S165/1,S138/1
S183,S27/1,S138/1
S208,S180/1,S242/1
S213,S27/1,S242/1
S243,S267/1,S195/1
S33,S221/1,S124/1
S239,S66/1,S242/1
S51,S202/1,S176/1
S115,S59/1,S113/1
S23,S165/1,S126/1
S61,S3/1,S281/1
S210,S252/1,S124/1
S49,S253/1,S126/1
S220,S29/0,S98/0
S94,S8/1,S161/1
S58,S263/1,S14/0
S207,S167/1,S218/1
S11,S194/0,S251/0
S245,S196/0,S80/1
S4,S264/0,S5/0
S72,S81/1,S225/0
S76,S198/0,S174/1
S282,S125/1,S197/0
S77,S197/1,S158/0
S159,S134/1,S40/1
S162,S28/0,S110/0
S48,S143/0,S258/0
S205,S275/1,S96/0
S198,S188/1,S168/1
S187,S38/0,S90/0
S164,S163/1,S226/1
S212,S140/1,S211/1
S98,S24/0,S141/1
S211,S12/1,S249/0
S179,S16/1,S81/1
S64,S224/0,S175/1
S161,S7/1,S263/0
S16,S169/0,S199/1
S41,S280/1,S121/1
S274,S58/1,S199/0
S156,S119/0,S282/0
S123,S240/0,S28/1
S285,S5/0,S287/0
S141,S217/0,S139/1
S30,S87/1,S14/0
S194,S171/1,S190/0
S143,S56/0,S102/1
S219,S72/0,S114/1
S132,S91/1,S185/0
S24,S41/0,S48/0
S120,S250/0,S38/0
S193,S5/0,S28/0
S93,S58/0,S52/0
S168,S7/0,S153/1
S29,S81/0,S79/0
S226,S30/1,S11/0
S163,S223/1,S125/1
S50,S5/1,S8/1
S22,S191/1,S153/1
S287,S69/1,S231/0
S37,S107/1,S196/0
S204,S265/0,S117/1
S81,S25/1,S232/0
S21,S175/1,S2/1
S167,S263/1,S148/0
S265,S135/0,S47/1
S121,S40/1,S169/0
S88,S283/1,S56/1
S53,S259/1,S269/1
S47,S101/1,S16/1
S225,S136/1,S64/0
S189,S44/0,S259/1
S70,S159/1,S128/1
S43,S148/0,S47/1
S38,S164/0,S274/1
S171,S41/1,S269/1
S96,S137/0,S123/0
S173,S91/0,S20/0
S190,S169/1,S38/1
S158,S81/0,S265/1
S36,S24/0,S287/0
S89,S24/1,S132/1
S128,S107/1,S227/0
S223,S240/0,S263/0
S203,S24/1,S69/1
S42,S250/1,S197/1
S250,S88/0,S42/0
S188,S41/0,S263/1
S86,S217/1,S182/1
S63,S280/1,S70/0
S172,S102/1,S109/1
S238,S188/0,S276/1
S28,S276/1,S76/1
S182,S284/1,S158/1
S80,S92/1,S205/1
S251,S259/1,S179/0
S280,S275/1,S5/0
S144,S192/1,S170/1
S46,S110/0,S172/0
S85,S130/0,S164/1
S114,S79/1,S226/0
S150,S162/1,S188/1
S197,S201/0,S205/0
S155,S62/1,S163/0
S90,S275/1,S189/1
S5,S85/1,S223/0
S62,S175/0,S155/0
S224,S197/0,S193/0
S79,S108/1,S93/1
S169,S256/1,S259/1
S40,S46/1,S185/1
S97,S12/0,S175/0
S255,S90/1,S121/1
S263,S196/1,S174/0
S149,S58/0,S196/1
S284,S278/1,S171/0
S135,S46/0,S129/1
S148,S193/0,S167/0
S9,S5/0,S198/0
S233,S69/1,S159/0
S101,S17/1,S286/1
S104,S98/0,S44/0
S166,S127/0,S155/1
S12,S152/0,S209/1
S217,S52/0,S268/0
S44,S145/1,S162/1
S127,S39/0,S94/0
S102,S278/1,S40/0
S234,S64/0,S8/1
S14,S87/1,S143/1
S191,S238/1,S207/0
S270,S256/0,S270/0
S110,S255/0,S35/1
S91,S227/0,S190/0
S209,S198/0,S273/1
S56,S224/0,S92/0
S136,S168/1,S216/1
S107,S80/1,S163/1
S186,S12/0,S9/0
S174,S38/1,S53/0
S216,S1/0,S43/1
S279,S265/1,S30/1
S192,S92/0,S22/0
S39,S164/0,S172/0
S1,S63/1,S158/1
S100,S193/1,S170/1
S109,S224/1,S80/0
S25,S92/1,S185/0
S71,S88/1,S1/0
S142,S129/0,S143/1
S69,S97/1,S238/0
S7,S175/1,S143/1
S256,S275/1,S225/0
S31,S50/0,S186/1
S273,S87/1,S224/1
S152,S194/0,S64/1
S275,S50/0,S89/1
S139,S154/1,S268/0
S154,S256/0,S161/0
S116,S193/1,S40/0
S269,S153/1,S279/0
S230,S197/0,S92/1
S99,S142/0,S109/0
S119,S117/0,S148/0
S264,S203/1,S282/1
S170,S280/1,S35/1
S240,S38/1,S100/1
S249,S70/0,S145/1
S283,S67/1,S255/1
S227,S286/1,S238/1
S196,S272/0,S158/1
S130,S163/1,S163/1
S201,S28/0,S67/1
S129,S255/0,S189/1
S258,S269/0,S179/1
S146,S135/1,S96/1
S232,S169/1,S12/0
S74,S283/1,S121/1
S231,S170/0,S58/0
S218,S228/0,S226/0
S185,S108/1,S52/1
S134,S139/0,S282/1
S244,S231/1,S56/1
S286,S9/1,S60/0
S278,S30/0,S96/1
S228,S70/0,S275/0
S92,S172/1,S192/0
S175,S122/0,S117/1
S60,S88/1,S225/0
S95,S119/0,S64/1
S145,S262/1,S42/0
S122,S269/1,S77/0
S140,S250/1,S152/0
S262,S153/0,S48/1
S125,S170/1,S282/1
S111,S24/0,S185/0
S117,S201/0,S11/1
S137,S187/1,S56/1
S199,S263/0,S116/0
S67,S117/1,S62/1
S276,S108/0,S50/0
S272,S40/1,S95/0
S8,S172/1,S67/0
S259,S120/1,S168/0
S84,S188/0,S25/0
S87,S174/1,S46/1
S52,S21/1,S191/1
S108,S125/1,S129/1
S35,S217/0,S227/1
S17,S62/1,S280/0
S20,S38/0,S117/0
S18,S88/1,S38/0
S2,S169/1,S199/0
S15,S174/0,S134/0
S153,S149/1,S142/0
S54,S283/1,S153/1
S268,S39/0,S97/0
