present_state,next_state_0,next_state_1
S122,S114/0,S166/0
S7,S29/0,S181/0
S111,S66/0,S6/0
S107,S54/0,S72/0
S121,S118/0,S0/0
S94,S33/0,S130/0
S92,S15/0,S79/0
S29,S171/0,S72/0
S46,S1/0,S0/0
S67,S101/0,S133/0
S87,S7/0,S149/0
S171,S92/0,S72/0
S33,S44/0,S181/0
S150,S187/0,S30/0
S1,S174/0,S35/0
S83,S51/0,S72/0
S101,S95/0,S79/0
S54,S116/0,S40/0
S127,S164/0,S85/0
S174,S87/0,S38/0
S66,S44/0,S49/0
S44,S15/0,S99/0
S172,S169/0,S38/0
S104,S169/0,S184/0
S69,S67/0,S16/0
S114,S161/0,S110/0
S161,S150/0,S16/0
S143,S127/0,S0/0
S118,S67/0,S166/0
S95,S51/0,S26/0
S93,S174/0,S140/0
S116,S22/0,S184/0
S22,S43/0,S0/0
S43,S121/0,S77/0
S164,S187/0,S35/0
S51,S93/0,S72/0
S169,S104/0,S16/0
S15,S7/0,S0/0
S187,S46/0,S181/0
S99,S88/0,S175/1
S133,S158/0,S68/1
S72,S85/0,S182/1
S88,S181/0,S128/1
S38,S156/0,S71/1
S35,S157/0,S45/1
S184,S110/0,S102/1
S30,S0/0,S144/1
S156,S26/0,S182/1
S110,S35/0,S36/1
S40,S30/0,S141/1
S6,S140/0,S182/1
S157,S158/0,S102/1
S149,S79/0,S36/1
S85,S158/0,S71/1
S181,S85/0,S151/1
S77,S40/0,S106/1
S65,S0/0,S182/1
S79,S156/0,S139/1
S158,S40/0,S137/1
S130,S38/0,S21/1
S49,S35/0,S186/1
S140,S157/0,S13/1
S26,S0/0,S175/1
S16,S65/0,S3/1
S0,S130/0,S175/1
S166,S79/0,S168/1
S186,S16/1,S125/0
S153,S6/1,S89/0
S151,S38/1,S163/0
S89,S156/1,S21/0
S45,S88/1,S129/0
S3,S184/1,S45/0
S175,S181/1,S102/0
S182,S72/1,S12/0
S163,S157/1,S179/0
S124,S184/1,S186/0
S13,S72/1,S21/0
S129,S184/1,S89/0
S36,S26/1,S141/0
S179,S30/1,S89/0
S96,S30/1,S42/0
S137,S110/1,S36/0
S144,S30/1,S163/0
S117,S133/1,S153/0
S12,S79/1,S19/0
S41,S30/1,S117/0
S103,S49/1,S102/0
S167,S166/1,S155/0
S139,S133/1,S71/0
S105,S79/1,S129/0
S102,S38/1,S168/0
S128,S158/1,S125/0
S19,S72/1,S96/0
S68,S88/1,S144/0
S183,S99/1,S153/0
S155,S158/1,S175/0
S21,S26/1,S141/0
S42,S49/1,S71/0
S71,S110/1,S128/0
S106,S65/1,S186/0
S73,S35/1,S183/0
S125,S99/1,S45/0
S168,S156/1,S125/0
S141,S38/1,S102/0
S64,S168/1,S30/1
S115,S151/1,S156/1
S34,S106/1,S88/1
S37,S182/1,S65/1
S123,S13/1,S140/1
S2,S21/1,S149/1
S81,S96/1,S79/1
S90,S45/1,S85/1
S119,S36/1,S156/1
S52,S89/1,S157/1
S108,S73/1,S30/1
S25,S45/1,S0/1
S58,S106/1,S72/1
S63,S71/1,S72/1
S147,S42/1,S149/1
S47,S12/1,S88/1
S97,S117/1,S99/1
S113,S3/1,S49/1
S136,S45/1,S0/1
S48,S3/1,S0/1
S176,S103/1,S140/1
S131,S21/1,S85/1
S148,S96/1,S140/1
S75,S141/1,S77/1
S91,S71/1,S79/1
S24,S129/1,S26/1
S100,S3/1,S6/1
S132,S102/1,S99/1
S59,S179/1,S88/1
S39,S117/1,S99/1
S31,S137/1,S140/1
S53,S89/1,S16/1
S28,S186/1,S149/1
S57,S137/1,S166/1
S135,S21/1,S133/1
S146,S89/1,S6/1
S8,S13/1,S133/1
S142,S68/1,S181/1
S98,S12/1,S158/1
S74,S45/1,S40/1
S56,S68/1,S77/1
S145,S167/1,S79/1
S162,S36/1,S88/1
S80,S137/1,S26/1
S10,S124/1,S149/1
S62,S103/1,S130/1
S11,S141/1,S88/1
S120,S183/1,S181/1
S134,S12/1,S65/1
S17,S137/1,S0/1
S109,S68/1,S158/1
S23,S103/1,S184/1
S173,S182/1,S156/1
S27,S124/1,S16/1
S188,S70/0,S138/1
S86,S84/1,S126/1
S138,S20/1,S9/1
S159,S76/1,S60/0
S14,S55/1,S154/1
S84,S5/1,S5/1
S55,S82/0,S60/0
S178,S154/0,S5/1
S5,S32/0,S5/1
S160,S185/1,S178/0
S76,S177/1,S177/0
S60,S50/1,S170/1
S112,S126/0,S126/1
S4,S152/0,S126/1
S78,S170/0,S126/0
S180,S160/0,S82/0
S126,S112/0,S170/1
S9,S9/1,S86/1
S61,S50/1,S5/1
S18,S70/1,S152/0
S50,S160/1,S112/0
S70,S50/0,S70/1
S165,S70/1,S9/0
S32,S76/1,S60/1
S185,S165/1,S18/1
S152,S76/1,S61/1
S154,S160/0,S177/1
S20,S32/0,S178/1
S177,S4/0,S185/1
S170,S126/0,S185/0
S82,S112/1,S82/0
