present_state,next_state_0,next_state_1
S172,S97/0,S183/0
S164,S77/1,S122/0
S1,S83/0,S162/0
S131,S60/1,S122/0
S136,S65/1,S15/0
S99,S75/0,S135/1
S148,S189/0,S89/1
S114,S92/1,S42/1
S194,S74/1,S159/0
S71,S132/0,S98/0
S90,S55/1,S36/1
S28,S92/1,S74/1
S173,S203/0,S85/0
S134,S64/1,S154/0
S87,S124/1,S193/0
S86,S21/0,S17/0
S24,S13/1,S28/1
S45,S94/1,S95/0
S10,S106/1,S26/1
S182,S58/0,S58/0
S58,S74/1,S167/0
S138,S85/0,S164/0
S78,S33/0,S80/0
S162,S82/0,S14/0
S122,S76/0,S110/1
S95,S10/1,S2/1
S115,S205/0,S106/1
S184,S59/1,S165/0
S56,S202/1,S174/0
S79,S136/0,S195/1
S198,S9/1,S94/1
S181,S30/1,S60/1
S94,S146/0,S39/1
S31,S7/0,S47/0
S116,S118/0,S85/0
S74,S13/1,S40/1
S118,S12/1,S193/0
S151,S113/1,S23/1
S147,S152/1,S70/0
S200,S79/0,S208/1
S14,S210/1,S190/1
S161,S126/1,S20/0
S30,S192/0,S107/1
S180,S157/1,S153/1
S189,S53/1,S204/0
S206,S154/1,S37/1
S150,S61/0,S0/0
S193,S111/0,S173/1
S120,S175/1,S163/1
S209,S112/1,S23/1
S109,S65/0,S45/1
S50,S136/0,S69/1
S72,S109/1,S63/0
S46,S28/0,S121/1
S157,S176/1,S187/0
S40,S117/1,S6/1
S171,S46/1,S74/1
S17,S152/1,S193/0
S210,S68/1,S48/0
S129,S184/0,S178/0
S166,S102/0,S198/1
S117,S40/0,S173/1
S168,S161/1,S207/0
S191,S171/0,S19/1
S11,S45/1,S44/1
S47,S42/1,S159/0
S33,S49/0,S148/0
S179,S10/0,S68/1
S205,S20/0,S179/1
S39,S109/0,S53/0
S13,S12/0,S71/1
S27,S209/1,S92/0
S204,S200/0,S205/0
S19,S131/0,S145/0
S208,S155/0,S39/0
S63,S90/1,S189/1
S92,S51/0,S86/1
S163,S20/0,S78/1
S135,S194/0,S196/0
S20,S153/1,S188/1
S108,S106/1,S4/1
S185,S77/1,S112/0
S126,S161/1,S15/1
S105,S40/1,S99/0
S52,S111/0,S101/1
S127,S30/1,S127/1
S195,S57/1,S179/0
S130,S184/0,S147/0
S44,S141/0,S43/1
S32,S42/0,S71/1
S125,S196/0,S0/0
S69,S4/0,S44/0
S152,S92/1,S64/1
S188,S174/1,S10/1
S119,S100/1,S13/0
S89,S208/0,S120/0
S169,S35/0,S204/1
S4,S43/0,S136/0
S12,S25/1,S100/1
S101,S128/0,S132/0
S111,S5/1,S40/1
S51,S46/1,S192/1
S93,S46/1,S152/1
S196,S75/1,S92/0
S49,S84/1,S144/1
S77,S167/1,S192/1
S132,S151/1,S193/0
S65,S200/1,S55/0
S83,S198/0,S144/0
S170,S79/0,S55/0
S174,S9/0,S137/0
S81,S203/0,S97/0
S146,S44/0,S187/0
S97,S111/1,S154/0
S96,S10/0,S108/0
S154,S59/0,S121/1
S123,S149/0,S119/0
S3,S174/1,S190/1
S190,S79/1,S198/0
S160,S208/0,S202/0
S201,S192/1,S117/0
S67,S2/0,S155/0
S76,S52/1,S209/1
S75,S13/1,S64/1
S103,S33/0,S170/1
S15,S146/1,S180/1
S141,S89/0,S103/0
S113,S76/0,S71/1
S54,S88/1,S111/1
S57,S94/0,S84/0
S9,S148/1,S29/0
S23,S117/1,S151/1
S73,S209/1,S52/0
S176,S35/1,S148/0
S42,S154/1,S23/1
S121,S134/0,S134/0
S104,S187/1,S180/0
S59,S46/1,S42/1
S128,S18/1,S25/0
S143,S37/1,S154/0
S106,S43/0,S4/1
S80,S91/0,S94/0
S7,S60/1,S99/0
S158,S14/1,S168/0
S100,S25/1,S37/1
S98,S12/1,S70/0
S55,S169/1,S190/1
S70,S77/0,S138/1
S178,S127/1,S30/0
S6,S88/1,S40/1
S68,S9/0,S163/1
S36,S63/1,S68/1
S29,S57/1,S205/1
S107,S184/0,S0/0
S64,S32/1,S152/1
S48,S170/1,S35/0
S38,S32/1,S76/1
S177,S0/0,S58/0
S149,S37/1,S159/0
S43,S48/0,S62/1
S91,S29/1,S10/0
S199,S87/0,S85/0
S41,S185/0,S178/0
S144,S65/0,S163/0
S202,S68/1,S126/1
S8,S164/0,S17/0
S53,S2/0,S210/1
S187,S65/1,S133/0
S34,S106/0,S78/0
S192,S92/1,S151/1
S124,S117/1,S181/1
S16,S133/0,S94/1
S2,S69/1,S126/0
S207,S2/1,S146/1
S22,S51/1,S25/0
S88,S111/0,S107/1
S18,S32/1,S111/1
S35,S45/0,S69/1
S186,S38/1,S99/0
S197,S67/1,S43/0
S5,S28/0,S199/1
S133,S136/0,S160/1
S165,S76/0,S135/1
S183,S114/1,S191/0
S159,S60/0,S101/1
S137,S16/1,S10/0
S62,S207/1,S35/0
S0,S6/1,S159/0
S21,S54/1,S32/0
S102,S34/0,S94/1
S110,S119/0,S119/0
S203,S209/1,S193/0
S142,S152/1,S32/0
S156,S23/1,S32/0
S82,S103/1,S169/0
S61,S111/1,S154/0
S140,S9/0,S162/1
S25,S59/0,S41/1
S175,S94/0,S137/0
S84,S204/1,S1/1
S167,S181/0,S182/1
S139,S73/0,S0/0
S66,S57/1,S120/0
S37,S113/1,S64/1
S153,S57/1,S69/0
S85,S181/1,S5/0
S26,S34/0,S9/0
S112,S206/0,S116/1
S155,S157/0,S200/1
S60,S88/1,S24/1
S145,S37/1,S122/0
