present_state,next_state_0,next_state_1
S177,S551/1,S579/1
S583,S347/1,S1016/1
S451,S269/0,S469/0
S1104,S496/0,S27/1
S895,S804/0,S711/0
S283,S708/0,S642/0
S1025,S488/0,S316/1
S388,S140/1,S361/0
S5,S727/0,S610/0
S292,S382/0,S495/0
S332,S959/0,S62/0
S340,S192/0,S838/0
S1129,S134/1,S132/0
S806,S142/1,S1059/1
S321,S643/0,S508/0
S933,S436/1,S958/0
S286,S1130/1,S622/0
S10,S52/1,S545/1
S1121,S809/0,S98/1
S707,S217/1,S213/1
S789,S623/1,S525/0
S312,S523/0,S186/1
S165,S25/0,S63/1
S1082,S283/0,S1019/0
S660,S900/0,S593/1
S508,S959/0,S493/0
S1011,S359/1,S429/1
S979,S829/1,S202/0
S399,S1010/1,S430/0
S687,S638/1,S145/1
S268,S615/0,S27/1
S324,S896/1,S965/0
S223,S141/1,S245/0
S784,S65/0,S3/0
S941,S660/1,S747/0
S929,S423/1,S1004/0
S39,S905/0,S764/1
S1032,S1023/1,S758/0
S30,S145/1,S524/1
S266,S143/0,S1109/0
S1099,S297/1,S625/1
S1077,S886/0,S955/0
S425,S108/1,S12/1
S250,S660/1,S699/0
S903,S469/1,S721/0
S1033,S568/1,S685/0
S733,S1107/1,S1032/1
S728,S41/1,S929/1
S672,S817/0,S642/0
S308,S168/1,S149/0
S194,S830/0,S267/0
S973,S572/0,S98/1
S924,S45/1,S926/0
S147,S886/0,S426/1
S695,S153/1,S1026/1
S1097,S690/1,S877/1
S778,S341/0,S571/1
S1101,S343/0,S292/0
S93,S678/0,S1079/0
S100,S659/1,S592/0
S273,S627/0,S241/1
S60,S319/0,S307/0
S588,S27/0,S70/0
S31,S65/0,S512/1
S276,S927/0,S980/1
S572,S1019/0,S270/0
S102,S456/0,S805/0
S291,S0/1,S218/1
S162,S381/0,S528/0
S853,S70/1,S324/1
S396,S896/1,S479/0
S657,S577/0,S1129/1
S992,S206/1,S855/1
S203,S199/1,S581/1
S550,S254/0,S204/0
S845,S973/1,S559/0
S945,S472/1,S177/0
S780,S239/0,S954/0
S475,S376/0,S798/1
S98,S405/1,S685/0
S191,S938/1,S645/1
S279,S298/0,S701/0
S848,S1117/0,S327/0
S469,S752/1,S309/0
S1041,S321/0,S435/1
S315,S788/1,S812/0
S369,S119/0,S759/1
S1093,S137/0,S137/0
S416,S184/1,S999/0
S4,S737/0,S495/0
S270,S750/0,S656/0
S931,S942/1,S320/1
S688,S114/0,S781/1
S313,S108/1,S42/1
S926,S286/1,S689/1
S742,S423/0,S606/0
S752,S727/0,S517/0
S83,S519/1,S719/0
S751,S627/0,S932/1
S715,S1122/0,S71/1
S460,S620/0,S189/0
S220,S9/0,S877/1
S428,S949/1,S452/0
S1115,S604/1,S234/1
S1037,S1039/1,S290/1
S244,S740/1,S190/1
S75,S886/0,S839/1
S844,S384/1,S685/0
S484,S497/0,S1042/1
S71,S878/1,S368/0
S528,S129/0,S397/0
S539,S1131/1,S986/0
S567,S199/1,S517/0
S548,S208/0,S930/1
S1,S883/1,S444/1
S200,S650/1,S776/1
S254,S766/0,S3/0
S659,S332/0,S722/1
S857,S1050/1,S911/0
S872,S334/0,S386/0
S653,S1044/0,S638/0
S85,S1120/1,S836/0
S456,S732/0,S572/0
S930,S282/1,S447/0
S556,S356/0,S662/1
S149,S248/1,S1059/1
S1114,S678/0,S599/1
S610,S505/0,S501/0
S582,S902/0,S152/0
S663,S1022/1,S247/0
S317,S97/0,S1039/1
S623,S208/0,S1111/1
S846,S533/1,S699/0
S682,S112/1,S606/1
S865,S563/1,S295/0
S943,S44/0,S1104/1
S355,S1101/0,S315/1
S363,S481/1,S136/1
S852,S701/0,S871/1
S619,S1019/0,S25/0
S756,S383/1,S984/0
S465,S902/0,S249/1
S593,S566/1,S470/0
S343,S1021/0,S809/0
S727,S810/0,S466/1
S104,S1028/1,S0/1
S827,S787/0,S203/0
S1094,S913/1,S590/1
S962,S420/0,S687/0
S585,S184/1,S755/0
S1065,S290/1,S417/1
S1128,S973/1,S66/0
S351,S982/0,S315/1
S97,S983/0,S331/0
S420,S247/1,S1046/1
S801,S655/1,S468/0
S723,S796/1,S228/0
S757,S1020/0,S901/1
S1080,S64/1,S525/0
S615,S112/1,S112/1
S131,S1025/1,S946/0
S146,S809/0,S416/1
S411,S973/1,S296/0
S519,S673/0,S250/1
S843,S603/0,S83/1
S994,S994/0,S179/1
S697,S767/1,S1005/0
S1068,S596/1,S295/0
S380,S222/1,S1118/0
S153,S126/1,S1012/0
S265,S403/0,S899/0
S875,S143/0,S1039/1
S212,S1113/0,S909/0
S551,S850/1,S240/0
S295,S175/1,S131/1
S190,S730/1,S479/1
S40,S196/1,S1031/1
S86,S378/0,S724/0
S655,S278/0,S877/1
S1029,S37/0,S805/0
S126,S830/0,S873/1
S189,S460/0,S431/0
S753,S217/1,S418/1
S596,S375/0,S938/1
S450,S318/1,S412/1
S176,S841/1,S908/0
S541,S467/1,S835/0
S1134,S141/1,S11/0
S966,S746/0,S7/0
S1039,S377/1,S765/0
S814,S716/0,S624/0
S678,S1072/0,S340/0
S1138,S19/1,S613/0
S1084,S636/0,S401/0
S971,S852/1,S513/0
S518,S852/1,S210/0
S635,S1117/0,S547/0
S911,S514/1,S938/1
S856,S404/1,S605/0
S830,S337/0,S634/0
S1130,S117/0,S947/1
S168,S167/0,S578/1
S676,S217/1,S1017/1
S330,S620/0,S609/1
S152,S152/0,S156/0
S586,S475/1,S939/0
S1112,S1054/1,S844/1
S817,S350/0,S21/0
S873,S680/1,S476/0
S204,S1043/0,S1014/0
S211,S733/1,S965/1
S132,S1030/1,S554/1
S712,S250/1,S564/1
S333,S267/0,S1071/0
S423,S663/1,S682/0
S222,S860/0,S930/1
S402,S983/0,S936/1
S1007,S508/0,S1021/0
S1018,S285/0,S907/1
S404,S413/0,S145/1
S327,S770/0,S830/0
S880,S541/1,S761/1
S258,S464/1,S785/0
S726,S871/1,S193/1
S306,S331/0,S526/1
S407,S557/1,S939/0
S1083,S443/1,S917/1
S703,S1098/1,S446/0
S58,S133/1,S123/0
S209,S323/0,S859/1
S63,S910/1,S1135/0
S370,S766/0,S955/0
S337,S1073/0,S183/0
S693,S1056/0,S891/0
S452,S393/1,S230/1
S505,S905/0,S831/1
S262,S473/0,S823/1
S878,S292/0,S731/1
S478,S523/0,S750/0
S51,S101/0,S705/1
S1089,S265/0,S662/1
S148,S333/0,S175/1
S934,S433/1,S957/0
S499,S239/1,S454/1
S901,S391/0,S453/1
S818,S714/0,S665/0
S1075,S110/1,S589/1
S910,S171/0,S48/1
S849,S85/1,S759/1
S624,S1079/0,S25/0
S858,S139/0,S50/0
S772,S715/1,S613/0
S821,S898/1,S699/0
S111,S208/0,S572/0
S891,S161/0,S20/0
S1073,S161/0,S672/0
S1076,S111/0,S422/0
S290,S36/1,S61/0
S275,S157/1,S938/1
S344,S827/1,S730/0
S521,S1015/1,S980/1
S721,S225/1,S1023/1
S832,S1077/0,S1082/0
S1140,S140/1,S1012/0
S454,S567/1,S288/1
S467,S156/0,S1068/1
S570,S165/1,S707/0
S996,S491/1,S601/1
S720,S994/1,S30/0
S950,S334/0,S316/1
S958,S652/1,S1017/1
S534,S558/0,S257/0
S718,S493/0,S286/1
S638,S1102/1,S606/0
S1003,S848/0,S279/0
S23,S4/0,S921/1
S64,S869/0,S529/1
S229,S1117/0,S0/1
S763,S821/1,S1087/1
S708,S809/0,S478/0
S22,S693/0,S258/1
S961,S4/0,S1080/1
S785,S703/1,S756/1
S915,S627/0,S118/0
S178,S62/0,S884/1
S813,S589/1,S241/1
S101,S916/0,S1072/0
S605,S610/1,S670/1
S438,S758/1,S511/0
S42,S402/1,S1005/0
S614,S137/0,S738/1
S645,S878/1,S906/0
S661,S360/1,S740/0
S743,S398/1,S1064/1
S888,S643/0,S315/1
S1135,S393/1,S697/1
S969,S279/0,S801/1
S681,S334/0,S945/1
S876,S841/1,S530/0
S630,S28/1,S104/0
S883,S480/1,S828/0
S392,S20/0,S770/0
S349,S664/1,S1132/1
S650,S484/1,S613/0
S205,S1080/1,S120/1
S440,S697/1,S776/1
S462,S817/0,S152/0
S916,S837/0,S456/0
S543,S653/0,S1104/0
S187,S222/1,S150/0
S1086,S982/0,S489/0
S372,S605/0,S1035/0
S183,S111/0,S337/0
S1059,S434/1,S442/0
S546,S280/1,S712/0
S747,S186/1,S933/1
S300,S1136/1,S131/1
S777,S161/0,S95/0
S671,S418/1,S759/1
S339,S1109/0,S672/0
S812,S365/1,S258/1
S65,S848/0,S732/0
S762,S7/0,S175/1
S230,S220/1,S200/0
S96,S319/0,S137/0
S568,S38/0,S802/1
S1051,S456/0,S709/0
S431,S375/0,S809/0
S632,S1070/1,S454/0
