present_state,next_state_0,next_state_1
S95,S63/0,S56/0
S81,S20/0,S113/0
S6,S20/0,S2/0
S39,S62/0,S2/0
S113,S62/0,S46/1
S0,S62/0,S13/1
S56,S16/0,S105/1
S45,S25/0,S64/1
S83,S99/0,S15/1
S2,S25/0,S37/1
S18,S99/0,S105/1
S25,S16/1,S45/0
S63,S25/1,S113/0
S99,S20/1,S0/0
S90,S63/1,S45/0
S5,S5/1,S0/0
S62,S90/1,S83/0
S16,S25/1,S83/0
S20,S99/1,S2/0
S105,S39/1,S18/1
S46,S95/1,S56/1
S15,S39/1,S0/1
S64,S39/1,S56/1
S37,S6/1,S113/1
S85,S39/1,S45/1
S34,S39/1,S45/1
S13,S81/1,S2/1
S35,S95/1,S0/1
S93,S84/0,S104/0
S82,S108/0,S17/1
S96,S23/1,S77/1
S58,S79/1,S112/0
S101,S28/1,S26/1
S43,S38/0,S11/1
S76,S104/1,S41/1
S9,S44/1,S43/0
S108,S8/1,S84/0
S69,S49/1,S47/1
S109,S98/1,S14/1
S68,S100/1,S29/0
S14,S21/1,S92/0
S102,S101/1,S49/0
S71,S87/0,S110/1
S110,S67/0,S80/0
S107,S80/1,S9/0
S28,S109/0,S104/1
S91,S43/0,S94/0
S106,S47/1,S48/0
S97,S76/0,S97/1
S21,S66/0,S84/1
S89,S54/0,S54/1
S65,S7/0,S51/1
S42,S108/0,S51/1
S1,S50/1,S19/1
S52,S75/1,S43/1
S67,S12/1,S79/0
S70,S104/0,S3/1
S8,S80/0,S103/1
S54,S44/0,S98/1
S48,S28/1,S112/0
S77,S21/1,S19/0
S41,S100/1,S93/0
S92,S108/1,S66/1
S10,S67/1,S44/1
S75,S51/0,S98/0
S38,S68/0,S88/1
S73,S101/1,S43/1
S88,S74/0,S31/1
S94,S54/0,S28/0
S30,S96/0,S72/1
S32,S57/0,S72/1
S22,S55/1,S51/0
S47,S68/1,S109/1
S33,S1/0,S66/1
S86,S3/0,S61/1
S60,S100/1,S33/1
S11,S54/1,S41/1
S40,S91/0,S70/1
S50,S94/0,S92/0
S27,S84/1,S26/1
S53,S96/1,S65/1
S112,S100/1,S52/1
S12,S22/0,S80/1
S24,S69/0,S103/1
S29,S14/0,S26/1
S57,S12/0,S53/0
S74,S17/1,S106/1
S51,S53/0,S41/0
S87,S11/0,S30/0
S100,S40/0,S94/0
S103,S93/1,S72/1
S49,S50/0,S79/0
S66,S50/1,S69/1
S61,S102/1,S86/0
S59,S30/0,S80/0
S23,S110/1,S17/1
S80,S22/1,S109/1
S4,S106/1,S47/0
S7,S89/1,S55/0
S3,S69/1,S29/1
S19,S11/1,S84/1
S72,S12/0,S60/1
S26,S24/1,S110/0
S98,S32/1,S53/1
S55,S40/0,S91/1
S44,S101/1,S7/0
S78,S82/0,S110/1
S31,S92/1,S42/0
S36,S21/1,S32/1
S79,S70/0,S47/1
S104,S70/1,S32/1
S84,S38/1,S10/1
S17,S57/0,S102/1
S111,S48/0,S98/0
